순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,265615.1,2008-04-30,2.19,-11.08,-19.25,-3.41,-0.34
2,NASDAQ,WMT,WALMART INC,229283.4,2008-04-30,11.25,18.5,28.99,23.31,-0.01
3,NASDAQ,GOOGL,ALPHABET INC,180155.3,2008-04-30,31.1,4.75,-17.34,21.84,2.0
4,NASDAQ,AAPL,APPLE INC,152892.7,2008-04-30,21.63,31.59,-6.98,74.32,8.51
5,NASDAQ,CSCO,CISCO SYSTEMS INC,152840.0,2008-04-30,6.48,5.25,-21.38,-4.12,4.22
6,NASDAQ,INTC,INTEL CORP,128840.9,2008-04-30,7.07,8.27,-14.37,5.66,4.76
7,NASDAQ,PEP,PEPSICO INC,108694.7,2008-04-30,-4.23,2.23,-6.24,5.93,-0.34
8,NASDAQ,SNY,SANOFI,105394.1,2008-04-30,3.82,-3.19,-9.61,-13.79,1.0
9,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,93008.1,2008-04-30,1.67,-10.52,-18.38,14.76,1.36
10,NASDAQ,DNA1,GENENTECH INC,71823.1,2008-04-30,-14.75,-1.96,-7.54,-14.74,3.91
11,NASDAQ,QCOM,QUALCOMM INC,69911.2,2008-04-30,7.6,7.57,4.06,-0.05,12.76
12,NASDAQ,CMCSA,COMCAST CORP,61876.8,2008-04-30,8.62,16.81,-1.37,-22.67,9.49
13,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,57854.1,2008-04-30,-1.29,-3.73,-18.52,-22.49,0.54
14,NASDAQ,EXC,EXELON CORP,56075.1,2008-04-30,7.17,17.77,6.84,16.06,3.57
15,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,48498.8,2008-04-30,2.63,8.34,-1.33,-2.43,2.69
16,NASDAQ,GILD,GILEAD SCIENCES INC,48078.3,2008-04-30,4.33,17.63,13.8,26.68,6.88
17,NASDAQ,AMGN,AMGEN INC,45539.0,2008-04-30,1.01,-11.44,-26.62,-34.72,5.16
18,NASDAQ,APA,APA CORP,44847.2,2008-04-30,13.25,43.12,36.51,87.03,-0.46
19,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,44046.6,2008-04-30,6.36,2.61,0.07,11.64,0.82
20,NASDAQ,MITSY,MITSUI & CO LTD,41911.1,2008-04-30,11.67,14.62,-12.85,29.14,3.96
21,NASDAQ,EBAY,EBAY INC,41176.4,2008-04-30,3.53,18.97,-14.34,-7.81,-4.09
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,38675.5,2008-04-30,3.24,-5.16,-8.72,-14.13,11.39
23,NASDAQ,DELL1,DELL INC,37690.5,2008-04-30,-5.0,-8.81,-37.48,-26.1,23.78
24,NASDAQ,YHOO,YAHOO INC,36651.7,2008-04-30,-5.45,43.88,-11.09,-2.25,-2.37
25,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,35372.6,2008-04-30,11.48,22.1,20.91,18.8,10.24
26,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,34517.4,2008-04-30,-6.89,1.81,-11.28,-19.9,3.63
27,NASDAQ,AMZN,AMAZON COM INC,32838.0,2008-04-30,12.7,5.96,-10.9,28.17,3.82
28,NASDAQ,XTO,XTO ENERGY INC,31568.6,2008-04-30,1.89,19.59,20.43,43.65,2.85
29,NASDAQ,VEON,VEON LTD,30932.7,2008-04-30,5.28,-9.02,-6.81,61.53,16.94
30,NASDAQ,COST,COSTCO WHOLESALE CORP,30869.6,2008-04-30,10.69,7.82,6.57,33.91,0.31
31,NASDAQ,DTV1,DIRECTV,28316.2,2008-04-30,0.0,10.34,-5.45,3.36,14.04
32,NASDAQ,KMB,KIMBERLY CLARK CORP,26892.3,2008-04-30,-0.14,0.07,-7.0,-7.19,-0.3
33,NASDAQ,CSX,CSX CORP,25486.1,2008-04-30,11.32,31.93,42.74,47.65,10.01
34,NASDAQ,AMAT,APPLIED MATERIALS INC,25258.4,2008-04-30,-4.41,4.47,-2.02,-1.7,6.49
35,NASDAQ,CELG,CELGENE CORP,25089.6,2008-04-30,4.54,15.16,-4.52,1.6,-2.06
36,NASDAQ,VIAB,VIACOM INC,24635.5,2008-04-30,-1.41,1.5,-4.95,-6.81,-6.82
37,NASDAQ,EMITF,ELBIT IMAGING LTD,24534.0,2008-04-30,1.53,-2.99,-19.84,-0.89,29.91
38,NASDAQ,CME,CME GROUP INC,24389.8,2008-04-30,-4.56,-23.36,-30.03,-10.89,-5.94
39,NASDAQ,AKZOY,AKZO NOBEL NV,24274.5,2008-04-30,12.01,30.05,14.13,15.18,0.29
40,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,23105.7,2008-04-30,5.77,12.85,-7.91,1.08,-2.6
41,NASDAQ,FSLR,FIRST SOLAR INC,22965.0,2008-04-30,27.68,58.39,94.98,386.73,-8.37
42,NASDAQ,TRI,THOMSON REUTERS CORP,21803.8,2008-04-30,12.09,6.92,-17.11,-11.64,-2.79
43,NASDAQ,WWY,WRIGLEY WM JR CO,20865.5,2008-04-30,22.2,31.27,25.11,31.94,1.27
44,NASDAQ,ADBE,ADOBE INC,19831.7,2008-04-30,5.55,3.76,-21.58,-10.27,18.16
45,NASDAQ,SRNEQ,SORRENTO THERAPEUTICS INC,18875.2,2008-04-30,0.0,0.0,0.0,-36.0,0.0
46,NASDAQ,GENZ1,GENZYME CORP,18827.7,2008-04-30,-3.68,-8.8,-7.28,7.72,-2.69
47,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,17871.0,2008-04-30,8.93,7.08,-5.51,-8.05,-4.27
48,NASDAQ,BIIB,BIOGEN INC,17783.5,2008-04-30,-0.07,1.15,-17.75,28.55,3.39
49,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,17585.2,2008-04-30,10.25,4.84,13.03,46.57,2.98
50,NASDAQ,PCAR,PACCAR INC,17351.2,2008-04-30,7.18,3.88,-9.71,-12.68,13.23
51,NASDAQ,NTRS,NORTHERN TRUST CORP,16344.5,2008-04-30,13.09,2.97,0.65,19.6,2.55
52,NASDAQ,EA,ELECTRONIC ARTS INC,16304.6,2008-04-30,4.32,8.98,-12.76,2.1,-2.47
53,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,15704.2,2008-04-30,5.15,-6.22,-17.06,-24.81,-5.29
54,NASDAQ,SPLS1,STAPLES INC,15211.3,2008-04-30,-3.17,-4.71,-3.67,-11.24,8.06
55,NASDAQ,TROW,PRICE T ROWE GROUP INC,15208.0,2008-04-30,19.73,14.92,-5.99,19.67,-1.09
56,NASDAQ,SII1,SMITH INTERNATIONAL INC,15125.0,2008-04-30,22.55,37.98,19.49,46.86,3.15
57,NASDAQ,NBL,NOBLE ENERGY INC,14949.7,2008-04-30,19.37,20.53,19.35,48.98,12.25
58,NASDAQ,HNZ,HEINZ H J CO,14821.5,2008-04-30,0.3,10.66,2.51,3.17,6.12
59,NASDAQ,GEN,GEN DIGITAL INC,14575.5,2008-04-30,2.38,1.0,-6.86,-2.16,26.19
60,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,14097.6,2008-04-30,-0.38,-10.77,-33.3,-25.0,-17.31
61,NASDAQ,PFG,PRINCIPAL FINANCIAL GROUP INC,13863.6,2008-04-30,-1.83,-8.35,-18.0,-14.36,0.41
62,NASDAQ,BRCM,BROADCOM CORP,13496.6,2008-04-30,36.27,15.9,-19.85,-20.24,10.51
63,NASDAQ,DISH,DISH NETWORK CORP,13385.4,2008-04-30,5.11,5.11,-31.96,-28.34,17.66
64,NASDAQ,CPB,CAMPBELL'S CO,13209.6,2008-04-30,3.72,9.7,-3.13,-8.84,-3.79
65,NASDAQ,PAYX,PAYCHEX INC,13106.2,2008-04-30,9.63,11.27,-9.39,1.2,-5.0
66,NASDAQ,SHLDQ,SEARS HOLDINGS CORP,13050.7,2008-04-30,-3.51,-6.15,-27.31,-48.35,-14.09
67,NASDAQ,XRX,XEROX HOLDINGS CORP,12560.8,2008-04-30,-6.11,-9.32,-18.0,-24.07,-2.79
68,NASDAQ,ASML,ASML HOLDING NV,12354.4,2008-04-30,20.28,7.94,-18.21,1.4,5.65
69,NASDAQ,BIDU,BAIDU INC,12322.3,2008-04-30,47.89,40.95,-1.46,200.71,-5.62
70,NASDAQ,LBTYA,LIBERTY GLOBAL LTD,12159.7,2008-04-30,4.98,-9.33,-8.11,-1.4,1.31
71,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,12126.4,2008-04-30,-0.26,-0.46,-13.2,-23.57,-4.05
72,NASDAQ,WYNN,WYNN RESORTS LTD,11899.0,2008-04-30,5.1,-4.0,-34.4,7.76,-5.04
73,NASDAQ,SBUX,STARBUCKS CORP,11768.4,2008-04-30,-4.81,-15.56,-37.94,-47.68,12.09
74,NASDAQ,NVDA,NVIDIA CORP,11422.5,2008-04-30,4.43,-18.37,-40.9,-6.18,20.17
75,NASDAQ,FITB,FIFTH THIRD BANCORP,11414.7,2008-04-30,2.93,-16.07,-27.42,-43.93,-12.74
76,NASDAQ,CA1,CA INC,11366.5,2008-04-30,-1.73,-0.55,-14.14,-18.26,19.88
77,NASDAQ,ISRG,INTUITIVE SURGICAL INC,11195.6,2008-04-30,-10.37,23.09,-10.61,123.09,1.5
78,NASDAQ,PGN1,PROGRESS ENERGY INC,10870.1,2008-04-30,2.73,-4.78,-8.23,-12.35,1.83
79,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,10762.4,2008-04-30,12.91,-1.9,-6.66,6.15,0.06
80,NASDAQ,CHRW,C H ROBINSON WORLDWIDE INC,10740.3,2008-04-30,14.82,16.67,28.77,19.06,2.9
81,NASDAQ,ROH,ROHM & HAAS CO,10475.7,2008-04-30,-0.45,3.07,5.52,7.33,1.73
82,NASDAQ,SHPG,SHIRE PLC,10244.7,2008-04-30,-6.1,5.22,-25.19,-21.06,-6.15
83,NASDAQ,HCBK,HUDSON CITY BANCORP INC,9916.4,2008-04-30,7.77,21.75,23.95,46.18,-6.4
84,NASDAQ,ADI,ANALOG DEVICES INC,9467.7,2008-04-30,11.22,15.79,-2.61,-14.73,9.64
85,NASDAQ,EDS,ELECTRONIC DATA SYSTEMS CORP,9328.3,2008-04-30,12.08,-4.96,-12.25,-35.95,32.22
86,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,9299.2,2008-04-30,10.52,14.4,-20.29,-27.85,9.39
87,NASDAQ,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,9146.0,2008-04-30,-6.46,-6.91,-29.02,-12.77,13.52
88,NASDAQ,FWLT,FOSTER WHEELER AG,9071.7,2008-04-30,11.23,-6.53,-12.46,85.06,19.6
89,NASDAQ,QVCAQ,QVC GROUP INC,9016.5,2008-04-30,-6.37,-3.01,-26.37,-39.55,12.29
90,NASDAQ,AYE,ALLEGHENY ENERGY INC,8996.6,2008-04-30,7.47,0.28,-9.46,1.19,1.77
91,NASDAQ,NIPNY,NEC CORP,8990.4,2008-04-30,21.67,15.06,-3.92,-12.73,13.09
92,NASDAQ,HST,HOST HOTELS & RESORTS INC,8982.3,2008-04-30,6.11,6.09,-17.88,-29.27,-0.06
93,NASDAQ,XEL,XCEL ENERGY INC,8926.3,2008-04-30,4.68,1.2,-4.14,-9.84,2.45
94,NASDAQ,GEN1,GENON ENERGY INC,8889.5,2008-04-30,12.6,22.34,-6.02,15.58,-0.7
95,NASDAQ,INTU,INTUIT INC,8838.9,2008-04-30,0.11,-11.43,-13.44,-5.2,7.38
96,NASDAQ,ADSK,AUTODESK INC,8751.4,2008-04-30,19.61,-7.25,-19.08,-7.92,8.32
97,NASDAQ,TIBB,TIB FINANCIAL CORP,8721.7,2008-04-30,-10.06,-12.76,-18.36,-48.64,-12.29
