순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,228871.3,2010-06-30,-2.09,6.64,18.85,76.57,2.28
2,NASDAQ,MSFT,MICROSOFT CORP,201655.9,2010-06-30,-10.81,-22.35,-25.0,-1.34,12.17
3,NASDAQ,WMT,WALMART INC,178319.1,2010-06-30,-4.93,-13.53,-10.46,1.42,6.49
4,NASDAQ,GOOGL,ALPHABET INC,141853.9,2010-06-30,-8.38,-21.49,-28.55,5.54,8.97
5,NASDAQ,CSCO,CISCO SYSTEMS INC,121704.6,2010-06-30,-7.99,-20.04,-11.87,14.27,8.26
6,NASDAQ,INTC,INTEL CORP,108219.8,2010-06-30,-9.2,-12.32,-4.11,21.1,5.92
7,NASDAQ,PEP,PEPSICO INC,98295.2,2010-06-30,-2.35,-8.03,0.87,14.22,6.5
8,NASDAQ,SNY,SANOFI,79267.0,2010-06-30,0.5,-16.32,-21.65,5.67,-3.06
9,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,60524.4,2010-06-30,7.0,-7.25,-6.89,12.51,13.59
10,NASDAQ,QCOM,QUALCOMM INC,53869.8,2010-06-30,-7.65,-21.63,-29.22,-26.08,15.96
11,NASDAQ,AMGN,AMGEN INC,50387.6,2010-06-30,1.58,-12.47,-8.59,-0.64,3.67
12,NASDAQ,CMCSA,COMCAST CORP,49011.5,2010-06-30,-3.99,-6.85,2.84,22.51,12.71
13,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,48817.5,2010-06-30,-1.12,-7.27,3.85,15.12,4.32
14,NASDAQ,AMZN,AMAZON COM INC,48694.1,2010-06-30,-12.91,-20.0,-19.96,30.6,7.89
15,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,36296.7,2010-06-30,-9.83,-18.67,-13.64,32.23,6.78
16,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,36072.3,2010-06-30,9.75,9.62,21.11,14.66,-0.18
17,NASDAQ,DTV1,DIRECTV,30826.5,2010-06-30,-10.0,3.01,1.41,37.27,9.55
18,NASDAQ,GILD,GILEAD SCIENCES INC,30506.3,2010-06-30,-4.56,-24.84,-21.74,-26.81,-2.8
19,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,29904.1,2010-06-30,-8.74,-12.58,-0.53,28.18,9.81
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,28453.4,2010-06-30,-4.66,-4.97,-9.51,11.44,6.56
21,NASDAQ,APA,APA CORP,28394.6,2010-06-30,-5.98,-15.46,-18.99,17.41,13.72
22,NASDAQ,TRI,THOMSON REUTERS CORP,26993.4,2010-06-30,1.47,-0.28,13.7,26.42,4.49
23,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,25983.9,2010-06-30,-16.67,-28.37,-27.52,-7.73,6.93
24,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,25771.5,2010-06-30,-6.52,-7.44,7.05,36.79,-3.91
25,NASDAQ,EBAY,EBAY INC,25629.7,2010-06-30,-8.41,-27.75,-17.61,14.48,6.63
26,NASDAQ,KMB,KIMBERLY CLARK CORP,25099.1,2010-06-30,0.96,-2.94,-3.78,20.46,5.75
27,NASDAQ,EXC,EXELON CORP,25082.2,2010-06-30,-1.63,-12.55,-21.25,-22.38,10.16
28,NASDAQ,COST,COSTCO WHOLESALE CORP,24077.6,2010-06-30,-5.87,-8.56,-8.1,21.36,3.43
29,NASDAQ,BIDU,BAIDU INC,23660.0,2010-06-30,-7.01,13.81,63.56,126.11,19.58
30,NASDAQ,CELG,CELGENE CORP,23421.0,2010-06-30,-3.68,-18.67,-9.93,6.23,8.52
31,NASDAQ,DELL1,DELL INC,23395.5,2010-06-30,-9.53,-19.44,-18.46,-12.16,9.79
32,NASDAQ,MITSY,MITSUI & CO LTD,21945.0,2010-06-30,-16.61,-28.37,-16.1,2.77,6.51
33,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,20250.3,2010-06-30,-0.7,-8.96,-5.43,17.34,2.51
34,NASDAQ,CSX,CSX CORP,19315.7,2010-06-30,-5.01,-2.85,2.02,46.11,6.23
35,NASDAQ,YHOO,YAHOO INC,19169.3,2010-06-30,-9.78,-16.68,-18.49,-11.62,0.29
36,NASDAQ,VIAB,VIACOM INC,19053.4,2010-06-30,-6.27,-6.33,5.36,38.77,5.32
37,NASDAQ,CME,CME GROUP INC,18494.1,2010-06-30,-10.74,-10.6,-16.15,-8.11,-0.98
38,NASDAQ,SBUX,STARBUCKS CORP,18105.9,2010-06-30,-6.14,-0.65,4.67,75.64,2.27
39,NASDAQ,VEON,VEON LTD,16594.5,2010-06-30,4.05,-15.2,-13.2,39.65,0.8
40,NASDAQ,BRCM,BROADCOM CORP,16366.3,2010-06-30,-4.22,-0.53,4.02,33.64,9.28
41,NASDAQ,AMAT,APPLIED MATERIALS INC,16142.6,2010-06-30,-6.97,-10.13,-13.61,11.33,-1.83
42,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,15467.6,2010-06-30,1.06,-4.94,-6.04,17.74,11.39
43,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,14988.9,2010-06-30,0.04,-2.72,10.07,87.49,8.99
44,NASDAQ,AKZOY,AKZO NOBEL NV,14866.1,2010-06-30,1.36,-2.93,-17.25,26.9,14.08
45,NASDAQ,PCAR,PACCAR INC,14548.5,2010-06-30,-2.75,-8.85,9.07,24.1,14.93
46,NASDAQ,ADBE,ADOBE INC,13913.4,2010-06-30,-17.61,-25.92,-28.91,-6.61,8.66
47,NASDAQ,SPLS1,STAPLES INC,13905.0,2010-06-30,-11.09,-18.93,-23.11,-4.15,6.72
48,NASDAQ,HNZ,HEINZ H J CO,13746.6,2010-06-30,-1.2,-4.59,1.88,25.92,2.91
49,NASDAQ,GENZ1,GENZYME CORP,13548.9,2010-06-30,4.36,-3.33,2.05,-8.8,37.01
50,NASDAQ,NTAP,NETAPP INC,13153.3,2010-06-30,-0.98,14.55,8.02,89.19,13.37
51,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,13048.6,2010-06-30,-2.43,-12.8,-6.64,-15.8,13.26
52,NASDAQ,BIIB,BIOGEN INC,12669.1,2010-06-30,0.04,-17.78,-11.64,5.09,17.77
53,NASDAQ,ISRG,INTUITIVE SURGICAL INC,12361.6,2010-06-30,-2.21,-9.54,3.17,92.86,4.04
54,NASDAQ,CPB,CAMPBELL'S CO,12165.4,2010-06-30,0.06,1.35,5.58,25.73,0.97
55,NASDAQ,ASML,ASML HOLDING NV,11912.1,2010-06-30,-2.8,-21.87,-19.72,27.75,17.18
56,NASDAQ,TROW,PRICE T ROWE GROUP INC,11521.9,2010-06-30,-9.86,-19.16,-16.58,8.79,8.65
57,NASDAQ,SHPG,SHIRE PLC,11500.7,2010-06-30,0.28,-6.69,5.65,48.79,12.2
58,NASDAQ,NTRS,NORTHERN TRUST CORP,11294.4,2010-06-30,-7.56,-14.06,-10.27,-11.12,0.62
59,NASDAQ,PGN1,PROGRESS ENERGY INC,11209.8,2010-06-30,1.63,1.28,-2.59,10.62,9.03
60,NASDAQ,GEN,GEN DIGITAL INC,11088.6,2010-06-30,-2.04,-18.59,-23.53,-10.91,-6.56
61,NASDAQ,XRX,XEROX HOLDINGS CORP,11087.5,2010-06-30,-13.22,-16.62,-6.3,26.55,21.15
62,NASDAQ,INTU,INTUIT INC,10921.8,2010-06-30,-2.71,1.19,11.94,23.34,14.32
63,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,10818.3,2010-06-30,-10.49,-5.68,8.61,37.0,13.26
64,NASDAQ,NBL,NOBLE ENERGY INC,10535.1,2010-06-30,1.41,-15.58,-15.67,3.4,11.15
65,NASDAQ,MRVL,MARVELL TECHNOLOGY INC,10157.9,2010-06-30,-16.97,-24.08,-24.34,35.4,-5.33
66,NASDAQ,WBD,WARNER BROS DISCOVERY INC,10152.5,2010-06-30,-5.18,4.29,16.09,58.64,8.12
67,NASDAQ,FITB,FIFTH THIRD BANCORP,9768.3,2010-06-30,-5.39,-7.27,25.73,73.73,3.41
68,NASDAQ,BBBYQ,BED BATH & BEYOND INC,9761.7,2010-06-30,-17.36,-16.03,-5.48,20.58,2.16
69,NASDAQ,FSLR,FIRST SOLAR INC,9708.7,2010-06-30,1.31,-6.83,-16.78,-29.82,10.21
70,NASDAQ,SNDK1,SANDISK CORP,9675.4,2010-06-30,-9.76,20.27,43.59,186.19,3.87
71,NASDAQ,XEL,XCEL ENERGY INC,9471.6,2010-06-30,1.81,-1.7,-1.63,17.38,6.69
72,NASDAQ,CA1,CA INC,9455.1,2010-06-30,-9.13,-21.31,-18.16,6.36,6.31
73,NASDAQ,WYNN,WYNN RESORTS LTD,9404.9,2010-06-30,-9.07,-0.97,30.32,129.65,14.96
74,NASDAQ,PAYX,PAYCHEX INC,9386.1,2010-06-30,-9.0,-15.55,-14.2,7.59,1.27
75,NASDAQ,SII1,SMITH INTERNATIONAL INC,9356.3,2010-06-30,0.56,-11.1,38.94,48.41,10.17
76,NASDAQ,CHRW,C H ROBINSON WORLDWIDE INC,9233.5,2010-06-30,-3.81,-0.57,-5.95,8.63,17.14
77,NASDAQ,KDP,KEURIG DR PEPPER INC,9186.4,2010-06-30,-0.59,5.64,31.12,79.33,0.41
78,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,9033.3,2010-06-30,-13.7,-20.97,-21.98,-12.82,2.88
79,NASDAQ,HST,HOST HOTELS & RESORTS INC,8872.6,2010-06-30,-5.4,-8.61,12.11,64.98,6.37
80,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,8791.9,2010-06-30,-10.86,-8.28,-8.93,89.79,14.3
81,NASDAQ,LIFE2,LIFE TECHNOLOGIES CORP,8628.2,2010-06-30,-5.61,-10.44,-9.88,13.26,-9.02
82,NASDAQ,GOLD1,RANDGOLD RESOURCES LTD,8537.1,2010-06-30,8.35,27.54,19.49,47.98,-5.14
83,NASDAQ,LIHR,LIHIR GOLD LTD,8525.1,2010-06-30,7.63,27.94,25.27,54.26,2.92
84,NASDAQ,RDGT,RIDGETECH INC,8505.0,2010-06-30,-4.22,-51.72,0.0,,17.14
85,NASDAQ,BKNG,BOOKING HOLDINGS INC,8376.1,2010-06-30,-7.65,-31.04,-21.05,58.27,27.11
86,NASDAQ,ADI,ANALOG DEVICES INC,8301.8,2010-06-30,-4.49,-3.22,-11.0,15.64,6.64
