순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,1581165.4,2020-06-30,91.2,88.307,14.74,43.84,24.86,86.51,16.51
2,NASDAQ,MSFT,MICROSOFT CORP,1543305.9,2020-06-30,203.51,193.411,11.06,29.4,29.76,53.8,0.74
3,NASDAQ,AMZN,AMAZON COM INC,1376033.3,2020-06-30,137.941,137.941,12.96,41.5,49.3,45.69,14.71
4,NASDAQ,GOOGL,ALPHABET INC,967996.4,2020-06-30,70.903,70.276,-1.08,22.04,5.87,30.96,4.93
5,NASDAQ,META,META PLATFORMS INC,646945.9,2020-06-30,227.07,225.319,0.88,36.13,10.63,17.65,11.71
6,NYSE,BABA,ALIBABA GROUP HOLDING LTD,575541.5,2020-06-30,215.7,204.755,4.01,10.91,1.7,27.29,16.37
7,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,433917.9,2020-06-30,178.51,178.51,-3.81,-2.36,-21.19,-16.26,9.67
8,NYSE,V,VISA INC,411090.9,2020-06-30,193.17,184.946,-1.06,20.09,3.13,12.0,-1.43
9,NYSE,JNJ,JOHNSON & JOHNSON,370503.0,2020-06-30,140.63,119.063,-5.46,8.0,-2.29,3.81,3.65
10,NASDAQ,WMT,WALMART INC,339214.2,2020-06-30,39.927,36.871,-3.45,5.89,1.69,10.41,8.03
11,NYSE,MA,MASTERCARD INC,296806.0,2020-06-30,295.7,284.37,-1.72,22.59,-0.69,12.37,4.48
12,NYSE,PG,PROCTER & GAMBLE CO,296012.6,2020-06-30,119.57,102.751,3.15,9.42,-3.06,11.85,10.35
13,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,294413.5,2020-06-30,56.77,51.56,13.64,19.68,-0.62,49.51,38.96
14,NYSE,JPM,JPMORGAN CHASE & CO,286603.0,2020-06-30,94.06,80.271,-3.34,5.59,-31.36,-13.12,3.74
15,NYSE,UNH,UNITEDHEALTH GROUP INC,279724.5,2020-06-30,294.95,267.579,-2.83,18.78,1.16,22.91,2.65
16,NYSE,HD,HOME DEPOT INC,269429.2,2020-06-30,250.51,216.269,1.42,34.97,16.21,23.55,5.98
17,NASDAQ,INTC,INTEL CORP,253320.2,2020-06-30,59.83,53.331,-4.93,11.17,1.02,27.84,-20.22
18,NASDAQ,NVDA,NVIDIA CORP,233650.8,2020-06-30,9.498,9.455,7.07,44.2,61.65,131.97,11.76
19,NYSE,VZ,VERIZON COMMUNICATIONS INC,228127.7,2020-06-30,55.13,38.656,-3.92,3.7,-8.3,0.64,5.45
20,NYSE,T,AT&T INC,215388.8,2020-06-30,30.23,16.144,-2.04,5.51,-20.25,-4.28,-0.43
21,NASDAQ,ADBE,ADOBE INC,208803.1,2020-06-30,435.31,435.31,12.6,36.79,31.99,47.74,2.07
22,NYSE,BAC,BANK OF AMERICA CORP,206045.8,2020-06-30,23.75,20.549,-0.87,12.62,-31.66,-16.01,4.76
23,NASDAQ,PYPL,PAYPAL HOLDINGS INC,204542.8,2020-06-30,174.23,172.74,12.4,81.98,61.07,52.22,12.54
24,NYSE,DIS,WALT DISNEY CO,201416.8,2020-06-30,111.51,108.946,-4.94,15.43,-22.9,-19.17,4.87
25,NASDAQ,TSLA,TESLA INC,200164.6,2020-06-30,71.987,71.987,29.32,106.07,158.12,383.23,32.5
26,NASDAQ,NFLX,NETFLIX INC,200117.8,2020-06-30,45.504,45.504,8.41,21.18,40.63,23.88,7.44
27,NYSE,NVS,NOVARTIS AG,199893.2,2020-06-30,87.34,66.763,-0.1,5.93,-4.41,-0.87,-5.95
