순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,851317.9,2018-03-29,-5.8,-0.46,9.7,18.27,-1.5
2,NASDAQ,GOOGL,ALPHABET INC,721120.9,2018-03-29,-6.05,-1.54,6.51,22.04,-1.79
3,NASDAQ,MSFT,MICROSOFT CORP,702760.1,2018-03-29,-2.67,7.19,23.72,42.31,2.46
4,NASDAQ,AMZN,AMAZON COM INC,700667.7,2018-03-29,-4.31,23.76,50.55,65.54,8.21
5,NASDAQ,META,META PLATFORMS INC,464190.1,2018-03-29,-10.39,-9.45,-6.48,12.02,7.64
6,NASDAQ,WMT,WALMART INC,263566.0,2018-03-29,-0.57,-9.37,15.14,28.82,-0.57
7,NASDAQ,INTC,INTEL CORP,243109.4,2018-03-29,5.66,13.58,38.49,50.46,-0.88
8,NASDAQ,CSCO,CISCO SYSTEMS INC,206623.3,2018-03-29,-4.22,12.82,29.59,31.51,4.09
9,NASDAQ,CMCSA,COMCAST CORP,158702.8,2018-03-29,-5.63,-14.35,-10.49,-6.7,-7.61
10,NASDAQ,PEP,PEPSICO INC,154983.0,2018-03-29,0.21,-8.3,-0.64,-0.15,-7.52
11,NASDAQ,NVDA,NVIDIA CORP,140118.0,2018-03-29,-4.31,19.76,29.72,116.41,-2.88
12,NASDAQ,NFLX,NETFLIX INC,128166.7,2018-03-29,1.36,53.86,62.86,101.65,5.79
13,NASDAQ,AMGN,AMGEN INC,122841.5,2018-03-29,-7.23,-1.25,-7.27,7.51,2.35
14,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,108671.8,2018-03-29,-4.37,-5.31,2.97,17.64,0.12
15,NASDAQ,ADBE,ADOBE INC,106413.0,2018-03-29,3.32,23.31,44.85,66.75,2.55
16,NASDAQ,TXN,TEXAS INSTRUMENTS INC,102205.7,2018-03-29,-4.12,0.04,17.3,32.26,-2.37
17,NASDAQ,SNY,SANOFI,100522.2,2018-03-29,2.11,-6.79,-19.5,-9.53,-1.9
18,NASDAQ,BKNG,BOOKING HOLDINGS INC,100459.6,2018-03-29,2.28,19.72,13.63,16.54,4.69
19,NASDAQ,GILD,GILEAD SCIENCES INC,98758.5,2018-03-29,-3.56,5.99,-5.63,15.32,-4.19
