순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,859518.1,2019-02-28,7.07,1.25,2.49,21.5,5.28
2,NASDAQ,AAPL,APPLE INC,816460.2,2019-02-28,11.25,-3.9,-20.57,-1.31,9.7
3,NASDAQ,AMZN,AMAZON COM INC,805494.1,2019-02-28,0.12,-2.26,-15.16,8.42,8.59
4,NASDAQ,GOOGL,ALPHABET INC,783169.2,2019-02-28,4.32,3.18,-9.58,2.05,4.47
5,NASDAQ,META,META PLATFORMS INC,460776.7,2019-02-28,9.48,18.05,-8.4,-9.46,3.25
6,NASDAQ,WMT,WALMART INC,287594.6,2019-02-28,1.99,2.13,3.6,12.59,-0.94
7,NASDAQ,INTC,INTEL CORP,238161.1,2019-02-28,14.1,9.07,10.42,10.1,1.4
8,NASDAQ,CSCO,CISCO SYSTEMS INC,227893.0,2019-02-28,13.16,10.35,11.91,19.19,4.29
9,NASDAQ,CMCSA,COMCAST CORP,175019.0,2019-02-28,9.33,-0.45,7.54,9.2,3.39
10,NASDAQ,PEP,PEPSICO INC,162437.9,2019-02-28,7.12,-0.85,6.55,9.76,5.97
11,NASDAQ,NFLX,NETFLIX INC,156346.0,2019-02-28,6.69,26.69,-2.82,22.9,-0.43
12,NASDAQ,ADBE,ADOBE INC,128028.1,2019-02-28,8.54,5.33,-0.21,25.52,1.52
13,NASDAQ,AMGN,AMGEN INC,118282.6,2019-02-28,-0.21,-4.9,-2.89,6.46,-0.05
14,NASDAQ,PYPL,PAYPAL HOLDINGS INC,115056.6,2019-02-28,6.25,14.06,8.23,23.5,5.88
15,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,112330.3,2019-02-28,10.26,7.34,1.53,8.64,3.15
16,NASDAQ,AVGO,BROADCOM INC,112146.1,2019-02-28,2.89,18.31,30.72,15.31,10.2
17,NASDAQ,SNY,SANOFI,104334.5,2019-02-28,-0.77,-8.67,-4.59,11.03,6.44
18,NASDAQ,TXN,TEXAS INSTRUMENTS INC,99272.9,2019-02-28,3.8,8.46,-6.57,0.32,0.27
19,NASDAQ,COST,COSTCO WHOLESALE CORP,96352.9,2019-02-28,4.06,-4.78,-4.28,15.79,10.7
20,NASDAQ,LIN,LINDE PLC,95464.7,2019-02-28,9.5,11.43,,,2.08
21,NASDAQ,NVDA,NVIDIA CORP,93469.4,2019-02-28,11.91,-3.43,-43.63,-36.05,16.4
