순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,1052617.5,2019-08-30,-1.44,10.02,23.93,25.1,0.85
2,NASDAQ,AAPL,APPLE INC,943333.6,2019-08-30,0.36,17.52,21.49,-5.79,7.3
3,NASDAQ,AMZN,AMAZON COM INC,878647.6,2019-08-30,-6.44,-2.2,8.32,-11.29,-2.27
4,NASDAQ,GOOGL,ALPHABET INC,825504.6,2019-08-30,-3.05,6.16,5.68,-5.1,2.57
5,NASDAQ,META,META PLATFORMS INC,529707.3,2019-08-30,-5.77,1.45,15.0,4.52,-4.09
6,NASDAQ,WMT,WALMART INC,326183.4,2019-08-30,2.46,12.36,17.24,21.42,3.87
7,NASDAQ,INTC,INTEL CORP,210026.3,2019-08-30,-7.68,6.7,-9.32,0.81,8.69
8,NASDAQ,CMCSA,COMCAST CORP,201161.1,2019-08-30,0.41,6.56,15.62,23.23,1.85
9,NASDAQ,CSCO,CISCO SYSTEMS INC,200381.1,2019-08-30,-17.11,-12.08,-8.44,2.03,5.56
10,NASDAQ,PEP,PEPSICO INC,191171.7,2019-08-30,4.79,7.08,19.09,26.0,0.97
11,NASDAQ,ADBE,ADOBE INC,138112.2,2019-08-30,-6.3,3.64,8.38,6.79,-2.9
12,NASDAQ,COST,COSTCO WHOLESALE CORP,129632.3,2019-08-30,5.69,22.3,35.41,28.97,-2.26
13,NASDAQ,NFLX,NETFLIX INC,128614.0,2019-08-30,-9.87,-16.51,-17.97,-20.82,-8.9
14,NASDAQ,PYPL,PAYPAL HOLDINGS INC,128316.5,2019-08-30,-2.67,-2.12,11.2,18.42,-5.01
15,NASDAQ,AMGN,AMGEN INC,125109.7,2019-08-30,19.09,24.31,11.5,7.34,-7.24
16,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,118445.4,2019-08-30,-4.86,0.0,7.92,10.02,2.78
17,NASDAQ,SBUX,STARBUCKS CORP,115582.3,2019-08-30,0.28,27.25,38.59,85.32,-8.43
18,NASDAQ,TXN,TEXAS INSTRUMENTS INC,115535.5,2019-08-30,-3.73,18.07,18.46,13.07,4.44
19,NASDAQ,AVGO,BROADCOM INC,112511.5,2019-08-30,-5.65,11.2,4.58,35.31,-1.41
20,NASDAQ,SNY,SANOFI,106984.5,2019-08-30,2.09,5.22,7.61,2.89,7.87
21,NASDAQ,LIN,LINDE PLC,102123.1,2019-08-30,-3.42,3.98,10.66,,2.55
22,NASDAQ,NVDA,NVIDIA CORP,102019.7,2019-08-30,-4.43,20.54,8.81,-39.45,3.92
23,NASDAQ,QCOM,QUALCOMM INC,94541.7,2019-08-30,3.96,17.87,48.68,18.8,-1.15
24,NASDAQ,ASML,ASML HOLDING NV,93740.6,2019-08-30,-2.51,17.23,23.13,9.73,11.59
25,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,90715.0,2019-08-30,3.81,8.01,18.75,32.53,0.62
26,NASDAQ,BKNG,BOOKING HOLDINGS INC,83595.4,2019-08-30,2.6,17.53,15.87,1.15,-0.19
27,NASDAQ,GILD,GILEAD SCIENCES INC,80470.6,2019-08-30,-5.29,1.26,-0.4,-13.73,0.69
28,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,79635.6,2019-08-30,0.75,8.26,18.27,33.08,0.7
29,NASDAQ,CME,CME GROUP INC,77810.2,2019-08-30,10.13,13.38,20.41,28.58,-2.4
30,NASDAQ,INTU,INTUIT INC,74994.8,2019-08-30,3.13,16.44,17.1,32.95,-7.77
31,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,73700.9,2019-08-30,2.93,6.06,12.1,19.14,-4.49
32,NASDAQ,CELG,CELGENE CORP,68606.2,2019-08-30,4.52,2.36,16.46,2.69,2.58
33,NASDAQ,TMUS,T-MOBILE US INC,66690.4,2019-08-30,-4.0,2.66,8.09,18.24,0.92
34,NASDAQ,ISRG,INTUITIVE SURGICAL INC,58933.8,2019-08-30,-3.82,7.15,-6.62,-7.89,5.59
35,NASDAQ,CSX,CSX CORP,53493.7,2019-08-30,-4.2,-10.33,-7.15,-8.49,3.36
36,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,51247.6,2019-08-30,2.34,18.19,8.46,-9.05,5.8
