순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,276411.5,2002-12-31,25.85,15.754,-10.37,18.2,-5.48,-21.96,-8.2
2,NYSE,GE,GE AEROSPACE,242308.3,2002-12-31,194.8,66.985,-9.52,-0.46,-14.97,-37.71,-4.97
3,NYSE,XOM,EXXON MOBIL CORP,235107.7,2002-12-31,34.94,16.238,0.4,10.26,-13.5,-8.86,-2.26
4,NASDAQ,WMT,WALMART INC,222953.7,2002-12-31,16.837,10.87,-6.16,2.73,-7.92,-11.76,-5.36
5,NYSE,PFE,PFIZER INC,188377.3,2002-12-31,30.57,11.136,-3.05,5.75,-11.97,-22.16,-0.2
6,NYSE,C,CITIGROUP INC,177947.7,2002-12-31,351.9,203.278,-9.49,19.26,-1.78,-24.05,-1.82
7,NYSE,JNJ,JOHNSON & JOHNSON,159549.9,2002-12-31,53.71,28.128,-5.8,-0.34,3.51,-7.88,-0.19
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,150907.2,2002-12-31,1157.0,686.487,-11.14,5.84,-15.08,-26.94,-6.45
9,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,130981.8,2002-12-31,77.5,38.428,-10.84,33.15,8.07,-35.47,0.9
10,NYSE,MRK,MERCK & CO INC,127120.9,2002-12-31,56.61,22.405,-4.13,24.6,13.29,-1.26,-2.16
11,NYSE,PG,PROCTER & GAMBLE CO,111661.7,2002-12-31,42.97,22.794,1.67,-3.42,-2.83,10.65,0.05
12,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,111636.2,2002-12-31,48.46,48.46,0.5,-1.7,8.46,-4.04,-8.21
13,NYSE,KO,COCA COLA CO,108684.3,2002-12-31,21.92,11.081,-3.94,-8.19,-21.06,-5.5,-7.71
14,NYSE,VZ,VERIZON COMMUNICATIONS INC,106010.8,2002-12-31,38.75,10.664,-7.47,42.89,-1.37,-15.18,-0.28
15,NYSE,NVS,NOVARTIS AG,105973.6,2002-12-31,36.73,14.541,-3.34,-7.55,-16.2,1.96,0.96
16,NYSE,HSBC,HSBC HOLDINGS PLC,104251.1,2002-12-31,54.98,15.894,-6.95,6.8,-5.31,-5.16,-2.33
17,NYSE,BAC,BANK OF AMERICA CORP,104125.3,2002-12-31,34.785,19.94,0.2,10.06,0.69,14.53,0.69
18,NASDAQ,INTC,INTEL CORP,103151.2,2002-12-31,15.57,8.91,-25.43,12.22,-14.58,-50.31,0.84
19,NYSE,TTE,TOTALENERGIES SE,100948.7,2002-12-31,35.75,11.314,7.12,8.58,-11.62,2.72,-5.02
20,NYSE,GSK,GSK PLC,95499.6,2002-12-31,46.825,13.236,-1.42,-1.73,-11.77,-21.62,3.47
