순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AEHL,ANTELOPE ENTERPRISE HOLDINGS LTD,1121855.3,2011-02-28,-7.84,-4.95,18.54,32.55,-15.36
2,NASDAQ,AAPL,APPLE INC,325413.8,2011-02-28,5.09,12.13,46.18,72.62,-1.33
3,NASDAQ,MSFT,MICROSOFT CORP,223335.3,2011-02-28,-3.65,5.89,12.42,-5.24,-4.48
4,NASDAQ,GOOGL,ALPHABET INC,197414.6,2011-02-28,2.07,3.97,33.69,16.44,-4.34
5,NASDAQ,WMT,WALMART INC,185156.0,2011-02-28,-8.32,-2.74,2.49,-1.65,0.83
6,NASDAQ,INTC,INTEL CORP,117827.4,2011-02-28,0.89,1.45,18.76,7.84,-6.01
7,NASDAQ,CSCO,CISCO SYSTEMS INC,102599.6,2011-02-28,-11.32,-4.77,-10.81,-23.71,-7.28
8,NASDAQ,PEP,PEPSICO INC,100616.0,2011-02-28,-1.52,-0.03,0.37,4.53,2.33
9,NASDAQ,QCOM,QUALCOMM INC,97934.4,2011-02-28,11.24,25.32,55.32,65.31,-7.97
10,NASDAQ,SNY,SANOFI,91186.0,2011-02-28,3.69,7.6,19.58,-2.05,1.85
11,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,83803.4,2011-02-28,1.34,10.37,21.84,39.19,0.46
12,NASDAQ,AMZN,AMAZON COM INC,78159.0,2011-02-28,1.26,-2.2,36.84,46.37,3.94
13,NASDAQ,CMCSA,COMCAST CORP,71522.6,2011-02-28,12.79,27.94,50.78,59.86,-4.04
14,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,55685.8,2011-02-28,4.3,6.05,8.1,16.3,-0.6
15,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,48299.6,2011-02-28,10.18,17.58,32.27,17.94,1.62
16,NASDAQ,AMGN,AMGEN INC,47862.8,2011-02-28,-7.16,-4.16,-1.44,-9.33,4.13
17,NASDAQ,APA,APA CORP,47698.6,2011-02-28,8.52,16.4,38.88,20.94,5.06
18,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,45408.5,2011-02-28,5.29,16.19,47.81,47.97,3.11
19,NASDAQ,EBAY,EBAY INC,43501.9,2011-02-28,10.54,7.56,44.55,45.55,-7.36
20,NASDAQ,BIDU,BAIDU INC,42107.1,2011-02-28,13.72,10.78,52.65,133.59,13.74
21,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,42029.8,2011-02-28,5.25,22.64,28.66,30.54,0.15
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,41736.8,2011-02-28,3.91,11.0,48.67,48.63,-2.95
23,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,39977.5,2011-02-28,7.83,29.21,60.09,25.37,-7.38
24,NASDAQ,DTV1,DIRECTV,36352.2,2011-02-28,9.01,9.79,20.43,35.81,1.81
25,NASDAQ,MITSY,MITSUI & CO LTD,33208.1,2011-02-28,9.02,15.64,39.8,19.43,0.79
26,NASDAQ,COST,COSTCO WHOLESALE CORP,32647.7,2011-02-28,4.26,11.57,33.9,24.27,-1.97
27,NASDAQ,GILD,GILEAD SCIENCES INC,30999.4,2011-02-28,2.02,5.07,19.87,-18.13,8.95
28,NASDAQ,DELL1,DELL INC,30268.9,2011-02-28,20.39,15.3,33.17,19.56,-8.34
29,NASDAQ,TRI,THOMSON REUTERS CORP,29720.4,2011-02-28,1.19,7.54,12.85,18.19,-0.53
30,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,29700.1,2011-02-28,0.11,7.07,25.72,17.11,-1.09
31,NASDAQ,CSX,CSX CORP,27653.6,2011-02-28,8.15,21.52,51.12,60.07,5.28
32,NASDAQ,EXC,EXELON CORP,27639.4,2011-02-28,0.89,6.96,5.07,1.41,-1.25
33,NASDAQ,VIAB,VIACOM INC,26660.6,2011-02-28,7.88,18.24,41.39,53.09,4.16
34,NASDAQ,KMB,KIMBERLY CLARK CORP,26648.5,2011-02-28,1.81,8.05,4.36,13.17,0.12
35,NASDAQ,CELG,CELGENE CORP,24991.0,2011-02-28,3.75,-13.25,2.43,-10.79,8.43
36,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,24820.8,2011-02-28,4.41,10.79,29.12,24.1,3.34
37,NASDAQ,SBUX,STARBUCKS CORP,24603.1,2011-02-28,4.36,6.33,41.7,46.53,12.03
38,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,23385.0,2011-02-28,7.31,16.03,31.2,59.71,5.89
39,NASDAQ,BKNG,BOOKING HOLDINGS INC,22308.7,2011-02-28,6.72,10.46,52.47,100.2,11.58
40,NASDAQ,BRCM,BROADCOM CORP,22205.2,2011-02-28,-6.8,-8.1,25.36,32.75,-4.46
41,NASDAQ,AMAT,APPLIED MATERIALS INC,21677.9,2011-02-28,4.63,31.69,55.28,37.18,-4.93
42,NASDAQ,YHOO,YAHOO INC,21474.4,2011-02-28,3.6,1.11,22.11,7.12,1.71
43,NASDAQ,CME,CME GROUP INC,20871.5,2011-02-28,2.1,7.78,22.21,4.79,-2.68
44,NASDAQ,AKZOY,AKZO NOBEL NV,19569.0,2011-02-28,9.23,20.29,30.22,41.97,1.04
45,NASDAQ,GENZ1,GENZYME CORP,19540.9,2011-02-28,6.12,5.94,11.58,31.91,0.93
46,NASDAQ,ASML,ASML HOLDING NV,19035.5,2011-02-28,3.61,26.05,67.37,42.39,2.06
47,NASDAQ,NTAP,NETAPP INC,18671.1,2011-02-28,-4.39,1.19,24.63,72.15,-6.8
48,NASDAQ,PCAR,PACCAR INC,18282.5,2011-02-28,-8.34,-7.63,20.28,43.8,4.45
49,NASDAQ,ADBE,ADOBE INC,17413.1,2011-02-28,6.19,20.13,23.3,-0.43,-3.88
50,NASDAQ,TROW,PRICE T ROWE GROUP INC,17347.4,2011-02-28,1.71,14.69,49.51,34.86,-0.36
51,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,17203.3,2011-02-28,1.06,1.08,2.75,11.85,-1.79
52,NASDAQ,BIIB,BIOGEN INC,16478.4,2011-02-28,5.1,4.7,25.27,24.34,7.41
53,NASDAQ,INTU,INTUIT INC,16331.9,2011-02-28,12.42,15.43,22.45,62.49,1.01
54,NASDAQ,NBL,NOBLE ENERGY INC,16284.7,2011-02-28,7.39,12.59,38.38,28.74,4.31
55,NASDAQ,HNZ,HEINZ H J CO,16107.9,2011-02-28,5.46,4.53,9.18,13.55,-1.89
56,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,16043.5,2011-02-28,23.75,45.45,72.46,86.15,5.16
57,NASDAQ,SHPG,SHIRE PLC,15931.4,2011-02-28,8.11,15.8,30.6,32.45,2.76
58,NASDAQ,SPLS1,STAPLES INC,15404.1,2011-02-28,-4.57,-2.79,19.09,-15.92,-8.36
59,NASDAQ,WYNN,WYNN RESORTS LTD,15236.7,2011-02-28,7.35,20.41,57.08,109.6,3.44
60,NASDAQ,XRX,XEROX HOLDINGS CORP,15044.0,2011-02-28,1.9,-8.25,25.38,16.68,-0.54
61,NASDAQ,VEON,VEON LTD,14481.8,2011-02-28,1.15,-8.31,-3.57,-21.61,1.36
62,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,14426.8,2011-02-28,1.81,-0.23,20.46,45.64,-9.26
63,NASDAQ,GEN,GEN DIGITAL INC,13761.4,2011-02-28,3.27,6.14,29.06,8.95,2.81
64,NASDAQ,ARMH1,ARM HOLDINGS PLC,13539.9,2011-02-28,22.08,61.17,88.69,228.25,-6.88
65,NASDAQ,ALTR1,ALTERA CORP,13393.6,2011-02-28,12.06,18.13,64.44,72.64,5.16
66,NASDAQ,PGN1,PROGRESS ENERGY INC,13354.7,2011-02-28,0.82,5.6,8.39,26.64,0.94
67,NASDAQ,NVDA,NVIDIA CORP,13177.1,2011-02-28,-4.6,66.88,123.71,39.89,-18.5
68,NASDAQ,CTXS,CITRIX SYSTEMS INC,13163.4,2011-02-28,10.04,2.07,19.56,63.13,4.7
69,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,13146.6,2011-02-28,-0.8,-5.44,3.44,4.61,0.14
70,NASDAQ,ISRG,INTUITIVE SURGICAL INC,12746.3,2011-02-28,0.01,28.69,20.1,-5.53,1.68
