순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,460317.1,1999-06-30,45.095,27.482,11.77,0.64,30.06,66.45,-4.86
2,NYSE,GE,GE AEROSPACE,369721.9,1999-06-30,301.333,97.512,11.12,2.15,11.17,26.07,-3.24
3,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,253011.8,1999-06-30,82.35,45.343,22.27,38.35,38.98,16.21,-2.67
4,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,234567.4,1999-06-30,129.25,62.892,11.42,46.01,40.55,126.43,-2.75
5,NASDAQ,WMT,WALMART INC,214714.5,1999-06-30,16.083,10.204,13.3,4.79,18.75,59.54,-12.44
6,NASDAQ,CSCO,CISCO SYSTEMS INC,207695.7,1999-06-30,32.22,20.743,18.24,17.59,38.58,109.99,-3.59
7,NASDAQ,INTC,INTEL CORP,197421.0,1999-06-30,29.75,16.884,10.07,0.13,0.42,60.78,15.96
8,NYSE,XOM,EXXON MOBIL CORP,187230.8,1999-06-30,38.56,16.562,-3.44,9.84,6.6,10.49,2.92
9,NYSE,NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP,184057.3,1999-06-30,28.918,23.874,28.47,28.47,68.09,50.23,0.3
10,NYSE,LU1,LUCENT TECHNOLOGIES INC,180226.8,1999-06-30,67.438,51.219,18.57,24.92,22.77,62.4,-2.57
11,NYSE,T1,AT&T CORP,177601.1,1999-06-30,279.062,69.587,0.97,5.32,11.41,49.2,-6.61
12,NYSE,MRK,MERCK & CO INC,173807.4,1999-06-30,73.63,27.236,9.31,-7.74,0.59,11.76,-8.15
13,NYSE,SHEL,SHELL PLC,171408.0,1999-06-30,60.25,21.142,6.52,15.87,25.85,9.92,1.24
14,NYSE,C,CITIGROUP INC,160509.1,1999-06-30,356.25,183.644,7.55,11.85,44.26,18.92,-5.9
15,NASDAQ,WCOEQ,WORLDCOM INC,160132.8,1999-06-30,57.375,46.598,-0.36,-2.82,19.95,77.68,-4.14
16,NYSE,KO,COCA COLA CO,152990.6,1999-06-30,31.0,14.914,-9.27,1.26,-7.01,-26.8,-2.32
17,NYSE,BP,BP PLC,146306.1,1999-06-30,54.25,14.957,1.22,8.04,21.11,26.57,6.8
18,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,145317.0,1999-06-30,1251.2,736.832,2.67,-2.69,21.51,20.79,-1.01
19,NYSE,GSK,GSK PLC,144357.8,1999-06-30,70.781,18.001,0.67,-15.4,-17.74,-3.6,-7.84
20,NYSE,PFE,PFIZER INC,141074.2,1999-06-30,36.333,12.739,1.87,-21.32,-12.48,1.0,-6.75
21,NYSE,BMY,BRISTOL MYERS SQUIBB CO,139882.4,1999-06-30,70.44,24.922,2.77,10.18,6.31,24.26,-5.59
22,NYSE,JNJ,JOHNSON & JOHNSON,131829.7,1999-06-30,49.0,24.551,5.8,5.13,17.53,34.06,-7.08
23,NYSE,NOK,NOKIA CORP,129417.5,1999-06-30,22.89,11.034,28.51,17.53,53.78,154.53,-7.1
