순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,373830.6,2004-11-30,282.88,101.787,3.63,8.48,14.99,26.4,3.84
2,NYSE,XOM,EXXON MOBIL CORP,330628.9,2004-11-30,51.25,25.078,4.7,11.78,19.86,44.99,0.02
3,NASDAQ,MSFT,MICROSOFT CORP,291467.3,2004-11-30,26.81,18.389,6.63,9.24,14.03,16.34,-0.33
4,NYSE,C,CITIGROUP INC,232241.4,2004-11-30,447.5,274.59,0.86,-3.06,-1.87,-1.53,7.66
5,NYSE,BP,BP PLC,226208.2,2004-11-30,61.35,20.1,6.08,15.07,17.5,48.38,-4.81
6,NASDAQ,WMT,WALMART INC,220861.0,2004-11-30,17.353,11.357,-3.45,-1.16,-6.36,-5.62,1.71
7,NYSE,PFE,PFIZER INC,209135.7,2004-11-30,27.77,10.522,-3.49,-14.48,-20.52,-15.56,-3.16
8,NYSE,HSBC,HSBC HOLDINGS PLC,187807.0,2004-11-30,85.38,27.297,6.18,10.47,17.22,16.93,-0.28
9,NYSE,BAC,BANK OF AMERICA CORP,186892.7,2004-11-30,46.27,28.386,3.3,3.93,13.55,27.69,2.54
10,NYSE,JNJ,JOHNSON & JOHNSON,179013.2,2004-11-30,60.32,32.778,3.81,4.31,9.34,24.75,5.14
11,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,164999.6,2004-11-30,1267.0,763.397,4.35,-10.98,-13.41,9.75,3.78
12,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,156881.1,2004-11-30,94.24,47.449,5.21,11.49,6.81,4.89,4.6
13,NYSE,TTE,TOTALENERGIES SE,142286.7,2004-11-30,54.8,17.91,5.75,12.54,17.22,38.31,0.22
14,NASDAQ,INTC,INTEL CORP,141508.7,2004-11-30,22.38,12.937,0.72,5.31,-21.34,-32.85,4.51
15,NYSE,PG,PROCTER & GAMBLE CO,135661.8,2004-11-30,53.48,29.468,4.49,-4.0,0.13,13.24,2.99
16,NYSE,JPM,JPMORGAN CHASE & CO,134126.7,2004-11-30,37.65,21.325,-2.46,-4.06,3.99,10.12,3.61
17,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,128942.4,2004-11-30,55.6,55.6,-0.86,-3.94,-6.46,-0.75,5.61
18,NYSE,TM,TOYOTA MOTOR CORP,124409.7,2004-11-30,74.71,45.669,-3.71,-5.08,3.89,26.92,9.58
19,NASDAQ,CSCO,CISCO SYSTEMS INC,123463.9,2004-11-30,18.75,12.071,-2.39,-0.05,-16.18,-17.4,3.04
20,NYSE,NVS,NOVARTIS AG,118576.3,2004-11-30,48.05,19.737,0.08,3.44,6.38,15.9,5.18
21,NYSE,MO,ALTRIA GROUP INC,118002.8,2004-11-30,57.49,3.681,18.63,19.2,23.36,16.6,7.55
