순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,3085373.1,2024-05-31,6.82,0.54,9.95,27.4,7.66
2,NASDAQ,AAPL,APPLE INC,2947977.3,2024-05-31,13.02,6.51,1.48,9.04,9.56
3,NASDAQ,NVDA,NVIDIA CORP,2696971.8,2024-05-31,26.89,38.59,134.44,189.86,12.69
4,NASDAQ,GOOGL,ALPHABET INC,2131755.0,2024-05-31,5.97,24.58,30.16,40.39,5.71
5,NASDAQ,AMZN,AMAZON COM INC,1836145.3,2024-05-31,0.82,-0.18,20.77,46.33,9.53
6,NASDAQ,META,META PLATFORMS INC,1184130.3,2024-05-31,8.52,-4.75,42.85,76.54,8.12
7,NASDAQ,AVGO,BROADCOM INC,615678.3,2024-05-31,2.18,2.58,44.77,67.69,21.25
8,NASDAQ,TSLA,TESLA INC,567932.1,2024-05-31,-2.84,-11.79,-25.82,-12.68,11.12
9,NASDAQ,WMT,WALMART INC,529897.3,2024-05-31,11.18,12.97,28.06,36.23,2.97
10,NASDAQ,ASML,ASML HOLDING NV,377801.7,2024-05-31,10.07,1.12,40.99,33.99,6.5
11,NASDAQ,COST,COSTCO WHOLESALE CORP,359189.5,2024-05-31,12.03,9.05,40.14,62.98,4.95
12,NASDAQ,NFLX,NETFLIX INC,276515.8,2024-05-31,16.52,6.42,35.37,62.34,5.18
13,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,269762.8,2024-05-31,5.38,-13.31,37.75,41.19,-2.81
14,NASDAQ,PEP,PEPSICO INC,237700.5,2024-05-31,-1.71,4.57,3.53,-2.38,-3.85
15,NASDAQ,QCOM,QUALCOMM INC,227719.8,2024-05-31,23.54,29.85,59.59,84.02,-2.39
16,NASDAQ,LIN,LINDE PLC,209344.1,2024-05-31,-1.23,-2.68,5.89,24.74,1.08
17,NASDAQ,PDD,PDD HOLDINGS INC,206310.0,2024-05-31,19.65,20.27,1.59,129.3,-11.24
18,NASDAQ,TMUS,T-MOBILE US INC,205027.6,2024-05-31,6.97,7.54,17.19,29.01,0.7
19,NASDAQ,ADBE,ADOBE INC,199252.5,2024-05-31,-3.9,-20.62,-27.21,6.46,24.91
20,NASDAQ,CSCO,CISCO SYSTEMS INC,187339.9,2024-05-31,-1.02,-3.08,-2.35,-3.47,2.17
21,NASDAQ,AMAT,APPLIED MATERIALS INC,178080.8,2024-05-31,8.47,6.87,44.1,62.62,9.72
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,177553.1,2024-05-31,11.32,17.37,29.64,15.71,-0.25
23,NASDAQ,AMGN,AMGEN INC,164068.6,2024-05-31,12.45,12.49,15.13,42.95,2.16
24,NASDAQ,INTU,INTUIT INC,161142.1,2024-05-31,-7.86,-12.92,1.16,38.41,14.01
25,NASDAQ,CMCSA,COMCAST CORP,157062.8,2024-05-31,5.04,-5.89,-3.09,4.57,-2.17
26,NASDAQ,ISRG,INTUITIVE SURGICAL INC,142634.3,2024-05-31,8.5,4.28,29.37,30.63,10.63
27,NASDAQ,MU,MICRON TECHNOLOGY INC,138421.0,2024-05-31,10.66,38.09,64.59,84.36,5.22
28,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,131663.2,2024-05-31,5.46,2.27,4.3,7.87,5.61
29,NASDAQ,INTC,INTEL CORP,131328.5,2024-05-31,1.66,-28.05,-30.5,-0.52,0.39
30,NASDAQ,BKNG,BOOKING HOLDINGS INC,128122.3,2024-05-31,9.39,9.14,21.12,50.91,5.14
31,NASDAQ,ARM,ARM HOLDINGS PLC,125380.6,2024-05-31,19.08,-14.55,95.97,,35.76
32,NASDAQ,SNY,SANOFI,124026.3,2024-05-31,3.76,6.75,9.26,0.12,-1.04
33,NASDAQ,LRCX,LAM RESEARCH CORP,121908.1,2024-05-31,4.25,-0.41,30.88,52.82,14.41
34,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,117502.0,2024-05-31,15.92,8.22,28.33,40.72,2.94
35,NASDAQ,ADI,ANALOG DEVICES INC,116357.9,2024-05-31,16.89,22.82,29.08,34.48,-2.27
36,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,107999.4,2024-05-31,10.05,1.46,18.98,33.25,7.23
37,NASDAQ,KLAC,KLA CORP,102263.1,2024-05-31,10.41,11.54,40.05,73.09,8.56
38,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,100243.6,2024-05-31,1.25,-1.91,7.79,19.87,-1.98
39,NASDAQ,PANW,PALO ALTO NETWORKS INC,95491.9,2024-05-31,1.38,-5.04,-0.06,38.2,14.95
40,NASDAQ,ABNB,AIRBNB INC,93341.3,2024-05-31,-8.6,-7.96,14.71,32.03,4.62
41,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,91923.3,2024-05-31,-4.74,-5.64,-2.41,-4.44,-3.89
42,NASDAQ,SBUX,STARBUCKS CORP,90865.2,2024-05-31,-8.66,-14.83,-18.12,-15.83,-2.95
43,NASDAQ,FISV,FISERV INC,87624.9,2024-05-31,-1.91,0.33,14.66,33.49,-0.48
44,NASDAQ,MELI,MERCADOLIBRE INC,87482.5,2024-05-31,18.3,8.17,6.49,39.27,-4.76
45,NASDAQ,SNPS,SYNOPSYS INC,85923.6,2024-05-31,5.69,-2.25,3.23,23.26,6.11
46,NASDAQ,GILD,GILEAD SCIENCES INC,80071.0,2024-05-31,-1.43,-9.93,-14.45,-13.17,8.02
47,NASDAQ,CDNS,CADENCE DESIGN SYSTEMS INC,77914.7,2024-05-31,3.87,-5.94,4.77,23.99,7.49
