순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,332320.4,2009-08-31,69.15,37.104,-1.16,0.33,3.09,-11.6,-0.78
2,NYSE,PBR,PETROBRA,258536.1,2009-08-31,39.64,13.568,-3.88,-9.23,45.27,-21.35,15.79
3,NASDAQ,MSFT,MICROSOFT CORP,219648.1,2009-08-31,24.65,18.261,5.38,18.65,54.45,-7.33,4.34
4,NYSE,PTRCY,PETROCHINA CO LTD,200865.5,2009-08-31,109.75,65.065,-6.79,-5.62,58.21,-11.82,5.24
5,NASDAQ,WMT,WALMART INC,198224.8,2009-08-31,16.957,12.049,2.54,2.82,5.03,-12.06,-3.5
6,NYSE,CHL,CHINA MOBILE LTD,197415.3,2009-08-31,49.22,30.319,-6.19,0.02,15.69,-10.04,1.48
7,NYSE,BHP,BHP GROUP LTD,174112.3,2009-08-31,62.3,23.774,-1.05,10.77,71.06,-8.52,7.39
8,NYSE,JPM,JPMORGAN CHASE & CO,170909.6,2009-08-31,43.46,28.629,12.44,17.95,90.81,15.53,0.83
9,NYSE,SHEL,SHELL PLC,169786.3,2009-08-31,55.47,23.447,7.08,4.56,30.44,-14.97,3.1
10,NYSE,JNJ,JOHNSON & JOHNSON,166561.4,2009-08-31,60.44,37.076,0.06,10.45,22.94,-11.3,0.75
11,NYSE,BP,BP PLC,160615.6,2009-08-31,51.45,20.874,4.53,5.68,38.85,-3.79,3.46
12,NYSE,PG,PROCTER & GAMBLE CO,157941.1,2009-08-31,54.11,33.24,-2.52,5.01,14.23,-20.04,7.04
13,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,154838.7,2009-08-31,65.72,65.72,3.32,10.57,28.16,-15.79,1.13
14,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,154749.8,2009-08-31,118.05,63.706,0.57,11.59,29.55,-0.97,1.32
15,NYSE,T,AT&T INC,153695.0,2009-08-31,26.05,7.665,-0.69,6.92,13.29,-13.16,3.68
16,NYSE,BAC,BANK OF AMERICA CORP,152181.6,2009-08-31,17.59,13.486,18.93,56.21,347.0,-40.98,-3.75
17,NASDAQ,AAPL,APPLE INC,150697.9,2009-08-31,6.008,5.035,2.94,23.86,88.29,-0.79,10.19
18,NYSE,GE,GE AEROSPACE,147713.1,2009-08-31,111.2,48.015,3.73,3.98,64.7,-46.94,18.84
19,NASDAQ,GOOGL,ALPHABET INC,146293.9,2009-08-31,11.553,11.451,4.2,10.65,36.6,-0.35,7.41
20,NYSE,CVX,CHEVRON CORP,140265.6,2009-08-31,69.94,35.87,1.7,5.98,17.53,-15.83,0.7
21,NYSE,TTE,TOTALENERGIES SE,135833.4,2009-08-31,57.27,21.738,2.91,-0.66,24.91,-15.73,3.48
22,NYSE,TM,TOYOTA MOTOR CORP,133572.9,2009-08-31,85.19,56.854,1.2,6.29,36.27,-2.63,-7.29
23,NYSE,HSBC,HSBC HOLDINGS PLC,130543.2,2009-08-31,53.92,21.765,7.15,19.5,60.32,-27.78,6.36
24,NYSE,WFC,WELLS FARGO & COMPANY,128562.7,2009-08-31,27.52,17.933,12.72,8.11,128.27,-5.98,2.4
