순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,390455.3,2006-01-31,62.75,31.317,11.71,12.34,7.87,24.03,-4.88
2,NYSE,GE,GE AEROSPACE,346042.0,2006-01-31,262.0,97.346,-6.56,-2.74,-3.77,-6.96,1.12
3,NASDAQ,MSFT,MICROSOFT CORP,290884.3,2006-01-31,28.15,19.543,7.65,9.85,10.56,8.42,-4.23
4,NYSE,BP,BP PLC,259429.1,2006-01-31,72.31,24.462,12.6,9.78,11.48,25.23,-7.38
5,NYSE,C,CITIGROUP INC,235647.2,2006-01-31,465.8,296.892,-4.02,2.73,8.12,-1.36,0.63
6,NYSE,PG,PROCTER & GAMBLE CO,194814.0,2006-01-31,59.23,33.445,2.82,6.29,7.52,13.53,1.18
7,NASDAQ,WMT,WALMART INC,191978.5,2006-01-31,15.37,10.208,-1.48,-2.24,-5.99,-10.92,-1.63
8,NYSE,PFE,PFIZER INC,189297.5,2006-01-31,25.68,10.029,10.12,19.15,-1.55,9.55,2.91
9,NYSE,HSBC,HSBC HOLDINGS PLC,185858.6,2006-01-31,83.18,27.746,3.37,6.52,4.47,4.52,3.02
10,NYSE,BAC,BANK OF AMERICA CORP,177631.2,2006-01-31,44.23,28.562,-4.16,2.22,3.74,-0.56,3.66
11,NYSE,PTRCY,PETROCHINA CO LTD,175859.3,2006-01-31,100.02,52.085,22.04,30.35,14.76,87.96,-2.79
12,NYSE,TTE,TOTALENERGIES SE,175683.3,2006-01-31,69.165,22.96,9.44,10.52,11.42,30.64,-8.82
13,NYSE,JNJ,JOHNSON & JOHNSON,171177.5,2006-01-31,57.54,31.886,-4.26,-7.63,-9.09,-9.31,0.77
14,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,169908.5,2006-01-31,1309.2,796.803,-4.06,1.24,9.26,-0.37,1.37
15,NYSE,TM,TOYOTA MOTOR CORP,169466.2,2006-01-31,103.71,64.362,-0.87,11.74,37.55,34.66,3.05
16,NYSE,PBR,PETROBRA,154084.6,2006-01-31,23.625,7.204,34.1,49.55,81.78,141.99,-7.37
17,NYSE,MO,ALTRIA GROUP INC,150638.6,2006-01-31,72.34,4.896,-3.18,-2.59,10.39,18.38,-0.61
18,NYSE,JPM,JPMORGAN CHASE & CO,139087.8,2006-01-31,39.75,23.6,1.01,9.48,15.25,10.64,3.5
19,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,136405.2,2006-01-31,58.64,58.64,-0.12,4.16,5.39,-2.07,-1.5
20,NYSE,CVX,CHEVRON CORP,133307.1,2006-01-31,59.38,27.016,4.6,4.87,3.95,12.59,-4.12
21,NASDAQ,SNY,SANOFI,129849.2,2006-01-31,46.0,21.018,4.79,14.66,6.24,25.8,-7.33
22,NYSE,NVS,NOVARTIS AG,128849.2,2006-01-31,55.16,23.052,5.11,2.49,13.24,17.21,-1.84
23,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,128414.7,2006-01-31,81.3,41.319,-1.09,-0.47,-2.12,-12.15,-1.06
24,NASDAQ,INTC,INTEL CORP,128146.4,2006-01-31,21.255,12.449,-14.84,-9.25,-21.19,-4.07,-2.62
25,NASDAQ,GOOGL,ALPHABET INC,127996.0,2006-01-31,10.827,10.732,4.3,16.27,50.35,121.19,-16.19
26,NYSE,E,ENI SPA,121434.2,2006-01-31,60.65,17.859,8.72,13.36,12.8,45.35,-5.57
27,NYSE,BHP,BHP GROUP LTD,119457.1,2006-01-31,39.45,13.918,18.04,27.05,34.42,57.44,-8.51
28,NASDAQ,CSCO,CISCO SYSTEMS INC,114067.1,2006-01-31,18.57,11.955,8.47,6.42,-3.03,2.94,8.99
29,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,112081.0,2006-01-31,36.48,20.753,6.04,11.22,6.17,25.46,-6.52
30,NYSE,WFC,WELLS FARGO & COMPANY,104281.1,2006-01-31,31.18,17.818,-0.75,4.49,3.42,5.13,3.82
31,NYSE,KO,COCA COLA CO,98450.1,2006-01-31,20.69,11.196,2.65,-2.64,-4.22,2.35,1.43
32,NYSE,CHL,CHINA MOBILE LTD,96792.1,2006-01-31,24.6,13.831,2.33,9.58,21.97,56.3,-1.5
33,NASDAQ,PEP,PEPSICO INC,94872.7,2006-01-31,57.18,31.581,-3.21,-2.79,5.82,8.42,3.38
34,NYSE,MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,94580.4,2006-01-31,14.45,8.249,5.55,13.87,74.43,52.96,3.12
35,NASDAQ,DNA1,GENENTECH INC,90603.7,2006-01-31,85.92,85.92,-7.11,-5.17,-3.95,80.09,-0.27
36,NASDAQ,AMGN,AMGEN INC,89969.6,2006-01-31,72.89,48.956,-7.57,-3.61,-8.62,17.11,3.55
37,NYSE,COP,CONOCOPHILLIPS,89775.5,2006-01-31,64.7,24.784,11.21,-1.04,3.9,42.44,-5.21
38,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,88797.8,2006-01-31,24.593,6.962,-1.68,-18.19,-16.83,-16.03,-8.47
39,NYSE,HPQ,HP INC,88478.0,2006-01-31,31.18,8.608,8.91,11.5,27.36,61.23,5.23
40,NYSE,VZ,VERIZON COMMUNICATIONS INC,87539.2,2006-01-31,31.66,10.03,6.48,1.78,-5.11,-6.6,6.44
41,NYSE,HD,HOME DEPOT INC,86139.8,2006-01-31,40.55,24.289,0.17,-0.96,-6.35,-0.74,3.94
42,NYSE,NOK,NOKIA CORP,85719.9,2006-01-31,18.38,9.723,0.43,9.27,15.23,23.72,1.09
43,NYSE,WB1,WACHOVIA CORP NEW,85176.7,2006-01-31,54.83,47.926,3.73,9.55,10.98,3.74,3.18
44,NYSE,T,AT&T INC,85149.4,2006-01-31,25.95,6.455,7.39,10.27,9.04,15.29,6.31
45,NYSE,UPS,UNITED PARCEL SERVICE INC,82666.9,2006-01-31,74.91,38.165,-0.32,3.13,3.56,2.08,0.23
46,NYSE,TWX,TIME WARNER INC,81735.5,2006-01-31,52.59,36.395,0.52,-1.41,3.58,-2.06,-0.97
47,NYSE,SIEGY,SIEMENS AKTIENGESELLSCHAFT,81622.6,2006-01-31,45.8,35.061,8.99,25.35,21.2,17.48,0.41
48,NYSE,SMFG,SUMITOMO MITSUI FINANCIAL GROUP INC,80400.2,2006-01-31,11.7,6.232,,,,,-6.4
49,NYSE,AZN,ASTRAZENECA PLC,79550.4,2006-01-31,48.64,14.22,0.08,8.33,8.79,35.79,-1.14
50,NASDAQ,QCOM,QUALCOMM INC,79435.6,2006-01-31,47.96,30.072,11.33,20.87,22.0,29.92,-1.48
51,NYSE,TELFY,TELEFONICA S A,78564.4,2006-01-31,15.243,4.715,1.57,-2.54,-7.37,-9.31,1.08
52,NYSE,MRK,MERCK & CO INC,75438.8,2006-01-31,34.5,16.189,8.45,23.84,14.02,29.28,1.04
