종목선정일,시장,종목명,종목코드,시가총액,기준가,1개월(%),3개월(%),6개월(%),12개월(%),3-1개월(%),6-1개월(%),12-1개월(%),모멘텀스코어,이번달수익률,전달순위
2026-04-30,NASDAQ,Roper Technologies Inc,ROP,0,354.81,0.3,-4.4,-20.5,-36.7,-4.68,-20.69,-36.82,-11.3,-6.71,274.0
2026-04-30,NASDAQ,Strategy Inc,MSTR,0,165.45,32.6,10.5,-38.6,-56.5,-16.64,-53.69,-67.17,-11.3,0.71,292.0
2026-04-30,NASDAQ,LPL Financial Holdings Inc,LPLA,0,334.13,11.1,-8.3,-11.4,4.5,-17.47,-20.27,-5.93,-11.5,-11.53,238.0
2026-04-30,NYSE,ICICI Bank Ltd ADR,IBN,0,26.59,2.7,-9.2,-12.2,-20.8,-11.57,-14.52,-22.82,-11.6,-2.75,233.0
2026-04-30,NASDAQ,Baidu Inc ADR,BIDU,0,126.53,13.6,-17.4,4.7,44.1,-27.26,-7.82,26.87,-11.7,8.84,241.0
2026-04-30,NASDAQ,Intuitive Surgical Inc,ISRG,0,457.61,-0.7,-9.2,-14.4,-11.3,-8.57,-13.72,-10.63,-12.1,-3.87,221.0
2026-04-30,NYSE,KKR & Co Inc,KKR,0,104.34,12.8,-8.7,-11.8,-8.7,-19.04,-21.83,-19.05,-12.1,-8.02,282.0
2026-04-30,NYSE,Toyota Motor Corp ADR,TM,0,192.62,-6.5,-15.1,-5.7,0.7,-9.16,0.93,7.78,-12.2,-2.73,148.0
2026-04-30,NASDAQ,Autodesk Inc,ADSK,0,237.0,-1.0,-6.3,-21.4,-13.6,-5.33,-20.55,-12.71,-12.8,2.74,265.0
2026-04-30,NASDAQ,NetEase Inc ADR,NTES,0,117.51,5.0,-8.8,-16.1,9.8,-13.11,-20.1,4.56,-13.1,-3.32,267.0
2026-04-30,NASDAQ,Microsoft Corp,MSFT,0,407.78,10.2,-5.2,-21.2,3.2,-13.97,-28.51,-6.35,-13.2,3.86,277.0
2026-04-30,NASDAQ,Meta Platforms Inc,META,0,611.91,7.0,-14.6,-5.6,11.5,-20.15,-11.76,4.21,-13.2,-0.11,247.0
2026-04-30,NYSE,Home Depot Inc,HD,0,328.8,0.0,-12.2,-13.4,-8.8,-12.2,-13.36,-8.77,-13.9,-8.82,206.0
2026-04-30,NYSE,Uber Technologies Inc,UBER,0,74.61,3.7,-6.8,-22.7,-7.9,-10.14,-25.46,-11.21,-14.2,0.63,253.0
2026-04-30,NYSE,Capital One Financial Corp,COF,0,191.3,4.9,-12.6,-13.0,6.1,-16.67,-17.07,1.2,-14.5,-2.16,263.0
2026-04-30,NYSE,Stryker Corp,SYK,0,315.13,-4.1,-14.7,-11.5,-15.7,-11.09,-7.76,-12.12,-14.5,-0.61,198.0
2026-04-30,NASDAQ,Tesla Inc,TSLA,0,381.63,2.7,-11.3,-16.4,35.3,-13.63,-18.58,31.75,-14.8,7.43,249.0
2026-04-30,NYSE,Blackstone Inc,BX,0,125.58,9.2,-11.8,-14.4,-4.7,-19.26,-21.58,-12.69,-14.9,-6.8,280.0
2026-04-30,NYSE,Unilever PLC ADR,UL,0,58.98,3.5,-13.7,-13.0,-17.6,-16.66,-15.95,-20.39,-15.2,-2.85,227.0
2026-04-30,NASDAQ,Palantir Technologies Inc,PLTR,0,139.11,-4.9,-5.1,-30.6,17.5,-0.21,-27.03,23.51,-15.3,-2.85,261.0
2026-04-30,NASDAQ,PayPal Holdings Inc,PYPL,0,50.14,10.9,-4.8,-27.6,-23.8,-14.16,-34.7,-31.3,-15.5,-11.48,278.0
2026-04-30,NASDAQ,Paychex Inc,PAYX,0,92.63,0.6,-10.2,-20.8,-37.0,-10.68,-21.29,-37.38,-15.5,2.01,268.0
2026-04-30,NASDAQ,IDEXX Laboratories Inc,IDXX,0,560.8,-0.2,-16.4,-10.9,29.6,-16.19,-10.74,29.87,-15.8,-2.68,239.0
2026-04-30,NASDAQ,Applovin Corp,APP,0,446.35,12.1,-5.7,-30.0,65.7,-15.88,-37.55,47.79,-17.2,10.31,298.0
2026-04-30,NYSE,Sony Group Corp ADR,SONY,0,20.09,-2.9,-9.1,-28.0,-22.7,-6.33,-25.78,-20.38,-17.3,13.04,269.0
2026-04-30,NYSE,S&P Global Inc,SPGI,0,431.23,1.4,-18.3,-11.5,-13.8,-19.41,-12.7,-14.94,-17.5,-3.2,248.0
2026-04-30,NYSE,Oracle Corp,ORCL,0,161.39,9.7,-1.9,-38.5,14.7,-10.61,-43.98,4.54,-17.7,15.63,290.0
2026-04-30,NASDAQ,Shopify Inc,SHOP,0,121.13,2.1,-7.7,-30.3,27.5,-9.61,-31.77,24.86,-17.7,-15.47,275.0
2026-04-30,NASDAQ,Automatic Data Processing Inc,ADP,0,211.94,4.3,-14.1,-18.6,-29.5,-17.68,-21.94,-32.41,-17.8,5.19,276.0
2026-04-30,NASDAQ,Booking Holdings Inc,BKNG,0,168.36,0.0,-15.9,-17.1,-17.5,-15.82,-17.08,-17.43,-17.9,-7.89,270.0
2026-04-30,NYSE,Thermo Fisher Scientific Inc,TMO,0,478.96,-2.6,-17.2,-15.6,11.6,-15.05,-13.37,14.58,-18.0,-7.72,209.0
2026-04-30,NASDAQ,Alnylam Pharmaceuticals Inc,ALNY,0,309.49,-6.5,-8.5,-32.1,17.6,-2.13,-27.45,25.69,-18.1,-7.5,264.0
2026-04-30,NASDAQ,Trip.com Group Ltd ADR,TCOM,0,54.21,8.9,-11.7,-23.3,-8.1,-18.87,-29.53,-15.6,-18.4,-9.02,288.0
2026-04-30,NYSE,Medtronic PLC,MDT,0,80.97,-6.6,-21.4,-10.7,-4.5,-15.84,-4.47,2.23,-18.6,-4.51,207.0
2026-04-30,NYSE,Danaher Corp,DHR,0,178.95,-5.6,-18.2,-16.9,-10.2,-13.38,-11.97,-4.88,-19.0,-8.43,229.0
2026-04-30,NYSE,Spotify Technology SA,SPOT,0,446.55,-7.9,-10.8,-31.9,-27.3,-3.09,-26.0,-21.02,-19.5,-0.34,266.0
2026-04-30,NASDAQ,Willis Towers Watson PLC,WTW,0,256.2,-11.9,-19.3,-18.2,-16.8,-8.43,-7.15,-5.56,-19.6,0.26,235.0
2026-04-30,NASDAQ,Ryanair Holdings PLC ADR,RYAAY,0,54.65,-5.4,-22.6,-12.5,14.2,-18.13,-7.49,20.77,-20.3,2.63,236.0
2026-04-30,NASDAQ,MercadoLibre Inc,MELI,0,1792.63,3.7,-16.5,-23.0,-23.1,-19.5,-25.71,-25.82,-21.1,-11.53,256.0
2026-04-30,NYSE,Abbott Laboratories,ABT,0,90.79,-11.6,-16.9,-26.6,-30.6,-6.07,-16.95,-21.48,-21.3,-3.17,260.0
2026-04-30,NASDAQ,Coinbase Global Inc,COIN,0,187.77,7.5,-3.6,-45.4,-7.5,-10.34,-49.21,-13.94,-21.4,0.89,289.0
2026-04-30,NASDAQ,Copart Inc,CPRT,0,33.11,-0.3,-18.4,-23.0,-45.7,-18.19,-22.81,-45.6,-22.1,1.0,255.0
2026-04-30,NASDAQ,GE Healthcare Technologies Inc,GEHC,0,60.84,-14.5,-23.0,-18.8,-13.5,-9.86,-5.03,1.21,-22.1,1.1,213.0
2026-04-30,NASDAQ,Adobe Inc,ADBE,0,246.1,1.2,-16.1,-27.7,-34.4,-17.11,-28.57,-35.18,-22.5,3.88,285.0
2026-04-30,NYSE,Salesforce Inc,CRM,0,176.53,-5.4,-16.8,-32.2,-34.3,-12.07,-28.32,-30.53,-24.1,1.67,279.0
2026-04-30,NYSE,SAP SE ADR,SAP,0,169.49,-1.0,-15.7,-34.8,-42.0,-14.84,-34.15,-41.4,-24.8,3.03,287.0
2026-04-30,NYSE,Alibaba Group Holding Ltd ADR,BABA,0,131.88,5.1,-22.2,-22.6,10.4,-26.01,-26.39,5.05,-25.1,1.05,259.0
2026-04-30,NASDAQ,Thomson Reuters Corp,TRI,0,95.69,6.3,-13.5,-37.5,-48.5,-18.67,-41.21,-51.62,-25.1,-5.95,293.0
2026-04-30,NASDAQ,AST SpaceMobile Inc,ASTS,0,73.9,-10.8,-33.5,-7.9,218.4,-25.48,3.26,257.04,-25.6,17.5,26.0
2026-04-30,NYSE,International Business Machines Corp,IBM,0,230.98,-4.7,-24.7,-24.9,-4.5,-20.97,-21.15,0.24,-26.8,-3.56,252.0
2026-04-30,NASDAQ,DoorDash Inc,DASH,0,168.65,12.3,-17.6,-33.7,-12.6,-26.62,-40.97,-22.16,-27.0,-3.55,296.0
2026-04-30,NYSE,HDFC Bank Ltd ADR,HDB,0,25.41,2.1,-21.5,-29.8,-30.1,-23.16,-31.31,-31.54,-27.2,-3.07,281.0
2026-04-30,NYSE,Novo Nordisk A/S ADR,NVO,0,42.22,14.9,-29.0,-14.6,-36.5,-38.16,-25.7,-44.7,-27.6,4.88,284.0
2026-04-30,NASDAQ,Axon Enterprise Inc,AXON,0,401.76,-5.4,-16.9,-45.1,-34.5,-12.18,-42.0,-30.75,-29.4,-0.59,283.0
2026-04-30,NASDAQ,Intuit Inc,INTU,0,388.5,-10.1,-22.1,-41.8,-38.1,-13.34,-35.23,-31.09,-31.2,3.77,295.0
2026-04-30,NYSE,Accenture PLC,ACN,0,178.71,-9.9,-32.2,-28.5,-40.3,-24.79,-20.72,-33.72,-33.0,-0.65,273.0
2026-04-30,NASDAQ,Cognizant Technology Solutions Corp,CTSH,0,52.9,-13.8,-35.5,-27.4,-28.1,-25.24,-15.82,-16.61,-34.5,-2.84,262.0
2026-04-30,NYSE,ServiceNow Inc,NOW,0,88.31,-15.5,-24.5,-52.0,-53.8,-10.65,-43.13,-45.26,-36.4,17.11,294.0
2026-04-30,NASDAQ,Robinhood Markets Inc,HOOD,0,72.89,5.2,-26.7,-50.3,48.4,-30.34,-52.79,41.11,-39.4,5.84,300.0
2026-04-30,NASDAQ,Workday Inc,WDAY,0,122.4,-5.8,-30.3,-49.0,-50.0,-26.03,-45.85,-46.97,-40.2,5.29,299.0
2026-04-30,NYSE,Boston Scientific Corp,BSX,0,57.61,-8.2,-38.4,-42.8,-44.0,-32.91,-37.7,-39.0,-43.2,-2.93,291.0
2026-04-30,NASDAQ,Zscaler Inc,ZS,0,130.68,-6.9,-34.7,-60.5,-42.2,-29.86,-57.63,-37.97,-47.8,33.68,
