순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,623611.2,2012-08-31,23.759,19.999,9.39,15.64,23.16,73.6,0.28
2,NYSE,XOM,EXXON MOBIL CORP,402971.5,2012-08-31,87.3,50.499,1.17,11.75,2.28,20.89,4.75
3,NASDAQ,AEHL,ANTELOPE ENTERPRISE HOLDINGS LTD,377029.5,2012-08-31,141120.138,136224.624,-11.55,-15.52,-28.36,-34.32,-24.49
4,NASDAQ,MSFT,MICROSOFT CORP,258376.3,2012-08-31,30.82,24.507,5.28,6.28,-1.61,19.06,-3.44
5,NASDAQ,WMT,WALMART INC,245645.1,2012-08-31,24.2,18.512,-1.94,10.89,25.2,39.93,1.65
6,NASDAQ,GOOGL,ALPHABET INC,224266.4,2012-08-31,17.144,16.993,8.24,17.94,10.81,26.64,10.13
7,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,222669.6,2012-08-31,194.85,110.85,-0.15,1.44,-0.11,15.21,6.47
8,NYSE,PTRCY,PETROCHINA CO LTD,220174.2,2012-08-31,120.3,81.454,-1.79,-2.67,-16.65,-0.58,7.36
9,NYSE,CVX,CHEVRON CORP,220073.6,2012-08-31,112.16,63.633,3.17,15.0,4.54,17.24,3.92
10,NYSE,GE,GE AEROSPACE,218673.7,2012-08-31,165.68,78.519,-0.19,9.66,9.89,31.92,10.49
11,NYSE,SHEL,SHELL PLC,217609.6,2012-08-31,69.97,34.546,3.84,13.9,-1.84,9.57,-0.8
12,NYSE,CHL,CHINA MOBILE LTD,215533.8,2012-08-31,53.69,37.211,-7.62,5.84,3.45,9.31,5.18
13,NYSE,T,AT&T INC,211376.2,2012-08-31,36.64,12.865,-3.37,8.56,22.99,36.09,2.89
14,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,209084.2,2012-08-31,84.34,84.34,-0.59,6.28,7.51,15.53,4.58
15,NYSE,JNJ,JOHNSON & JOHNSON,185907.3,2012-08-31,67.43,45.977,-1.71,8.98,5.56,6.31,2.19
16,NYSE,PG,PROCTER & GAMBLE CO,185059.7,2012-08-31,67.19,45.369,4.11,8.8,1.07,9.05,3.23
17,NYSE,WFC,WELLS FARGO & COMPANY,179752.8,2012-08-31,34.03,23.216,1.3,6.87,10.52,33.65,1.47
18,NYSE,PFE,PFIZER INC,178221.9,2012-08-31,23.86,12.722,0.17,10.1,15.1,30.72,4.15
19,NYSE,BHP,BHP GROUP LTD,176015.7,2012-08-31,65.8,27.052,-0.81,6.94,-14.35,-20.59,6.14
20,NYSE,KO,COCA COLA CO,168371.9,2012-08-31,37.4,24.445,-7.43,0.78,8.58,9.18,2.11
