순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,909851.0,2018-06-29,-1.49,10.75,10.25,30.85,2.8
2,NASDAQ,AMZN,AMAZON COM INC,824788.7,2018-06-29,5.39,17.44,45.35,74.17,4.57
3,NASDAQ,GOOGL,ALPHABET INC,784284.5,2018-06-29,5.72,8.87,7.19,20.41,8.68
4,NASDAQ,MSFT,MICROSOFT CORP,757640.1,2018-06-29,0.61,8.51,16.31,46.78,7.58
5,NASDAQ,META,META PLATFORMS INC,562484.1,2018-06-29,4.62,21.61,10.12,28.66,-11.19
6,NASDAQ,WMT,WALMART INC,252739.8,2018-06-29,3.94,-3.13,-12.2,15.5,4.18
7,NASDAQ,INTC,INTEL CORP,231648.6,2018-06-29,-10.14,-4.01,9.02,52.05,-3.24
8,NASDAQ,CSCO,CISCO SYSTEMS INC,202365.0,2018-06-29,0.14,1.13,14.09,41.64,-0.96
9,NASDAQ,NFLX,NETFLIX INC,170137.9,2018-06-29,11.92,32.53,103.91,160.8,-13.79
10,NASDAQ,PEP,PEPSICO INC,154361.2,2018-06-29,8.68,0.67,-7.69,-2.55,5.63
11,NASDAQ,CMCSA,COMCAST CORP,151487.6,2018-06-29,4.13,-3.44,-17.3,-14.09,9.68
12,NASDAQ,NVDA,NVIDIA CORP,143810.4,2018-06-29,-4.7,2.36,22.58,61.97,3.36
13,NASDAQ,AMGN,AMGEN INC,122144.3,2018-06-29,4.03,9.1,7.74,10.03,6.48
14,NASDAQ,ADBE,ADOBE INC,119384.7,2018-06-29,0.67,12.83,39.13,72.62,0.36
15,NASDAQ,TXN,TEXAS INSTRUMENTS INC,107925.7,2018-06-29,-0.62,6.75,6.79,46.87,1.54
16,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,107595.2,2018-06-29,-2.8,0.19,-5.14,11.04,10.83
17,NASDAQ,AVGO,BROADCOM INC,104743.0,2018-06-29,-2.17,3.66,-4.24,6.24,-8.6
18,NASDAQ,SNY,SANOFI,100346.7,2018-06-29,5.71,4.57,-2.52,-12.97,8.37
19,NASDAQ,PYPL,PAYPAL HOLDINGS INC,98873.7,2018-06-29,3.15,9.75,13.11,55.88,-1.36
20,NASDAQ,BKNG,BOOKING HOLDINGS INC,97655.5,2018-06-29,-2.36,-2.56,16.65,8.0,0.08
21,NASDAQ,GILD,GILEAD SCIENCES INC,92110.5,2018-06-29,6.06,-5.28,0.39,2.85,9.87
22,NASDAQ,COST,COSTCO WHOLESALE CORP,91646.4,2018-06-29,6.22,11.23,12.9,33.23,4.66
23,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,91275.3,2018-06-29,28.81,35.47,45.11,79.75,-9.84
24,NASDAQ,ASML,ASML HOLDING NV,84611.1,2018-06-29,1.21,0.6,14.91,54.12,8.1
25,NASDAQ,BIDU,BAIDU INC,84603.4,2018-06-29,0.39,8.88,3.75,35.28,1.72
26,NASDAQ,QCOM,QUALCOMM INC,83204.8,2018-06-29,-3.62,2.36,-10.65,5.88,14.2
27,NASDAQ,KHC,KRAFT HEINZ CO,76588.4,2018-06-29,9.44,1.94,-17.58,-24.14,-4.09
28,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,69626.7,2018-06-29,10.08,-5.79,-12.72,-12.67,3.88
29,NASDAQ,SBUX,STARBUCKS CORP,67413.0,2018-06-29,-14.64,-15.17,-14.02,-14.55,7.25
30,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,64850.9,2018-06-29,-1.62,-8.37,-20.09,-9.6,0.99
31,NASDAQ,BIIB,BIOGEN INC,61242.9,2018-06-29,1.1,6.0,-8.89,6.75,15.2
32,NASDAQ,MU,MICRON TECHNOLOGY INC,60820.5,2018-06-29,-16.26,0.57,27.53,66.63,0.67
33,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,60477.8,2018-06-29,4.81,-1.22,-3.17,-2.87,5.8
34,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,59559.6,2018-06-29,-4.28,-7.78,-16.37,-21.69,12.67
35,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,59091.7,2018-06-29,3.77,18.81,15.67,35.03,0.63
36,NASDAQ,TSLA,TESLA INC,58229.9,2018-06-29,20.86,28.86,10.15,-4.94,-13.06
37,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,58096.8,2018-06-29,8.04,13.13,21.15,33.23,-3.8
38,NASDAQ,CELG,CELGENE CORP,57565.8,2018-06-29,2.04,-10.97,-23.9,-39.7,13.43
39,NASDAQ,CME,CME GROUP INC,55888.1,2018-06-29,3.86,1.89,13.31,36.82,-3.05
40,NASDAQ,JD,JDCOM INC,55868.8,2018-06-29,6.62,-3.8,-5.97,-1.39,-7.93
41,NASDAQ,CSX,CSX CORP,55830.0,2018-06-29,-0.35,14.87,16.81,20.31,10.82
42,NASDAQ,ISRG,INTUITIVE SURGICAL INC,54209.3,2018-06-29,5.25,15.9,31.11,54.26,6.21
43,NASDAQ,INTU,INTUIT INC,52422.3,2018-06-29,3.87,18.13,30.09,55.03,0.16
44,NASDAQ,SHPG,SHIRE PLC,51400.6,2018-06-29,2.8,12.99,9.54,2.9,1.07
45,NASDAQ,TMUS,T-MOBILE US INC,50599.0,2018-06-29,5.53,-2.11,-5.92,-0.91,0.42
46,NASDAQ,AMAT,APPLIED MATERIALS INC,46561.7,2018-06-29,-11.21,-16.61,-9.13,12.55,5.28
47,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,46280.2,2018-06-29,6.15,-1.62,11.79,20.54,3.18
48,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,44734.8,2018-06-29,-5.91,-6.62,-6.23,27.75,0.98
49,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,43370.5,2018-06-29,1.47,11.77,3.44,20.85,2.91
50,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,43310.9,2018-06-29,9.48,4.28,13.41,33.57,2.99
51,NASDAQ,EA,ELECTRONIC ARTS INC,43269.6,2018-06-29,7.44,16.31,34.23,32.19,-8.7
52,NASDAQ,EXC,EXELON CORP,41125.3,2018-06-29,4.64,10.14,10.04,23.0,-0.23
53,NASDAQ,ILMN,ILLUMINA INC,41055.6,2018-06-29,4.87,18.13,27.83,58.01,16.14
54,NASDAQ,NXPI,NXP SEMICONDUCTORS NV,37588.2,2018-06-29,-6.03,-6.61,-6.68,-0.12,-12.75
55,NASDAQ,BKR,BAKER HUGHES CO,37309.6,2018-06-29,-5.28,19.53,5.52,,4.69
56,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,37211.0,2018-06-29,16.35,0.18,-8.24,-32.35,6.67
57,NASDAQ,KMB,KIMBERLY CLARK CORP,36798.3,2018-06-29,1.47,-3.41,-11.05,-15.45,8.09
58,NASDAQ,EBAY,EBAY INC,36041.6,2018-06-29,-3.38,-9.89,-3.92,5.07,-7.75
59,NASDAQ,ADI,ANALOG DEVICES INC,35576.5,2018-06-29,2.1,5.75,8.81,25.95,0.23
60,NASDAQ,EQIX,EQUINIX INC,34158.1,2018-06-29,8.53,3.42,-4.03,4.13,2.18
61,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,34107.3,2018-06-29,2.41,1.91,-4.06,3.09,2.73
62,NASDAQ,NTES,NETEASE INC,33182.8,2018-06-29,9.82,-9.8,-26.61,-15.74,2.11
63,NASDAQ,MNST,MONSTER BEVERAGE CORP,32241.7,2018-06-29,16.25,0.16,-9.46,14.81,4.75
64,NASDAQ,ROST,ROSS STORES INC,31911.8,2018-06-29,10.01,8.97,6.19,49.44,3.16
65,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,31079.3,2018-06-29,-6.06,-7.21,7.91,30.46,4.35
66,NASDAQ,FISV,FISERV INC,30335.2,2018-06-29,3.43,3.9,13.0,21.85,1.88
67,NASDAQ,SIRI,SIRIUS XM HOLDINGS INC,30321.1,2018-06-29,-3.01,8.67,26.74,27.23,3.69
68,NASDAQ,ADSK,AUTODESK INC,28727.7,2018-06-29,1.13,4.39,25.05,29.29,-2.02
69,NASDAQ,ROP,ROPER TECHNOLOGIES INC,28463.0,2018-06-29,0.6,-1.55,6.86,20.72,9.58
70,NASDAQ,LRCX,LAM RESEARCH CORP,28355.2,2018-06-29,-13.22,-14.45,-5.36,23.04,10.29
