순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,586859.3,2015-12-31,26.315,23.688,-11.02,-3.86,-15.34,-3.02,-7.52
2,NASDAQ,GOOGL,ALPHABET INC,535063.9,2015-12-31,38.901,38.557,1.99,21.88,44.07,46.62,-2.14
3,NASDAQ,MSFT,MICROSOFT CORP,443169.4,2015-12-31,55.48,48.364,2.08,26.38,27.35,22.7,-0.7
4,NYSE,XOM,EXXON MOBIL CORP,324501.1,2015-12-31,77.95,49.608,-4.54,5.78,-4.58,-12.76,-0.13
5,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,324437.8,2015-12-31,132.04,132.04,-1.53,1.26,-2.99,-12.06,-1.72
6,NASDAQ,AMZN,AMAZON COM INC,316826.9,2015-12-31,33.794,33.794,1.67,32.09,55.7,117.77,-13.15
7,NYSE,GE,GE AEROSPACE,314902.8,2015-12-31,249.2,132.752,4.82,24.44,19.19,27.54,-6.58
8,NASDAQ,META,META PLATFORMS INC,295977.9,2015-12-31,104.66,103.853,0.4,16.42,22.02,34.15,7.21
9,NYSE,JNJ,JOHNSON & JOHNSON,284220.4,2015-12-31,102.72,77.041,1.46,10.84,7.0,1.16,1.67
10,NYSE,WFC,WELLS FARGO & COMPANY,277660.7,2015-12-31,54.36,40.558,-1.35,6.59,-2.05,1.85,-7.6
11,NYSE,JPM,JPMORGAN CHASE & CO,243065.0,2015-12-31,66.03,49.879,-0.97,9.08,-1.21,8.37,-9.27
12,NYSE,CHL,CHINA MOBILE LTD,230259.3,2015-12-31,56.33,44.388,-1.98,-5.33,-10.62,-1.3,-3.2
13,NYSE,PG,PROCTER & GAMBLE CO,216040.7,2015-12-31,79.41,59.406,6.11,11.38,3.25,-9.96,3.77
14,NYSE,T,AT&T INC,211690.3,2015-12-31,34.41,14.329,2.2,7.12,-0.42,8.33,6.27
15,NYSE,NVS,NOVARTIS AG,206377.8,2015-12-31,86.04,49.645,0.94,-6.4,-12.51,-4.93,-9.38
16,NYSE,BABA,ALIBABA GROUP HOLDING LTD,202809.2,2015-12-31,81.27,77.146,-3.34,37.81,-1.22,-21.81,-17.52
17,NYSE,PFE,PFIZER INC,199264.5,2015-12-31,32.28,19.209,-1.49,3.61,-2.18,7.1,-5.55
18,NASDAQ,WMT,WALMART INC,196272.9,2015-12-31,20.433,16.964,5.06,-4.66,-12.27,-26.64,8.25
19,NYSE,TM,TOYOTA MOTOR CORP,193592.0,2015-12-31,123.04,92.846,-1.11,4.91,-6.71,0.85,-2.45
20,NYSE,BUD,ANHEUSER-BUSCH INBEV SA,190645.8,2015-12-31,118.543,96.278,-2.69,23.01,8.38,23.26,0.67
21,NYSE,VZ,VERIZON COMMUNICATIONS INC,188063.3,2015-12-31,46.22,26.503,1.69,7.6,1.63,3.61,9.46
22,NYSE,V,VISA INC,187969.7,2015-12-31,77.55,72.008,-1.85,11.52,15.88,19.13,-3.95
23,NYSE,KO,COCA COLA CO,186832.4,2015-12-31,42.96,31.155,0.8,7.9,11.3,5.12,-0.09
24,NYSE,BAC,BANK OF AMERICA CORP,175242.0,2015-12-31,16.83,13.375,-3.17,8.33,-0.53,-4.78,-15.98
25,NYSE,DIS,WALT DISNEY CO,173715.9,2015-12-31,105.08,96.858,-6.8,3.48,-6.82,12.92,-8.81
26,NYSE,CVX,CHEVRON CORP,169308.0,2015-12-31,89.96,57.555,-1.49,15.38,-4.44,-16.21,-3.88
27,NYSE,HD,HOME DEPOT INC,167677.3,2015-12-31,132.25,102.72,-0.78,15.01,20.15,28.54,-4.91
28,NASDAQ,INTC,INTEL CORP,162569.5,2015-12-31,34.45,27.232,-0.92,15.2,15.0,-2.21,-9.96
29,NYSE,C,CITIGROUP INC,154162.8,2015-12-31,51.75,38.235,-4.33,4.41,-6.15,-4.08,-17.62
30,NYSE,ORCL,ORACLE CORP,153470.6,2015-12-31,36.53,31.221,-6.26,1.54,-8.66,-17.63,-0.19
31,NYSE,HSBC,HSBC HOLDINGS PLC,151705.9,2015-12-31,39.47,20.998,-1.08,5.53,-9.77,-11.52,-10.31
32,NYSE,NVO,NOVO NORDISK A S,150816.3,2015-12-31,29.04,23.036,5.66,7.08,6.06,38.82,-3.81
33,NYSE,MRK,MERCK & CO INC,147554.9,2015-12-31,52.82,36.812,0.52,7.89,-5.59,-3.87,-4.07
34,NASDAQ,GILD,GILEAD SCIENCES INC,145833.0,2015-12-31,101.19,70.721,-4.09,3.76,-12.86,8.63,-17.98
35,NASDAQ,PEP,PEPSICO INC,145568.5,2015-12-31,99.92,72.525,0.47,6.71,8.63,8.75,-0.62
36,NYSE,SHEL,SHELL PLC,144124.9,2015-12-31,45.79,27.067,-7.98,-1.58,-16.87,-27.12,-4.06
37,NASDAQ,CMCSA,COMCAST CORP,138661.5,2015-12-31,28.215,20.414,-7.28,-0.37,-5.77,-1.08,-0.83
