순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,546072.5,2012-04-30,-2.6,28.91,44.21,66.79,-1.07
2,NASDAQ,AEHL,ANTELOPE ENTERPRISE HOLDINGS LTD,530919.2,2012-04-30,-13.53,5.18,18.15,-37.27,-15.94
3,NASDAQ,MSFT,MICROSOFT CORP,268953.7,2012-04-30,-0.74,8.84,20.34,26.88,-8.22
4,NASDAQ,WMT,WALMART INC,200564.8,2012-04-30,-3.74,-3.26,4.42,10.08,12.48
5,NASDAQ,GOOGL,ALPHABET INC,197377.3,2012-04-30,-5.67,4.7,0.79,11.17,-3.97
6,NASDAQ,INTC,INTEL CORP,141861.4,2012-04-30,1.0,7.02,15.56,26.86,-8.33
7,NASDAQ,QCOM,QUALCOMM INC,109422.2,2012-04-30,-6.22,9.25,20.8,13.57,-9.82
8,NASDAQ,CSCO,CISCO SYSTEMS INC,108553.6,2012-04-30,-4.34,3.44,9.36,16.74,-18.98
9,NASDAQ,AMZN,AMAZON COM INC,104476.9,2012-04-30,14.52,20.69,6.71,18.44,-8.18
10,NASDAQ,PEP,PEPSICO INC,103221.7,2012-04-30,-0.53,1.73,6.13,-1.14,3.61
11,NASDAQ,SNY,SANOFI,102392.6,2012-04-30,-1.47,3.13,2.52,-0.05,-6.72
12,NASDAQ,CMCSA,COMCAST CORP,82108.9,2012-04-30,1.65,15.74,28.52,18.11,-4.73
13,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,79783.0,2012-04-30,0.54,2.27,2.74,3.15,-3.69
14,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,70499.5,2012-04-30,4.89,5.22,14.37,22.57,-4.01
15,NASDAQ,AMGN,AMGEN INC,56278.7,2012-04-30,4.62,4.62,25.51,27.06,-1.74
16,NASDAQ,EBAY,EBAY INC,52966.2,2012-04-30,11.16,29.89,23.37,19.27,-4.46
17,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,49085.4,2012-04-30,-0.65,1.76,10.27,6.04,-2.22
18,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,47265.1,2012-04-30,-0.64,4.92,14.08,1.68,-7.64
19,NASDAQ,BIDU,BAIDU INC,46331.0,2012-04-30,-8.97,1.51,-8.24,-10.65,-11.25
20,NASDAQ,SBUX,STARBUCKS CORP,43222.6,2012-04-30,2.65,18.76,35.98,60.83,-4.03
21,NASDAQ,GILD,GILEAD SCIENCES INC,39395.5,2012-04-30,6.47,6.93,21.57,33.93,-3.98
22,NASDAQ,COST,COSTCO WHOLESALE CORP,38267.7,2012-04-30,-2.88,8.58,4.42,10.3,-1.71
23,NASDAQ,BKNG,BOOKING HOLDINGS INC,37888.2,2012-04-30,6.04,45.63,45.29,39.09,-17.79
24,NASDAQ,APA,APA CORP,36871.8,2012-04-30,-4.3,-2.77,-8.31,-27.61,-15.18
25,NASDAQ,TXN,TEXAS INSTRUMENTS INC,36570.4,2012-04-30,-4.46,-0.22,2.47,-8.27,-10.83
26,NASDAQ,DTV1,DIRECTV,33326.4,2012-04-30,-0.12,9.73,8.24,1.42,-9.8
27,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,32717.2,2012-04-30,-3.07,9.47,-8.48,-34.25,-12.91
28,NASDAQ,CELG,CELGENE CORP,31999.8,2012-04-30,-5.93,0.28,10.17,23.85,-6.41
29,NASDAQ,BIIB,BIOGEN INC,31991.5,2012-04-30,6.36,14.95,12.88,37.23,-2.43
30,NASDAQ,KMB,KIMBERLY CLARK CORP,30892.4,2012-04-30,6.2,11.13,13.78,23.75,1.12
31,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,30248.0,2012-04-30,4.69,4.95,5.13,-15.95,-12.33
32,NASDAQ,DELL1,DELL INC,28573.3,2012-04-30,-1.36,-3.59,0.37,5.82,-24.68
33,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,27285.8,2012-04-30,0.78,2.05,7.32,5.32,-6.24
