순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,427718.4,2013-01-31,16.267,13.758,-14.41,-23.13,-24.75,0.69,-2.54
2,NYSE,XOM,EXXON MOBIL CORP,410204.1,2013-01-31,89.97,52.38,3.95,-0.68,4.94,10.19,0.18
3,NYSE,PTRCY,PETROCHINA CO LTD,260255.8,2013-01-31,142.2,96.283,-1.1,4.74,16.09,1.73,-3.67
4,NASDAQ,GOOGL,ALPHABET INC,249370.4,2013-01-31,18.911,18.744,6.83,11.08,19.39,30.27,6.02
5,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,240377.1,2013-01-31,96.93,96.93,8.06,12.25,14.25,23.68,5.4
6,NASDAQ,WMT,WALMART INC,234002.7,2013-01-31,23.317,17.936,2.53,-6.24,-4.99,16.79,1.18
7,NYSE,GE,GE AEROSPACE,233634.8,2013-01-31,178.24,85.88,6.15,6.75,9.16,23.45,5.07
8,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,232063.2,2013-01-31,203.07,116.04,6.01,4.85,4.52,7.22,-0.69
9,NASDAQ,MSFT,MICROSOFT CORP,229927.9,2013-01-31,27.45,22.013,2.77,-3.0,-5.44,-4.38,2.11
10,NYSE,CVX,CHEVRON CORP,225369.4,2013-01-31,115.15,65.903,6.48,5.37,6.85,15.45,2.53
11,NYSE,CHL,CHINA MOBILE LTD,219588.4,2013-01-31,54.7,38.673,-6.85,-1.25,-3.99,11.57,0.18
12,NYSE,SHEL,SHELL PLC,219320.2,2013-01-31,70.52,35.27,2.28,4.32,6.02,3.84,-5.71
13,NYSE,BHP,BHP GROUP LTD,210492.4,2013-01-31,78.72,32.945,0.38,11.28,20.79,2.32,-4.9
14,NYSE,PG,PROCTER & GAMBLE CO,205310.9,2013-01-31,75.16,51.576,11.61,9.43,18.35,23.24,1.36
15,NYSE,JNJ,JOHNSON & JOHNSON,204851.7,2013-01-31,73.92,50.844,5.45,5.29,8.7,16.28,3.79
16,NYSE,HSBC,HSBC HOLDINGS PLC,203195.9,2013-01-31,56.86,26.08,7.14,15.19,38.69,42.23,-2.5
17,NYSE,PFE,PFIZER INC,200851.0,2013-01-31,27.28,14.806,9.72,11.65,16.57,33.6,0.33
18,NYSE,T,AT&T INC,197607.2,2013-01-31,34.79,12.519,4.55,1.9,-5.97,24.48,3.22
19,NYSE,WFC,WELLS FARGO & COMPANY,183354.6,2013-01-31,34.83,24.091,2.63,4.82,5.12,23.34,0.72
20,NYSE,JPM,JPMORGAN CHASE & CO,178855.9,2013-01-31,47.05,33.007,7.73,13.64,32.54,29.84,3.97
21,NYSE,ORCL,ORACLE CORP,168114.9,2013-01-31,35.51,29.348,6.57,14.9,18.48,27.36,-3.58
22,NYSE,KO,COCA COLA CO,167027.4,2013-01-31,37.24,24.672,2.73,0.84,-6.57,13.37,3.98
23,NYSE,NVS,NOVARTIS AG,164166.5,2013-01-31,67.82,35.65,7.14,12.17,15.69,30.33,3.76
24,NYSE,TM,TOYOTA MOTOR CORP,151009.3,2013-01-31,95.37,66.858,2.27,23.1,25.69,31.95,7.58
25,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,147275.9,2013-01-31,88.16,46.21,5.41,0.61,-1.64,22.46,4.07
26,NYSE,ABEV,AMBEV SA,143231.6,2013-01-31,9.188,5.495,10.23,36.45,51.34,62.77,-3.68
27,NYSE,BP,BP PLC,140804.0,2013-01-31,44.52,20.579,6.92,5.14,14.3,1.6,-8.1
28,NYSE,MRK,MERCK & CO INC,131483.1,2013-01-31,43.25,27.281,5.64,-4.29,-0.19,17.73,-1.2
29,NASDAQ,SNY,SANOFI,130551.9,2013-01-31,48.68,28.76,2.74,11.02,19.78,37.21,-3.02
30,NYSE,EC,ECOPETROL SA,130134.4,2013-01-31,63.3,20.84,6.08,6.9,10.6,30.93,-9.08
31,NYSE,TTE,TOTALENERGIES SE,128328.9,2013-01-31,54.29,25.162,4.38,9.1,21.06,7.76,-7.87
32,NYSE,BTI,BRITISH AMERICAN TOBACCO PLC,127616.3,2013-01-31,51.95,19.728,2.62,4.57,0.51,22.25,0.37
33,NYSE,AMX,AMERICA MOVIL SAB DE CV,125447.8,2013-01-31,25.16,18.036,8.73,0.13,-5.12,9.7,-16.97
34,NYSE,VZ,VERIZON COMMUNICATIONS INC,124459.4,2013-01-31,43.61,22.114,1.99,-1.14,-1.17,21.39,6.7
35,NYSE,C,CITIGROUP INC,123635.1,2013-01-31,42.16,31.015,6.6,12.81,55.54,37.45,-0.45
36,NYSE,BUD,ANHEUSER-BUSCH INBEV SA,123020.3,2013-01-31,76.597,54.236,1.36,5.73,11.84,52.78,6.08
37,NYSE,BAC,BANK OF AMERICA CORP,122007.8,2013-01-31,11.32,8.798,-2.49,21.57,54.57,59.53,-0.7
38,NASDAQ,AMZN,AMAZON COM INC,120683.3,2013-01-31,13.275,13.275,5.84,14.0,13.8,36.55,-0.47
39,NYSE,PBR,PETROBRA,119224.0,2013-01-31,18.28,6.923,-6.12,-13.82,-6.89,-39.24,-19.75
40,NYSE,GSK,GSK PLC,115142.5,2013-01-31,57.012,24.887,4.92,2.98,1.65,8.21,-2.0
41,NASDAQ,QCOM,QUALCOMM INC,113430.9,2013-01-31,66.02,45.958,6.73,13.09,11.51,14.03,-0.57
42,NASDAQ,PEP,PEPSICO INC,112688.3,2013-01-31,72.85,48.575,6.46,6.02,1.7,14.44,4.75
43,NASDAQ,CSCO,CISCO SYSTEMS INC,109211.2,2013-01-31,20.57,13.75,4.69,20.87,30.89,7.18,1.38
44,NYSE,VALE,VALE SA,108218.2,2013-01-31,20.17,8.653,-3.77,10.1,13.07,-17.69,-5.85
45,NYSE,UL,UNILEVER PLC,106983.9,2013-01-31,40.69,24.541,5.09,10.05,15.54,30.14,-1.27
46,NYSE,NVO,NOVO NORDISK A S,106923.0,2013-01-31,18.435,13.911,12.95,15.0,19.28,57.4,-5.07
47,NYSE,RIO,RIO TINTO LTD,106680.8,2013-01-31,56.47,23.324,-2.79,12.98,24.07,-3.64,-5.01
48,NYSE,SNPTY,CHINA PETROLEUM & CHEMICAL CORP,105300.1,2013-01-31,93.423,47.467,5.68,15.44,37.38,6.37,-6.5
49,NYSE,V,VISA INC,105217.2,2013-01-31,39.477,35.851,4.18,14.07,22.84,58.14,0.68
50,NASDAQ,INTC,INTEL CORP,104695.0,2013-01-31,21.04,15.046,2.04,-1.72,-16.58,-17.61,0.29
51,NYSE,SLB,SLB LIMITED,103670.4,2013-01-31,78.05,54.871,12.63,12.69,10.37,5.45,0.13
52,NASDAQ,CMCSA,COMCAST CORP,101188.6,2013-01-31,19.04,13.141,1.92,1.93,18.05,46.08,4.49
53,NYSE,HD,HOME DEPOT INC,100057.4,2013-01-31,66.92,48.835,8.2,9.52,29.49,54.05,2.36
54,NYSE,E,ENI SPA,99993.8,2013-01-31,49.93,22.937,1.6,8.8,24.6,19.47,-8.83
55,NYSE,SAP,SAP SE,97781.8,2013-01-31,82.02,66.253,2.04,12.51,29.45,39.03,-4.66
56,NYSE,MCD,MCDONALDS CORP,95668.9,2013-01-31,95.29,66.754,8.03,10.76,8.44,-0.72,1.45
57,NYSE,DIS,WALT DISNEY CO,95481.9,2013-01-31,53.88,47.868,8.22,11.37,11.32,40.63,1.32
58,NYSE,LFCHY,CHINA LIFE INSURANCE CO LTD,94274.1,2013-01-31,16.677,11.785,0.68,13.24,21.34,19.22,-11.91
59,NYSE,SIEGY,SIEMENS AKTIENGESELLSCHAFT,93779.2,2013-01-31,54.76,51.609,3.64,12.43,33.97,20.33,-5.24
60,NYSE,BBD,BANK BRADESCO,92622.6,2013-01-31,9.51,4.676,5.89,19.44,22.25,6.22,-2.18
61,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,91950.8,2013-01-31,17.74,12.857,3.38,11.57,26.98,29.69,2.88
62,NYSE,CEO,CNOOC LTD,91698.7,2013-01-31,205.33,140.272,-6.67,-0.11,3.59,4.05,-5.05
63,NYSE,WBK,WESTPAC BANKING CORP,90459.1,2013-01-31,29.368,17.938,6.48,14.94,25.55,40.4,6.54
64,NYSE,RY,ROYAL BANK OF CANADA,90085.7,2013-01-31,62.33,36.239,4.38,10.36,24.4,24.06,-0.35
