순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,508300.9,2014-04-30,9.92,18.77,13.75,36.65,7.87
2,NASDAQ,GOOGL,ALPHABET INC,360773.3,2014-04-30,-4.59,-5.87,3.72,29.61,6.87
3,NASDAQ,MSFT,MICROSOFT CORP,333720.6,2014-04-30,0.25,10.42,15.4,25.64,2.04
4,NASDAQ,WMT,WALMART INC,257397.6,2014-04-30,4.87,7.32,4.92,5.09,-3.1
5,NASDAQ,META,META PLATFORMS INC,153416.2,2014-04-30,-0.38,-2.13,21.98,115.27,5.89
6,NASDAQ,SNY,SANOFI,142496.9,2014-04-30,3.5,7.21,1.88,4.38,2.64
7,NASDAQ,AMZN,AMAZON COM INC,139955.3,2014-04-30,-10.1,-24.53,-15.77,19.83,2.77
8,NASDAQ,CMCSA,COMCAST CORP,134565.9,2014-04-30,4.91,-4.06,10.83,27.51,0.85
9,NASDAQ,INTC,INTEL CORP,132862.8,2014-04-30,4.18,8.92,11.03,15.75,3.24
10,NASDAQ,QCOM,QUALCOMM INC,132852.5,2014-04-30,-0.72,7.95,15.09,30.39,2.21
11,NASDAQ,PEP,PEPSICO INC,130213.7,2014-04-30,3.54,6.67,2.79,7.09,2.84
12,NASDAQ,GILD,GILEAD SCIENCES INC,120737.5,2014-04-30,14.5,-3.72,8.01,55.0,3.47
13,NASDAQ,CSCO,CISCO SYSTEMS INC,119046.1,2014-04-30,4.35,6.02,3.42,13.85,6.53
14,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,101288.3,2014-04-30,4.15,1.22,5.36,29.76,-7.78
15,NASDAQ,AMGN,AMGEN INC,84597.2,2014-04-30,-7.3,-7.09,-3.51,9.18,4.37
16,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,72751.9,2014-04-30,2.21,1.79,8.19,28.89,0.77
17,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,70681.6,2014-04-30,1.95,0.41,-7.1,14.62,10.03
18,NASDAQ,BIIB,BIOGEN INC,68104.8,2014-04-30,-2.38,-9.79,15.33,31.15,11.23
19,NASDAQ,EBAY,EBAY INC,67102.0,2014-04-30,-6.09,-2.54,-1.7,-1.07,-2.12
20,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,64799.1,2014-04-30,3.89,19.14,16.0,40.18,6.39
21,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,60639.8,2014-04-30,3.63,8.7,6.22,15.29,5.52
22,NASDAQ,BKNG,BOOKING HOLDINGS INC,60367.8,2014-04-30,-2.87,-0.19,8.35,66.35,10.44
23,NASDAQ,CELG,CELGENE CORP,58865.3,2014-04-30,5.54,-4.53,-2.85,24.51,4.09
24,NASDAQ,BIDU,BAIDU INC,53894.2,2014-04-30,2.12,-4.33,-6.72,79.21,7.77
25,NASDAQ,SBUX,STARBUCKS CORP,53162.7,2014-04-30,-4.18,-1.43,-12.03,17.61,4.1
26,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,51505.0,2014-04-30,-11.84,-10.82,6.83,12.14,7.34
27,NASDAQ,COST,COSTCO WHOLESALE CORP,50885.0,2014-04-30,3.6,2.89,-1.25,7.82,0.6
28,NASDAQ,TXN,TEXAS INSTRUMENTS INC,49277.5,2014-04-30,-1.91,7.17,10.44,29.09,3.37
29,NASDAQ,KMB,KIMBERLY CLARK CORP,42294.8,2014-04-30,2.21,4.35,5.65,12.38,0.09
30,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,39594.5,2014-04-30,-5.18,-1.1,1.19,0.83,3.92
31,NASDAQ,DTV1,DIRECTV,39535.1,2014-04-30,2.48,11.8,24.02,37.2,6.24
32,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,37563.1,2014-04-30,1.31,1.48,6.23,18.66,2.21
33,NASDAQ,VIAB,VIACOM INC,37225.8,2014-04-30,0.34,1.5,2.51,34.85,0.41
