순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,1105306.6,2019-10-31,11.07,17.21,24.93,15.44,7.75
2,NASDAQ,MSFT,MICROSOFT CORP,1093741.9,2019-10-31,3.12,5.57,10.56,36.36,5.95
3,NASDAQ,AMZN,AMAZON COM INC,880863.1,2019-10-31,2.35,-4.83,-7.78,11.18,1.36
4,NASDAQ,GOOGL,ALPHABET INC,868178.6,2019-10-31,3.09,3.33,4.99,15.43,3.6
5,NASDAQ,META,META PLATFORMS INC,546537.2,2019-10-31,7.62,-1.33,-0.91,26.26,5.21
6,NASDAQ,WMT,WALMART INC,333523.6,2019-10-31,-1.2,6.75,15.19,19.42,1.56
7,NASDAQ,INTC,INTEL CORP,245905.5,2019-10-31,9.7,12.58,12.19,23.69,3.25
8,NASDAQ,CMCSA,COMCAST CORP,203897.4,2019-10-31,-0.11,4.31,3.95,19.93,-1.49
9,NASDAQ,CSCO,CISCO SYSTEMS INC,201693.7,2019-10-31,-3.13,-13.6,-13.92,6.79,-4.63
10,NASDAQ,PEP,PEPSICO INC,191274.7,2019-10-31,0.05,8.08,8.66,25.79,-0.98
11,NASDAQ,ADBE,ADOBE INC,134540.0,2019-10-31,0.61,-7.0,-3.91,13.09,11.37
12,NASDAQ,COST,COSTCO WHOLESALE CORP,130626.5,2019-10-31,3.35,8.27,21.86,31.54,0.91
13,NASDAQ,AMGN,AMGEN INC,126709.6,2019-10-31,10.2,15.13,20.81,14.02,10.8
14,NASDAQ,NFLX,NETFLIX INC,125957.8,2019-10-31,7.39,-11.02,-22.43,-4.76,9.48
15,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,123421.4,2019-10-31,2.09,0.66,0.48,21.78,3.89
16,NASDAQ,NVDA,NVIDIA CORP,122433.4,2019-10-31,15.49,19.27,11.3,-4.24,7.89
17,NASDAQ,PYPL,PAYPAL HOLDINGS INC,122233.4,2019-10-31,0.49,-5.71,-7.69,23.65,3.76
18,NASDAQ,AVGO,BROADCOM INC,116165.0,2019-10-31,6.08,1.93,-6.27,36.18,7.98
19,NASDAQ,SNY,SANOFI,114781.1,2019-10-31,-0.54,10.5,9.83,7.4,1.3
20,NASDAQ,ASML,ASML HOLDING NV,110315.0,2019-10-31,5.45,17.58,25.45,53.74,3.74
21,NASDAQ,TXN,TEXAS INSTRUMENTS INC,110294.2,2019-10-31,-8.01,-4.89,2.17,30.66,1.88
22,NASDAQ,LIN,LINDE PLC,107226.3,2019-10-31,2.39,4.18,11.08,22.28,3.96
23,NASDAQ,SBUX,STARBUCKS CORP,101218.3,2019-10-31,-4.37,-10.36,9.77,47.89,1.53
