순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,NVDA,NVIDIA CORP,4340028.0,2025-07-31,12.58,63.32,48.16,52.05,-2.08
2,NASDAQ,MSFT,MICROSOFT CORP,3965594.3,2025-07-31,7.26,35.22,29.03,28.5,-4.87
3,NASDAQ,AAPL,APPLE INC,3100229.4,2025-07-31,1.17,-2.2,-11.84,-6.1,11.96
4,NASDAQ,AMZN,AMAZON COM INC,2485394.3,2025-07-31,6.71,26.94,-1.5,25.21,-2.18
5,NASDAQ,GOOGL,ALPHABET INC,2320838.6,2025-07-31,8.89,20.99,-5.71,12.42,10.95
6,NASDAQ,META,META PLATFORMS INC,1942990.7,2025-07-31,4.79,40.99,12.41,63.43,-4.49
7,NASDAQ,AVGO,BROADCOM INC,1381409.4,2025-07-31,6.55,52.96,33.46,84.83,1.26
8,NASDAQ,TSLA,TESLA INC,994309.1,2025-07-31,-2.96,9.25,-23.81,32.83,8.3
9,NASDAQ,WMT,WALMART INC,781921.4,2025-07-31,0.2,1.0,0.33,44.2,-0.79
10,NASDAQ,NFLX,NETFLIX INC,492659.6,2025-07-31,-13.42,2.45,18.7,84.51,4.21
11,NASDAQ,COST,COSTCO WHOLESALE CORP,416708.8,2025-07-31,-5.08,-5.39,-3.88,14.74,0.53
12,NASDAQ,PLTR,PALANTIR TECHNOLOGIES INC,373692.1,2025-07-31,16.16,33.7,91.96,488.88,-1.04
13,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,285869.8,2025-07-31,24.25,81.11,52.06,22.03,-7.76
14,NASDAQ,ASML,ASML HOLDING NV,269686.4,2025-07-31,-13.09,4.25,-5.32,-25.1,6.9
15,NASDAQ,CSCO,CISCO SYSTEMS INC,269596.7,2025-07-31,-1.29,18.62,13.82,44.42,1.48
16,NASDAQ,TMUS,T-MOBILE US INC,268311.2,2025-07-31,0.06,-3.11,3.04,32.6,6.07
17,NASDAQ,INTU,INTUIT INC,219009.7,2025-07-31,-0.18,25.3,30.94,22.08,-15.05
18,NASDAQ,LIN,LINDE PLC,216917.9,2025-07-31,-1.9,1.87,3.84,2.76,3.92
19,NASDAQ,PEP,PEPSICO INC,188823.1,2025-07-31,4.45,2.84,-6.66,-17.22,7.78
20,NASDAQ,BKNG,BOOKING HOLDINGS INC,178385.6,2025-07-31,-4.93,8.12,16.62,49.31,1.73
21,NASDAQ,ISRG,INTUITIVE SURGICAL INC,172459.5,2025-07-31,-11.47,-6.73,-15.88,8.2,-1.62
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,164608.4,2025-07-31,-12.14,13.98,-0.35,-8.46,11.83
23,NASDAQ,AMGN,AMGEN INC,158677.1,2025-07-31,5.69,2.32,5.15,-8.37,-1.71
24,NASDAQ,SHOP,SHOPIFY INC,158552.9,2025-07-31,6.32,28.64,4.63,99.69,15.6
25,NASDAQ,QCOM,QUALCOMM INC,158354.0,2025-07-31,-7.85,-0.55,-14.16,-17.1,9.52
26,NASDAQ,PDD,PDD HOLDINGS INC,157916.8,2025-07-31,8.4,7.46,1.38,-11.98,5.97
27,NASDAQ,ADBE,ADOBE INC,151732.1,2025-07-31,-7.54,-4.61,-18.23,-35.16,-0.28
28,NASDAQ,ARM,ARM HOLDINGS PLC,149716.1,2025-07-31,-12.59,23.96,-11.39,-1.94,-2.17
29,NASDAQ,AMAT,APPLIED MATERIALS INC,144497.8,2025-07-31,-1.64,19.82,0.35,-14.34,-10.46
30,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,141169.3,2025-07-31,-4.52,6.16,0.42,10.87,-0.77
31,NASDAQ,GILD,GILEAD SCIENCES INC,139680.8,2025-07-31,1.28,6.15,17.18,52.41,0.61
