순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,400628.1,2005-09-30,63.54,31.552,6.07,11.09,7.67,34.15,-11.64
2,NYSE,GE,GE AEROSPACE,356929.3,2005-09-30,269.36,99.379,0.84,-2.19,-5.41,2.81,0.71
3,NASDAQ,MSFT,MICROSOFT CORP,275637.9,2005-09-30,25.73,17.811,-6.03,3.89,7.1,4.48,-0.12
4,NYSE,BP,BP PLC,254191.0,2005-09-30,70.85,23.776,3.61,14.44,15.37,27.05,-6.28
5,NYSE,C,CITIGROUP INC,235342.1,2005-09-30,455.2,287.354,4.0,-0.55,3.28,7.1,0.57
6,NYSE,JNJ,JOHNSON & JOHNSON,188238.6,2005-09-30,63.28,34.883,-0.17,-2.14,-4.82,14.49,-1.04
7,NYSE,PFE,PFIZER INC,184041.4,2005-09-30,24.97,9.668,-2.0,-8.81,-3.61,-16.11,-12.94
8,NASDAQ,WMT,WALMART INC,182413.6,2005-09-30,14.607,9.672,-2.54,-8.8,-12.0,-16.66,7.96
9,NYSE,HSBC,HSBC HOLDINGS PLC,181501.5,2005-09-30,81.23,26.864,0.48,2.85,4.08,6.1,-3.04
10,NYSE,TTE,TOTALENERGIES SE,172495.5,2005-09-30,67.91,22.389,3.02,16.23,16.87,34.93,-7.21
11,NYSE,BAC,BANK OF AMERICA CORP,169154.8,2005-09-30,42.1,26.894,-2.16,-6.62,-2.49,1.17,3.89
12,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,160791.1,2005-09-30,1239.2,752.519,4.66,6.91,12.35,-8.15,4.58
13,NYSE,MO,ALTRIA GROUP INC,152978.8,2005-09-30,73.71,4.937,5.45,15.3,15.22,63.91,1.8
14,NYSE,TM,TOYOTA MOTOR CORP,150936.2,2005-09-30,92.37,57.325,13.37,30.0,24.95,22.78,0.48
15,NASDAQ,INTC,INTEL CORP,150192.5,2005-09-30,24.65,14.389,-4.16,-4.99,6.78,24.31,-4.66
