순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,WMT,WALMART INC,197322.0,2009-04-30,-2.63,7.57,-7.02,-11.48,-0.77
2,NASDAQ,MSFT,MICROSOFT CORP,180308.3,2009-04-30,15.91,19.33,-9.23,-27.42,3.77
3,NASDAQ,GOOGL,ALPHABET INC,124969.8,2009-04-30,15.55,16.97,10.09,-31.05,5.37
4,NASDAQ,CSCO,CISCO SYSTEMS INC,112771.2,2009-04-30,18.46,29.07,8.6,-24.65,-4.25
5,NASDAQ,AAPL,APPLE INC,112256.0,2009-04-30,20.43,39.62,13.33,-27.66,7.91
6,NASDAQ,INTC,INTEL CORP,88131.3,2009-04-30,7.2,23.55,-0.51,-26.85,0.48
7,NASDAQ,PEP,PEPSICO INC,77465.9,2009-04-30,-3.92,-0.05,-11.35,-25.24,4.6
8,NASDAQ,SNY,SANOFI,75563.8,2009-04-30,10.87,7.56,-1.62,-18.0,10.35
9,NASDAQ,QCOM,QUALCOMM INC,70040.6,2009-04-30,11.75,23.07,7.56,-0.46,3.41
10,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,54199.5,2009-04-30,10.52,-1.3,-5.0,-38.82,2.57
11,NASDAQ,AMGN,AMGEN INC,50116.2,2009-04-30,-4.06,-11.63,-19.92,15.76,3.03
12,NASDAQ,CMCSA,COMCAST CORP,44577.0,2009-04-30,13.79,6.03,3.25,-23.62,-10.93
13,NASDAQ,GILD,GILEAD SCIENCES INC,41721.7,2009-04-30,0.39,-9.79,-1.95,-11.51,-5.89
14,NASDAQ,AMZN,AMAZON COM INC,34595.2,2009-04-30,12.71,36.89,41.96,2.42,-3.15
15,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,34383.7,2009-04-30,7.14,-15.53,-17.25,-22.89,11.58
16,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,31169.4,2009-04-30,20.93,15.16,25.83,-8.49,-4.87
17,NASDAQ,EXC,EXELON CORP,30388.4,2009-04-30,3.13,-14.12,-13.85,-44.26,5.19
18,NASDAQ,DTV1,DIRECTV,25157.7,2009-04-30,10.4,12.92,13.23,0.37,-9.02
19,NASDAQ,APA,APA CORP,24390.2,2009-04-30,15.07,-2.63,-7.3,-45.49,15.65
20,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,23837.9,2009-04-30,21.29,27.3,-9.46,-49.97,23.13
21,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,23215.5,2009-04-30,12.22,-3.93,5.71,-45.85,7.22
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,22998.6,2009-04-30,10.7,21.59,-4.31,-36.58,7.42
23,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,22913.4,2009-04-30,10.6,2.65,-21.05,-32.88,7.35
24,NASDAQ,DELL1,DELL INC,22458.5,2009-04-30,22.44,22.32,-5.14,-37.63,-0.43
25,NASDAQ,EBAY,EBAY INC,21190.2,2009-04-30,31.97,37.03,7.02,-47.36,6.98
26,NASDAQ,COST,COSTCO WHOLESALE CORP,21093.7,2009-04-30,5.08,8.33,-14.1,-31.0,0.23
27,NASDAQ,KMB,KIMBERLY CLARK CORP,20334.7,2009-04-30,5.93,-3.29,-17.47,-19.94,5.6
28,NASDAQ,XTO,XTO ENERGY INC,20092.0,2009-04-30,12.17,-6.19,-0.33,-43.32,23.4
29,NASDAQ,YHOO,YAHOO INC,19923.1,2009-04-30,12.52,21.82,10.52,-47.87,10.85
30,NASDAQ,CELG,CELGENE CORP,19628.3,2009-04-30,-5.8,-19.32,-33.24,-31.25,-1.12
31,NASDAQ,MITSY,MITSUI & CO LTD,19343.6,2009-04-30,3.38,1.4,11.71,-54.66,19.14
32,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,17772.1,2009-04-30,-0.11,-2.18,8.85,-17.82,7.98
33,NASDAQ,TRI,THOMSON REUTERS CORP,16676.4,2009-04-30,15.24,17.94,24.75,-22.1,8.86
34,NASDAQ,AMAT,APPLIED MATERIALS INC,16231.3,2009-04-30,14.54,31.12,2.27,-33.37,-7.3
