순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2684667.8,2023-04-28,7.63,16.45,9.3,4.32,4.61
2,NASDAQ,MSFT,MICROSOFT CORP,2284627.9,2023-04-28,11.64,24.13,30.96,7.14,7.11
3,NASDAQ,GOOGL,ALPHABET INC,1362896.0,2023-04-28,6.25,8.02,11.48,-9.44,14.47
4,NASDAQ,AMZN,AMAZON COM INC,1081954.3,2023-04-28,8.44,3.14,1.97,-27.07,14.35
5,NASDAQ,NVDA,NVIDIA CORP,685400.3,2023-04-28,5.07,36.28,100.67,40.4,36.34
6,NASDAQ,META,META PLATFORMS INC,615875.8,2023-04-28,19.75,58.38,142.26,16.81,10.15
7,NASDAQ,TSLA,TESLA INC,520781.3,2023-04-28,-13.15,-7.64,-28.1,-43.83,24.11
8,NASDAQ,WMT,WALMART INC,406960.5,2023-04-28,5.13,5.79,6.77,-1.81,-2.35
9,NASDAQ,PEP,PEPSICO INC,262987.8,2023-04-28,6.39,13.29,6.1,10.41,-4.47
10,NASDAQ,AVGO,BROADCOM INC,261202.7,2023-04-28,0.29,6.77,34.55,11.75,28.96
11,NASDAQ,ASML,ASML HOLDING NV,251241.3,2023-04-28,-0.45,-4.36,30.88,9.47,13.84
12,NASDAQ,COST,COSTCO WHOLESALE CORP,223169.6,2023-04-28,3.38,0.16,-1.33,-9.99,1.87
13,NASDAQ,CSCO,CISCO SYSTEMS INC,193527.7,2023-04-28,-5.52,-1.86,5.14,-3.49,5.12
14,NASDAQ,LIN,LINDE PLC,181123.6,2023-04-28,6.36,14.22,23.31,18.98,-4.27
15,NASDAQ,ADBE,ADOBE INC,173186.8,2023-04-28,1.11,1.85,15.93,-8.03,10.66
16,NASDAQ,TMUS,T-MOBILE US INC,172664.5,2023-04-28,0.78,-1.93,-4.7,8.78,-4.62
17,NASDAQ,CMCSA,COMCAST CORP,172464.4,2023-04-28,14.37,5.27,31.47,2.3,-4.88
18,NASDAQ,TXN,TEXAS INSTRUMENTS INC,151759.7,2023-04-28,-5.8,-3.9,4.36,-2.22,4.77
