순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,368802.2,2002-01-31,297.2,99.672,-7.31,2.48,-13.84,-17.92,4.12
2,NASDAQ,MSFT,MICROSOFT CORP,343126.4,2002-01-31,31.855,19.413,-3.83,9.56,-3.75,4.34,-8.43
3,NASDAQ,WMT,WALMART INC,267331.7,2002-01-31,19.993,12.839,4.22,16.84,7.59,6.2,3.39
4,NYSE,XOM,EXXON MOBIL CORP,267122.7,2002-01-31,39.05,17.704,-0.63,-0.43,-5.41,-5.13,6.39
5,NYSE,PFE,PFIZER INC,261967.7,2002-01-31,41.67,14.96,4.57,-0.29,1.63,-6.76,-1.4
6,NYSE,C,CITIGROUP INC,243864.2,2002-01-31,474.0,252.163,-5.78,4.84,-4.65,-14.02,-4.54
7,NASDAQ,INTC,INTEL CORP,235188.5,2002-01-31,35.04,19.979,11.42,43.6,17.7,-5.05,-18.47
8,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,193715.3,2002-01-31,1483.0,877.502,-6.61,-5.61,-10.84,-12.62,-0.19
9,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,185855.8,2002-01-31,107.89,53.116,-10.81,-0.05,2.81,-3.2,-8.94
10,NYSE,JNJ,JOHNSON & JOHNSON,175294.7,2002-01-31,57.51,29.712,-2.69,-0.39,6.98,25.16,6.23
11,NASDAQ,CSCO,CISCO SYSTEMS INC,145231.3,2002-01-31,19.8,12.747,9.33,17.02,3.02,-47.11,-27.93
12,NYSE,MRK,MERCK & CO INC,134617.3,2002-01-31,59.18,22.837,0.65,-6.76,-12.02,-26.75,3.63
13,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,133342.0,2002-01-31,43.4,24.093,-16.86,1.64,-19.03,-63.24,-2.76
14,NYSE,T,AT&T INC,125890.4,2002-01-31,37.45,7.624,-3.77,-1.09,-15.81,-20.62,1.04
15,NYSE,VZ,VERIZON COMMUNICATIONS INC,125814.9,2002-01-31,46.35,12.373,-1.58,-6.23,-13.14,-13.11,0.97
16,NYSE,GSK,GSK PLC,122930.9,2002-01-31,60.275,16.344,-3.22,-9.7,-15.66,-6.79,2.96
17,NYSE,HD,HOME DEPOT INC,117377.8,2002-01-31,50.09,29.018,-1.8,31.17,-0.36,4.31,-0.18
18,NYSE,TWX,TIME WARNER INC,116464.7,2002-01-31,78.93,54.317,-18.04,-15.4,-42.11,-49.94,-5.74
19,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,112304.9,2002-01-31,49.06,49.06,-2.85,4.21,6.84,9.02,-1.14
20,NYSE,NOK,NOKIA CORP,111095.1,2002-01-31,23.45,11.459,-4.4,14.34,7.52,-31.04,-11.43
21,NYSE,KO,COCA COLA CO,108796.3,2002-01-31,21.875,10.881,-7.21,-8.27,-1.17,-23.43,8.32
22,NYSE,MO,ALTRIA GROUP INC,108573.1,2002-01-31,50.11,2.745,9.32,8.41,12.82,19.24,5.06
23,NYSE,PG,PROCTER & GAMBLE CO,105826.4,2002-01-31,40.84,21.367,3.72,11.24,16.19,16.2,3.8
24,NYSE,NVS,NOVARTIS AG,99914.6,2002-01-31,34.63,13.531,-5.13,-7.97,-1.12,-19.12,9.61
25,NYSE,TTE,TOTALENERGIES SE,99339.2,2002-01-31,35.18,11.032,0.16,0.89,-0.74,-3.49,4.54
26,NYSE,BAC,BANK OF AMERICA CORP,99166.2,2002-01-31,31.515,17.432,0.13,7.88,0.94,21.78,2.42
27,NYSE,ING,ING GROEP NV,98266.2,2002-01-31,25.25,9.55,-0.78,1.57,-21.3,-31.91,-5.86
28,NYSE,ORCL,ORACLE CORP,94881.3,2002-01-31,17.26,13.755,24.99,27.29,-4.53,-40.75,-3.71
29,NYSE,ABT,ABBOTT LABORATORIES,89577.8,2002-01-31,57.7,14.826,3.88,9.32,8.52,30.74,-1.99
30,NYSE,BMY,BRISTOL MYERS SQUIBB CO,87784.4,2002-01-31,45.37,17.669,-10.55,-14.65,-18.37,-21.21,3.59
31,NASDAQ,PEP,PEPSICO INC,87637.2,2002-01-31,50.09,25.997,2.87,3.14,8.07,15.07,0.82
32,NYSE,WYE,WYETH,85301.7,2002-01-31,64.66,54.086,5.38,16.29,8.09,11.15,-1.36
33,NYSE,ORANY,ORANGE,85240.9,2002-01-31,32.06,7.641,-19.83,-14.48,-29.3,-64.63,-18.28
34,NYSE,LLY,ELI LILLY & CO,84428.0,2002-01-31,75.1,38.255,-4.38,-1.48,-4.6,-3.38,1.25
35,NASDAQ,AMRN,AMARIN CORP PLC,84079.8,2002-01-31,4060.0,4060.0,16.87,-14.6,7.98,212.31,-34.73
36,NYSE,WFC,WELLS FARGO & COMPANY,78640.7,2002-01-31,23.195,11.856,7.32,18.82,2.48,-7.9,1.1
37,NYSE,MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,77689.0,2002-01-31,5.72,2.579,-10.92,-21.35,-25.48,,7.68
38,NYSE,TM,TOYOTA MOTOR CORP,76181.8,2002-01-31,52.36,31.013,2.75,6.42,-20.75,-22.69,-1.74
39,NYSE,BLS,BELLSOUTH CORP,75078.8,2002-01-31,40.0,33.748,5.36,8.63,-0.78,-3.28,-3.1
40,NASDAQ,DELL1,DELL INC,70993.8,2002-01-31,27.232,26.088,1.14,14.64,2.08,5.22,-10.18
41,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,70915.8,2002-01-31,39.99,22.399,-9.42,9.53,-19.7,-27.55,16.4
42,NYSE,TYC,TYCO INTERNATIONAL PLC,70170.2,2002-01-31,140.6,20.817,-40.32,-28.45,-33.9,-42.88,-17.21
43,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,67438.5,2002-01-31,25.28,6.587,-15.5,-5.71,1.17,-37.4,-12.45
44,NYSE,JPM,JPMORGAN CHASE & CO,67180.4,2002-01-31,34.05,17.105,-5.45,-2.8,-19.06,-35.87,-14.1
45,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,64299.1,2002-01-31,37.06,13.128,8.9,10.23,20.2,,5.51
46,NYSE,UPS,UNITED PARCEL SERVICE INC,64057.6,2002-01-31,57.48,27.592,5.47,13.1,1.84,-5.89,2.88
47,NYSE,T1,AT&T CORP,62623.1,2002-01-31,88.5,29.671,-2.43,16.3,-12.07,-3.72,-12.2
48,NYSE,MS,MORGAN STANLEY,60319.7,2002-01-31,55.0,27.43,-1.3,12.87,-7.27,-34.02,-10.69
49,NYSE,MDT,MEDTRONIC PLC,59647.6,2002-01-31,49.27,30.454,-3.68,22.4,2.83,-8.31,-9.6
50,NYSE,TELFY,TELEFONICA S A,59185.1,2002-01-31,10.943,3.05,-9.63,2.14,-0.2,-35.45,-1.21
51,NASDAQ,AMGN,AMGEN INC,58025.9,2002-01-31,55.5,37.276,-1.66,-2.32,-11.5,-21.06,4.47
52,NASDAQ,TXN,TEXAS INSTRUMENTS INC,54061.9,2002-01-31,31.21,18.995,11.55,11.58,-9.41,-28.55,-5.96
53,NYSE,CVX,CHEVRON CORP,53840.0,2002-01-31,41.9,16.57,-6.48,-4.6,-6.92,3.62,1.62
54,NYSE,CHL,CHINA MOBILE LTD,53434.5,2002-01-31,14.36,7.718,-17.85,-5.65,-35.2,-54.93,0.41
55,NYSE,SHEL,SHELL PLC,53134.3,2002-01-31,49.97,17.535,1.94,-1.07,-13.85,-17.2,2.8
56,NYSE,SIEGY,SIEMENS AKTIENGESELLSCHAFT,52760.9,2002-01-31,29.7,21.377,-8.03,24.4,7.73,,-1.68
57,NYSE,VIVHY,VIVENDI,51496.9,2002-01-31,42.63,42.63,-20.75,-8.58,-27.13,-43.05,-9.22
58,NYSE,PHA,PHARMACIA CORP,48850.7,2002-01-31,37.886,37.886,-5.04,-0.05,-9.23,-27.7,1.36
59,NYSE,AXP,AMERICAN EXPRESS CO,47831.8,2002-01-31,35.85,22.4,0.67,22.08,-10.67,-23.19,1.67
60,NYSE,UL,UNILEVER PLC,47794.4,2002-01-31,18.178,7.378,-1.65,14.41,-3.38,9.63,2.6
61,NYSE,SGP1,SCHERING PLOUGH CORP,47407.1,2002-01-31,32.38,28.692,-9.15,-12.49,-15.98,-34.63,6.52
62,NYSE,NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP,45364.0,2002-01-31,7.029,5.803,-7.27,-28.16,-40.7,-56.77,6.58
63,NYSE,DD1,DUPONT E I DE NEMOURS & CO,45281.4,2002-01-31,44.17,24.698,3.9,11.34,4.86,4.35,6.89
64,NYSE,WB1,WACHOVIA CORP NEW,45249.2,2002-01-31,33.25,25.526,6.03,17.17,-4.7,0.93,0.67
65,NYSE,ONE1,BANK ONE CORP,44301.8,2002-01-31,37.5,35.437,-3.97,13.58,-1.95,-2.02,-4.42
66,NYSE,MMM,3M CO,43521.5,2002-01-31,55.5,23.698,-6.09,6.87,0.25,2.37,6.78
67,NYSE,MER,MERRILL LYNCH & CO INC,43145.5,2002-01-31,50.98,44.543,-2.19,16.63,-5.4,-29.05,-5.61
68,NYSE,DIS,WALT DISNEY CO,42933.2,2002-01-31,21.06,16.265,1.64,14.38,-19.3,-30.17,9.22
69,NYSE,HPQ,HP INC,42924.2,2002-01-31,22.11,5.76,7.64,31.87,-9.55,-39.13,-8.99
70,NYSE,MTLQQ,GENERAL MOTORS CORP,41839.7,2002-01-31,51.14,38.591,5.22,25.14,-18.04,-1.16,4.61
71,NYSE,BUD1,ANHEUSER-BUSCH COMPANIES INC,41799.1,2002-01-31,47.27,41.138,4.56,13.92,10.05,10.75,7.57
72,NYSE,GS,GOLDMAN SACHS GROUP INC,41621.3,2002-01-31,86.98,60.652,-6.1,11.43,4.89,-23.15,-6.94
73,NYSE,DDAIF,DAIMLER AG,41536.2,2002-01-31,40.56,30.956,-2.66,17.23,-17.73,-10.89,-1.68
74,NYSE,SONY,SONY GROUP CORP,41162.1,2002-01-31,8.952,7.514,-0.75,17.17,-9.4,-38.94,3.21
75,NYSE,USB,US BANCORP,40617.5,2002-01-31,20.82,9.219,-0.53,18.16,-10.73,-8.7,0.14
76,NYSE,TGT,TARGET CORP,40092.8,2002-01-31,44.41,25.832,8.19,42.79,15.1,17.63,-5.52
77,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,37072.7,2002-01-31,36.28,20.487,7.78,12.16,7.87,-11.06,11.02
78,NYSE,FITB,FIFTH THIRD BANCORP,36546.4,2002-01-31,63.25,30.596,3.13,12.52,1.08,8.27,0.8
79,NYSE,EMC1,EMC CORP,36335.3,2002-01-31,16.4,15.527,22.02,33.12,-16.83,-77.97,-33.41
80,NASDAQ,AMAT,APPLIED MATERIALS INC,35749.5,2002-01-31,21.825,15.77,8.86,27.97,-4.82,-13.24,-0.41
81,NYSE,LOW,LOWES COMPANIES INC,35672.8,2002-01-31,23.035,16.1,-0.68,35.17,20.8,72.77,-1.78
82,NYSE,G1,GILLETTE CO,35142.5,2002-01-31,33.3,31.296,-0.3,7.63,20.72,7.56,2.67
83,NYSE,FBF,FLEETBOSTON FINANCIAL CORP,35133.6,2002-01-31,33.62,30.376,-7.89,3.27,-8.73,-19.73,0.32
84,NYSE,MCD,MCDONALDS CORP,34938.3,2002-01-31,27.18,14.492,2.68,5.11,-5.96,-6.64,-3.97
85,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,34879.6,2002-01-31,43.04,43.04,-12.52,6.01,-33.95,-64.79,-20.91
86,NYSE,PBR,PETROBRA,34156.2,2002-01-31,5.237,1.273,-10.1,4.77,-10.85,-20.88,16.97
87,NASDAQ,CMCSA,COMCAST CORP,33827.5,2002-01-31,11.933,7.515,-0.56,0.36,-4.02,-15.38,-2.97
88,NASDAQ,QCOM,QUALCOMM INC,33793.4,2002-01-31,22.025,13.522,-12.77,-10.32,-30.33,-47.6,-24.52
89,NYSE,L1,LIBERTY MEDIA CORP,33669.5,2002-01-31,13.0,9.215,-7.14,11.21,,,-1.54
90,NYSE,NMR,NOMURA HOLDINGS INC,33527.8,2002-01-31,11.11,6.019,-9.38,,,,3.06
91,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,33494.7,2002-01-31,54.0,24.843,-8.32,4.73,6.19,-9.29,-2.39
92,NYSE,BAX,BAXTER INTERNATIONAL INC,32959.3,2002-01-31,55.83,19.261,4.1,16.75,13.39,28.52,-0.63
93,NYSE,PTRCY,PETROCHINA CO LTD,32756.0,2002-01-31,18.63,7.699,4.66,-0.59,-5.14,16.28,1.4
94,NYSE,BA,BOEING CO,32677.0,2002-01-31,40.95,27.086,5.59,26.24,-29.47,-29.04,12.7
95,NYSE,SLB,SLB LIMITED,32464.9,2002-01-31,28.195,17.194,2.62,16.88,5.69,-25.6,3.58
96,NYSE,RTX,RTX CORP,32202.7,2002-01-31,34.365,11.867,6.34,28.03,-5.71,-7.18,6.51
97,NYSE,BTTGY,BT GROUP PLC,31947.8,2002-01-31,16.025,7.169,-12.79,-36.01,-53.85,-69.73,14.35
98,NYSE,AXAHY,AXA SA,31929.1,2002-01-31,18.63,14.005,-11.37,-14.46,-35.69,-44.92,-1.02
99,NASDAQ,KMB,KIMBERLY CLARK CORP,31666.7,2002-01-31,60.3,24.943,0.84,9.15,0.07,-5.21,3.81
100,NYSE,FDC1,FIRST DATA CORP,31561.8,2002-01-31,41.365,22.293,5.45,22.46,19.42,36.22,-1.46
101,NYSE,CL,COLGATE PALMOLIVE CO,31530.5,2002-01-31,28.575,16.572,-0.72,-0.33,6.1,-3.67,-2.05
102,NYSE,HWM,HOWMET AEROSPACE INC,30447.5,2002-01-31,107.55,48.207,0.85,11.09,-7.83,-1.23,5.26
103,NYSE,BNY,BANK OF NEW YORK MELLON CORP,30180.3,2002-01-31,40.98,23.207,0.88,22.39,-6.73,-22.97,-8.15
104,NYSE,WAMUQ,WASHINGTON MUTUAL INC,30060.7,2002-01-31,34.32,25.391,4.96,14.52,-14.16,9.43,-5.22
105,NYSE,DEO,DIAGEO PLC,30013.7,2002-01-31,46.86,22.003,1.27,14.71,17.16,26.03,3.05
106,NYSE,KRB,MBNA CORP,29811.9,2002-01-31,23.333,21.713,-0.57,27.11,-0.58,-2.23,-0.92
107,NASDAQ,WCOEQ,WORLDCOM INC,29742.0,2002-01-31,10.05,9.228,-28.63,-22.18,-22.13,-47.3,-25.17
108,NYSE,CAH,CARDINAL HEALTH INC,29718.1,2002-01-31,65.91,29.738,1.93,-1.75,-10.42,3.89,0.27
109,NYSE,CHU,CHINA UNICOM (HONG KONG) LTD,29649.6,2002-01-31,9.69,7.11,-13.25,6.14,-44.05,-41.27,-1.45
110,NYSE,MSI,MOTOROLA SOLUTIONS INC,29624.5,2002-01-31,93.17,36.664,-11.38,-18.5,-28.62,-41.2,-2.33
111,NASDAQ,EDS,ELECTRONIC DATA SYSTEMS CORP,29491.2,2002-01-31,62.61,56.376,-8.67,-2.52,-1.48,13.58,-5.48
112,NYSE,AWE,ATT WIRELESS SERVICES INC,29099.2,2002-01-31,11.5,11.5,-19.97,-20.36,-38.47,,-12.26
113,NYSE,CAJPY,CANON INC,29036.2,2002-01-31,22.107,12.515,-5.42,13.6,-1.74,-10.94,4.46
114,NYSE,WBK,WESTPAC BANKING CORP,28821.2,2002-01-31,7.98,2.678,-1.4,10.16,17.46,8.95,6.16
115,NYSE,MRSH,MARSH & MCLENNAN COMPANIES INC,27986.2,2002-01-31,50.95,29.518,-4.73,5.86,2.53,-3.85,3.63
116,NYSE,STM,STMICROELECTRONICS NV,27862.2,2002-01-31,31.31,18.728,-1.14,11.94,-1.66,-33.64,-5.91
117,NYSE,F,FORD MOTOR CO,27706.4,2002-01-31,15.3,6.543,-2.02,-4.05,-38.23,-43.62,-2.75
118,NYSE,CCU1,CLEAR CHANNEL COMMUNICATIONS INC,27515.3,2002-01-31,46.04,44.094,-9.57,20.78,-21.43,-29.4,1.26
119,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,27331.3,2002-01-31,33.61,17.315,-0.62,14.43,-7.83,-27.43,14.05
120,NYSE,DUK,DUKE ENERGY CORP,27064.1,2002-01-31,104.61,19.881,-11.18,-8.56,-8.36,-2.02,2.03
