순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,1026511.1,2019-06-28,6.18,14.98,34.5,38.04,1.72
2,NASDAQ,AMZN,AMAZON COM INC,932289.3,2019-06-28,3.11,6.78,28.12,11.29,-1.42
3,NASDAQ,AAPL,APPLE INC,910644.8,2019-06-28,11.05,5.29,27.73,8.33,7.64
4,NASDAQ,GOOGL,ALPHABET INC,751727.2,2019-06-28,-4.98,-7.63,3.45,-3.9,12.51
5,NASDAQ,META,META PLATFORMS INC,550916.3,2019-06-28,4.71,16.58,44.89,-1.65,0.64
6,NASDAQ,WMT,WALMART INC,315418.2,2019-06-28,7.88,14.36,21.22,31.55,-0.1
7,NASDAQ,CSCO,CISCO SYSTEMS INC,234284.5,2019-06-28,1.48,3.22,29.81,31.19,1.85
8,NASDAQ,INTC,INTEL CORP,214314.0,2019-06-28,9.87,-9.31,3.68,-0.36,5.6
9,NASDAQ,CMCSA,COMCAST CORP,191888.4,2019-06-28,-0.45,5.15,24.42,32.43,2.6
10,NASDAQ,PEP,PEPSICO INC,183820.9,2019-06-28,3.49,8.4,20.64,24.49,-2.53
11,NASDAQ,NFLX,NETFLIX INC,160589.3,2019-06-28,3.53,3.58,43.44,-7.11,-12.07
12,NASDAQ,ADBE,ADOBE INC,143034.5,2019-06-28,5.89,11.81,32.05,22.87,1.43
13,NASDAQ,PYPL,PAYPAL HOLDINGS INC,134482.8,2019-06-28,2.43,10.21,37.47,38.77,-3.55
14,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,127056.5,2019-06-28,5.65,10.67,34.9,29.96,-1.22
15,NASDAQ,COST,COSTCO WHOLESALE CORP,116218.7,2019-06-28,7.29,9.84,31.5,27.92,4.3
16,NASDAQ,AVGO,BROADCOM INC,114589.5,2019-06-28,14.21,-2.82,15.65,21.91,0.74
17,NASDAQ,AMGN,AMGEN INC,112398.9,2019-06-28,9.14,-0.96,-1.8,3.55,1.25
18,NASDAQ,LIN,LINDE PLC,108987.5,2019-06-28,9.47,16.16,29.76,,-4.74
19,NASDAQ,SNY,SANOFI,107781.6,2019-06-28,4.59,1.9,5.01,13.58,-3.63
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,107668.5,2019-06-28,11.19,10.11,24.06,8.16,9.58
21,NASDAQ,SBUX,STARBUCKS CORP,101534.9,2019-06-28,10.74,13.87,33.55,76.57,12.95
22,NASDAQ,NVDA,NVIDIA CORP,100022.2,2019-06-28,14.72,-7.24,23.14,-31.55,2.72
23,NASDAQ,QCOM,QUALCOMM INC,92478.2,2019-06-28,17.45,35.76,36.67,41.65,-3.83
24,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,88286.4,2019-06-28,4.82,11.99,38.62,33.94,-2.48
