순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,572694.6,2000-01-31,13.5,74.41,132.56,170.13,28.76
2,NASDAQ,MSFT,MICROSOFT CORP,505011.6,2000-01-31,-16.17,5.74,14.06,11.85,-8.68
3,NASDAQ,CSCO,CISCO SYSTEMS INC,374623.9,2000-01-31,2.24,47.97,76.24,96.24,20.73
4,NASDAQ,INTC,INTEL CORP,330558.5,2000-01-31,20.2,27.81,43.51,40.65,14.24
5,NASDAQ,WMT,WALMART INC,243842.4,2000-01-31,-20.8,-2.69,29.84,27.85,-10.96
6,NASDAQ,WCOEQ,WORLDCOM INC,130387.9,2000-01-31,-13.43,-19.7,-16.48,-13.6,-2.85
7,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,122723.9,2000-01-31,1.45,48.49,131.49,181.21,21.24
8,NASDAQ,DELL1,DELL INC,97671.0,2000-01-31,-24.63,-4.21,-5.96,-23.13,6.18
9,NASDAQ,QCOM,QUALCOMM INC,89946.6,2000-01-31,-27.88,128.01,225.63,1443.96,12.13
10,NASDAQ,TXN,TEXAS INSTRUMENTS INC,85422.0,2000-01-31,11.6,20.15,49.86,118.53,54.08
11,NASDAQ,YHOO,YAHOO INC,84789.7,2000-01-31,-25.56,79.84,136.14,81.82,-0.84
12,NASDAQ,NETC3,NET SERVICOS DE COMUNICACAO S A,79368.3,2000-01-31,15.28,287.48,234.29,1117.8,-6.63
13,NASDAQ,AMGN,AMGEN INC,65060.3,2000-01-31,6.04,59.72,65.69,99.34,7.06
14,NASDAQ,AMAT,APPLIED MATERIALS INC,52964.0,2000-01-31,8.37,52.88,90.86,117.28,33.21
15,NASDAQ,PEP,PEPSICO INC,49683.0,2000-01-31,-3.18,-1.26,-11.68,-11.17,-5.86
16,NASDAQ,VIAV,VIAVI SOLUTIONS INC,46133.1,2000-01-31,26.43,144.41,351.29,795.26,29.26
