순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,904860.9,2019-03-29,5.28,17.99,4.02,31.42,10.73
2,NASDAQ,AAPL,APPLE INC,895658.0,2019-03-29,9.7,22.1,-15.2,14.94,5.64
3,NASDAQ,AMZN,AMAZON COM INC,874704.6,2019-03-29,8.59,20.48,-11.1,23.04,8.19
4,NASDAQ,GOOGL,ALPHABET INC,818164.9,2019-03-29,4.47,12.44,-2.5,13.47,1.88
5,NASDAQ,META,META PLATFORMS INC,475731.6,2019-03-29,3.25,25.14,1.36,4.32,16.02
6,NASDAQ,WMT,WALMART INC,279880.3,2019-03-29,-0.94,6.43,4.99,12.17,5.44
7,NASDAQ,INTC,INTEL CORP,241488.9,2019-03-29,1.4,15.59,15.0,5.65,-4.95
8,NASDAQ,CSCO,CISCO SYSTEMS INC,237665.5,2019-03-29,4.29,27.25,12.63,29.78,4.29
9,NASDAQ,CMCSA,COMCAST CORP,180948.0,2019-03-29,3.39,17.04,14.14,19.63,9.45
10,NASDAQ,PEP,PEPSICO INC,172144.3,2019-03-29,5.97,11.94,11.37,16.07,4.49
11,NASDAQ,NFLX,NETFLIX INC,155673.6,2019-03-29,-0.43,39.24,-4.7,20.72,3.92
12,NASDAQ,ADBE,ADOBE INC,130034.0,2019-03-29,1.52,19.43,-1.28,23.33,8.54
13,NASDAQ,PYPL,PAYPAL HOLDINGS INC,121826.1,2019-03-29,5.88,24.72,18.21,36.87,8.6
14,NASDAQ,AVGO,BROADCOM INC,119034.7,2019-03-29,10.2,19.66,24.3,31.97,5.88
15,NASDAQ,AMGN,AMGEN INC,118220.4,2019-03-29,-0.05,0.38,-7.01,14.7,-5.61
16,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,115866.3,2019-03-29,3.15,22.19,0.76,17.18,9.26
17,NASDAQ,SNY,SANOFI,110297.4,2019-03-29,6.44,3.1,-0.87,15.73,-1.24
18,NASDAQ,NVDA,NVIDIA CORP,108813.4,2019-03-29,16.4,34.47,-35.98,-22.21,0.81
19,NASDAQ,COST,COSTCO WHOLESALE CORP,106512.6,2019-03-29,10.7,20.17,3.62,29.86,1.4
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,99545.1,2019-03-29,0.27,13.92,0.43,4.92,11.09
21,NASDAQ,LIN,LINDE PLC,95866.0,2019-03-29,2.08,13.14,,,2.46
22,NASDAQ,SBUX,STARBUCKS CORP,92449.2,2019-03-29,5.81,17.89,32.18,31.37,4.49
23,NASDAQ,GILD,GILEAD SCIENCES INC,82920.9,2019-03-29,0.96,6.08,-14.26,-10.81,0.05
24,NASDAQ,ASML,ASML HOLDING NV,79187.4,2019-03-29,2.83,21.25,0.02,-4.44,12.32
25,NASDAQ,BKNG,BOOKING HOLDINGS INC,78542.7,2019-03-29,2.82,1.69,-12.05,-16.13,6.31
