순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,BNBX,BNB PLUS CORP,4498639.4,2007-05-31,-29.41,-40.0,33.33,-40.0,-8.33
2,NASDAQ,MSFT,MICROSOFT CORP,293605.3,2007-05-31,2.84,9.3,5.23,37.37,-3.98
3,NASDAQ,WMT,WALMART INC,196328.0,2007-05-31,-0.2,-0.53,4.62,-0.08,1.07
4,NASDAQ,CSCO,CISCO SYSTEMS INC,163438.2,2007-05-31,0.67,3.77,0.03,36.78,3.46
5,NASDAQ,GOOGL,ALPHABET INC,155275.3,2007-05-31,5.63,10.78,2.7,33.9,4.98
6,NASDAQ,SNY,SANOFI,130777.6,2007-05-31,4.88,13.42,9.29,3.83,-14.2
7,NASDAQ,INTC,INTEL CORP,128865.8,2007-05-31,3.69,12.26,4.75,25.7,7.04
8,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,116689.6,2007-05-31,-0.5,7.6,-1.01,20.13,5.03
9,NASDAQ,PEP,PEPSICO INC,111304.3,2007-05-31,3.39,8.72,11.31,15.19,-4.56
10,NASDAQ,AAPL,APPLE INC,104817.9,2007-05-31,21.46,43.23,32.22,102.79,0.69
11,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,92333.7,2007-05-31,9.4,12.65,19.23,24.9,9.97
12,NASDAQ,CMCSA,COMCAST CORP,85301.2,2007-05-31,2.81,6.57,1.61,27.97,2.6
13,NASDAQ,DNA1,GENENTECH INC,84011.4,2007-05-31,-0.28,-5.5,-2.42,-3.85,-5.15
14,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,74377.2,2007-05-31,-1.54,-0.67,9.98,18.88,-2.92
15,NASDAQ,QCOM,QUALCOMM INC,71587.6,2007-05-31,-1.62,6.92,18.48,-3.8,1.03
16,NASDAQ,AMGN,AMGEN INC,65461.9,2007-05-31,-11.99,-12.15,-20.54,-16.48,-2.05
17,NASDAQ,DELL1,DELL INC,60556.7,2007-05-31,6.75,17.77,-1.21,6.03,6.09
18,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,54283.2,2007-05-31,1.1,6.84,-1.99,5.33,4.92
19,NASDAQ,EXC,EXELON CORP,52466.7,2007-05-31,4.03,18.98,30.07,41.46,-6.92
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,50696.0,2007-05-31,2.88,14.47,20.09,13.9,6.42
21,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,45167.4,2007-05-31,2.98,1.14,11.85,11.92,-3.52
22,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,45153.4,2007-05-31,7.34,25.34,36.03,43.55,-2.82
23,NASDAQ,EBAY,EBAY INC,44406.6,2007-05-31,-4.07,1.56,0.68,-0.76,-1.17
24,NASDAQ,YHOO,YAHOO INC,38568.6,2007-05-31,2.35,-7.0,6.26,-9.15,-5.47
25,NASDAQ,GILD,GILEAD SCIENCES INC,38532.2,2007-05-31,1.29,15.67,25.49,44.38,-6.25
26,NASDAQ,MITSY,MITSUI & CO LTD,34562.5,2007-05-31,10.31,12.69,48.37,41.66,0.03
27,NASDAQ,TKOMY,TOKIO MARINE HOLDINGS INC,33533.7,2007-05-31,8.01,7.76,11.89,12.43,2.83
28,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,33165.2,2007-05-31,6.38,17.99,24.71,21.87,-8.32
29,NASDAQ,KMB,KIMBERLY CLARK CORP,32367.2,2007-05-31,-0.3,5.18,8.38,20.64,-5.03
30,NASDAQ,FIATY,FIAT S P A,31369.3,2007-05-31,-2.41,20.67,53.83,114.01,3.62
31,NASDAQ,VIAB,VIACOM INC,30955.7,2007-05-31,8.9,15.06,19.76,18.99,-7.32
32,NASDAQ,SRNEQ,SORRENTO THERAPEUTICS INC,29492.5,2007-05-31,0.0,,,,-20.0
33,NASDAQ,DTV1,DIRECTV,28587.7,2007-05-31,-2.01,3.59,2.68,33.03,-1.07
34,NASDAQ,AMZN,AMAZON COM INC,28326.5,2007-05-31,12.72,76.65,71.39,99.83,-1.07
35,NASDAQ,SHLDQ,SEARS HOLDINGS CORP,27688.9,2007-05-31,-5.7,-0.13,4.95,18.54,-5.84
36,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,27495.9,2007-05-31,11.03,11.59,15.66,23.66,-2.02
37,NASDAQ,APA,APA CORP,26741.2,2007-05-31,11.38,18.19,15.97,25.47,1.04
38,NASDAQ,AMAT,APPLIED MATERIALS INC,26395.6,2007-05-31,-0.32,3.17,6.67,14.28,4.03
39,NASDAQ,ADBE,ADOBE INC,25907.6,2007-05-31,6.02,12.25,9.71,53.89,-8.87
40,NASDAQ,COST,COSTCO WHOLESALE CORP,25222.1,2007-05-31,5.41,1.31,8.51,7.75,3.63
41,NASDAQ,TRI,THOMSON REUTERS CORP,24637.4,2007-05-31,-3.26,5.55,0.31,3.63,-3.17
42,NASDAQ,EMITF,ELBIT IMAGING LTD,24578.1,2007-05-31,-0.71,17.04,48.28,88.3,2.8
43,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,24364.6,2007-05-31,5.38,11.06,13.37,33.77,0.18
44,NASDAQ,FITB,FIFTH THIRD BANCORP,23301.3,2007-05-31,4.36,6.31,9.64,16.22,-5.14
45,NASDAQ,AKZOY,AKZO NOBEL NV,23266.3,2007-05-31,2.15,37.72,47.76,59.15,5.56
46,NASDAQ,CELG,CELGENE CORP,23248.9,2007-05-31,0.06,14.82,9.81,47.64,-6.32
47,NASDAQ,SLM,SLM CORP,23125.7,2007-05-31,4.42,31.8,23.34,6.31,2.44
48,NASDAQ,PCAR,PACCAR INC,21678.8,2007-05-31,4.22,25.95,38.44,77.61,-0.26
49,NASDAQ,XTO,XTO ENERGY INC,21369.0,2007-05-31,6.89,12.62,15.11,41.8,3.81
50,NASDAQ,SBUX,STARBUCKS CORP,21341.8,2007-05-31,-7.13,-6.76,-18.37,-19.19,-8.92
51,NASDAQ,VEON,VEON LTD,21088.8,2007-05-31,8.01,29.89,37.35,149.66,2.48
52,NASDAQ,DISH,DISH NETWORK CORP,20578.1,2007-05-31,-1.01,13.45,27.91,53.89,-5.84
53,NASDAQ,CSX,CSX CORP,19864.8,2007-05-31,5.54,21.14,27.5,37.47,-0.8
54,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,18993.3,2007-05-31,-4.42,6.91,16.64,44.07,-5.44
55,NASDAQ,CME,CME GROUP INC,18524.3,2007-05-31,2.76,-1.36,-0.59,20.99,0.79
56,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,18208.2,2007-05-31,-2.3,-16.8,-5.9,10.15,3.14
57,NASDAQ,MEL,MELLON FINANCIAL CORP,18039.7,2007-05-31,0.93,0.35,8.81,22.45,1.55
58,NASDAQ,GEN,GEN DIGITAL INC,18011.4,2007-05-31,13.57,16.91,-5.8,28.13,1.05
59,NASDAQ,SPLS1,STAPLES INC,17923.5,2007-05-31,1.05,-2.61,-0.51,7.97,-5.31
60,NASDAQ,BIIB,BIOGEN INC,17867.7,2007-05-31,10.61,15.56,-0.08,11.99,2.45
61,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,17791.2,2007-05-31,1.86,-3.76,2.26,28.11,-5.95
62,NASDAQ,XRX,XEROX HOLDINGS CORP,17687.7,2007-05-31,2.0,9.27,14.36,37.44,-2.07
63,NASDAQ,GENZ1,GENZYME CORP,17025.8,2007-05-31,-1.27,4.34,0.03,8.37,-0.12
64,NASDAQ,BRCM,BROADCOM CORP,16533.0,2007-05-31,-6.11,-10.35,-6.91,-9.56,-4.29
65,NASDAQ,TIBB,TIB FINANCIAL CORP,16403.2,2007-05-31,-3.62,-17.23,-20.98,-14.78,-5.44
66,NASDAQ,PFG,PRINCIPAL FINANCIAL GROUP INC,16281.6,2007-05-31,-4.24,-0.11,5.28,12.78,-4.13
67,NASDAQ,WWY,WRIGLEY WM JR CO,15993.1,2007-05-31,-0.48,18.48,12.95,31.03,-5.61
68,NASDAQ,HET,HARRAHS ENTERTAINMENT INC,15952.0,2007-05-31,0.18,1.68,9.62,14.75,0.25
69,NASDAQ,QVCAQ,QVC GROUP INC,15789.1,2007-05-31,-3.2,2.8,6.46,34.91,-7.84
70,NASDAQ,CPB,CAMPBELL'S CO,15483.0,2007-05-31,1.54,-2.33,5.36,15.16,-2.24
71,NASDAQ,HNZ,HEINZ H J CO,15456.3,2007-05-31,1.0,4.59,8.67,16.01,0.58
72,NASDAQ,PAYX,PAYCHEX INC,15430.1,2007-05-31,8.9,-0.01,3.63,12.36,-3.17
73,NASDAQ,EA,ELECTRONIC ARTS INC,15221.7,2007-05-31,-3.06,-3.08,-12.56,16.16,-3.17
74,NASDAQ,LBTYA,LIBERTY GLOBAL LTD,14743.2,2007-05-31,6.99,33.38,42.38,67.46,6.87
75,NASDAQ,EDS,ELECTRONIC DATA SYSTEMS CORP,14660.3,2007-05-31,-1.3,3.08,6.53,18.38,-3.75
76,NASDAQ,NTRS,NORTHERN TRUST CORP,14279.0,2007-05-31,3.38,8.38,15.24,18.35,-0.9
77,NASDAQ,CA1,CA INC,14023.5,2007-05-31,-2.68,2.04,22.67,22.94,-2.49
78,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,13907.6,2007-05-31,6.86,35.4,49.71,39.33,-2.04
79,NASDAQ,MEDI1,MEDIMMUNE INC,13768.0,2007-05-31,2.12,81.39,77.06,81.9,0.16
80,NASDAQ,TROW,PRICE T ROWE GROUP INC,13639.6,2007-05-31,3.36,10.67,19.38,31.66,1.38
81,NASDAQ,NIHDQ,NII HOLDINGS INC,13328.4,2007-05-31,6.15,15.01,25.47,49.6,-0.9
82,NASDAQ,HST,HOST HOTELS & RESORTS INC,13322.8,2007-05-31,-0.46,-2.14,2.8,31.35,-8.62
83,NASDAQ,PGN1,PROGRESS ENERGY INC,12855.4,2007-05-31,-0.91,3.75,7.48,25.53,-8.98
84,NASDAQ,SHPG,SHIRE PLC,12844.6,2007-05-31,-0.2,8.46,15.39,58.43,6.28
85,NASDAQ,NVDA,NVIDIA CORP,12564.1,2007-05-31,5.38,11.84,-6.37,50.71,19.28
86,NASDAQ,TMUS,T-MOBILE US INC,12361.3,2007-05-31,27.13,,,,-7.35
87,NASDAQ,ASML,ASML HOLDING NV,12294.7,2007-05-31,-5.43,4.84,3.49,26.7,6.52
88,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,12254.9,2007-05-31,20.41,28.31,16.92,20.77,-2.59
89,NASDAQ,NTAP,NETAPP INC,11933.3,2007-05-31,-13.57,-16.83,-18.13,0.5,-9.24
90,NASDAQ,ADI,ANALOG DEVICES INC,11844.2,2007-05-31,-5.77,0.74,12.48,9.59,3.95
91,NASDAQ,IFNNY,INFINEON TECHNOLOGIES AG,11640.3,2007-05-31,0.25,1.63,20.41,36.93,6.17
92,NASDAQ,SEOAY,STORA ENSO CORP,11635.8,2007-05-31,4.27,19.93,26.23,40.76,-1.73
93,NASDAQ,ROH,ROHM & HAAS CO,11489.7,2007-05-31,4.32,0.9,2.84,8.02,3.15
94,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,11293.5,2007-05-31,-12.13,-12.9,-3.68,33.15,-4.53
95,NASDAQ,BBBYQ,BED BATH & BEYOND INC,11267.9,2007-05-31,-0.2,1.93,4.85,15.61,-11.48
96,NASDAQ,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,11194.3,2007-05-31,-6.61,-23.1,-19.4,-10.36,5.72
97,NASDAQ,SII1,SMITH INTERNATIONAL INC,11128.5,2007-05-31,5.85,35.7,31.59,36.66,5.82
98,NASDAQ,MAT,MATTEL INC,11017.5,2007-05-31,-1.02,7.69,27.61,71.56,-9.71
99,NASDAQ,NBL,NOBLE ENERGY INC,10813.9,2007-05-31,7.83,10.15,18.7,46.58,-1.42
100,NASDAQ,BMET,BIOMET INC,10683.4,2007-05-31,0.97,3.05,15.43,25.22,4.81
101,NYSE,XOM,EXXON MOBIL CORP,468519.1,2007-05-31,5.23,16.54,9.22,38.96,0.86
102,NYSE,GE,GE AEROSPACE,386628.9,2007-05-31,1.95,7.65,8.16,13.03,2.6
103,NYSE,C,CITIGROUP INC,269531.5,2007-05-31,2.64,9.26,12.08,15.0,-5.87
104,NYSE,T,AT&T INC,254884.1,2007-05-31,6.77,13.35,24.31,65.41,0.39
105,NYSE,SHEL,SHELL PLC,233999.0,2007-05-31,8.22,15.45,6.68,16.35,9.29
106,NYSE,PTRCY,PETROCHINA CO LTD,231366.7,2007-05-31,15.25,12.96,2.62,23.8,15.04
107,NYSE,BAC,BANK OF AMERICA CORP,225039.4,2007-05-31,0.73,0.86,-3.74,9.38,-3.59
