순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,666252.1,2015-10-30,8.69,-1.9,-3.68,13.61,-0.58
2,NASDAQ,GOOGL,ALPHABET INC,507128.5,2015-10-30,15.51,10.96,34.37,31.61,3.45
3,NASDAQ,MSFT,MICROSOFT CORP,420483.7,2015-10-30,19.1,13.02,9.64,17.38,3.95
4,NASDAQ,AMZN,AMAZON COM INC,293398.1,2015-10-30,22.32,16.61,48.39,109.28,6.22
5,NASDAQ,META,META PLATFORMS INC,287305.1,2015-10-30,13.43,7.1,29.45,37.59,2.23
6,NASDAQ,WMT,WALMART INC,183508.1,2015-10-30,-11.72,-20.15,-25.71,-23.26,2.79
7,NASDAQ,INTC,INTEL CORP,159785.3,2015-10-30,12.44,18.09,5.65,7.02,3.41
8,NASDAQ,GILD,GILEAD SCIENCES INC,158692.2,2015-10-30,10.4,-7.93,8.4,-4.61,-2.01
9,NASDAQ,CMCSA,COMCAST CORP,153871.7,2015-10-30,10.56,0.84,9.32,17.17,-2.81
10,NASDAQ,PEP,PEPSICO INC,148875.6,2015-10-30,8.37,6.56,9.05,9.91,-1.99
11,NASDAQ,CSCO,CISCO SYSTEMS INC,146018.3,2015-10-30,10.83,2.78,1.66,23.49,-5.55
12,NASDAQ,SNY,SANOFI,132833.9,2015-10-30,6.05,-6.03,2.84,13.76,-12.16
13,NASDAQ,AMGN,AMGEN INC,119940.0,2015-10-30,14.47,-7.44,1.14,-0.27,2.38
14,NASDAQ,CELG,CELGENE CORP,97007.2,2015-10-30,13.48,-6.95,13.56,14.75,-10.81
15,NASDAQ,KHC,KRAFT HEINZ CO,94564.6,2015-10-30,10.47,-1.57,,,-4.72
16,NASDAQ,QCOM,QUALCOMM INC,93360.8,2015-10-30,10.59,-6.97,-11.27,-21.11,-17.08
17,NASDAQ,SBUX,STARBUCKS CORP,92866.4,2015-10-30,10.08,8.06,26.96,64.07,-1.57
18,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,92199.0,2015-10-30,1.9,-11.94,2.91,36.82,-0.32
