순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,3434766.6,2024-10-31,-3.04,1.84,32.97,32.96,5.17
2,NASDAQ,NVDA,NVIDIA CORP,3256602.8,2024-10-31,9.32,13.46,53.68,225.65,4.13
3,NASDAQ,MSFT,MICROSOFT CORP,3021163.8,2024-10-31,-5.57,-2.7,4.74,21.08,4.42
4,NASDAQ,GOOGL,ALPHABET INC,2094557.5,2024-10-31,3.17,-0.12,5.38,38.25,-1.26
5,NASDAQ,AMZN,AMAZON COM INC,1956373.7,2024-10-31,0.04,-0.31,6.51,40.06,11.53
6,NASDAQ,META,META PLATFORMS INC,1432849.2,2024-10-31,-0.85,19.65,32.2,88.96,1.19
7,NASDAQ,TSLA,TESLA INC,802033.4,2024-10-31,-4.5,7.66,36.32,24.4,38.15
8,NASDAQ,AVGO,BROADCOM INC,792923.7,2024-10-31,-1.58,5.99,31.41,104.86,-4.53
9,NASDAQ,WMT,WALMART INC,658734.7,2024-10-31,1.49,19.73,38.95,52.48,12.87
10,NASDAQ,COST,COSTCO WHOLESALE CORP,387326.0,2024-10-31,-1.39,6.35,21.1,62.82,11.32
11,NASDAQ,NFLX,NETFLIX INC,323171.2,2024-10-31,6.59,20.32,37.3,83.64,17.3
12,NASDAQ,ASML,ASML HOLDING NV,264446.7,2024-10-31,-19.1,-28.03,-22.59,13.51,2.09
13,NASDAQ,TMUS,T-MOBILE US INC,258974.2,2024-10-31,8.14,22.83,36.88,57.51,11.05
14,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,233797.9,2024-10-31,-12.2,-0.28,-9.04,46.26,-4.79
15,NASDAQ,PEP,PEPSICO INC,227859.9,2024-10-31,-2.33,-3.08,-4.11,4.88,-1.58
16,NASDAQ,CSCO,CISCO SYSTEMS INC,218572.5,2024-10-31,3.69,13.9,18.47,8.48,8.11
17,NASDAQ,LIN,LINDE PLC,217199.4,2024-10-31,-4.34,0.88,4.08,20.82,1.06
18,NASDAQ,ADBE,ADOBE INC,210355.2,2024-10-31,-7.67,-13.34,3.29,-10.15,7.92
19,NASDAQ,TXN,TEXAS INSTRUMENTS INC,185325.9,2024-10-31,-0.99,0.35,17.5,47.14,-1.05
20,NASDAQ,QCOM,QUALCOMM INC,181325.8,2024-10-31,-4.28,-9.58,-0.94,52.46,-2.6
21,NASDAQ,ISRG,INTUITIVE SURGICAL INC,179457.5,2024-10-31,2.56,13.32,35.95,92.14,7.57
22,NASDAQ,AMGN,AMGEN INC,172096.5,2024-10-31,-0.64,-3.03,18.53,28.99,-10.93
23,NASDAQ,INTU,INTUIT INC,171062.2,2024-10-31,-1.56,-5.57,-2.15,24.05,5.15
24,NASDAQ,CMCSA,COMCAST CORP,167105.0,2024-10-31,5.33,6.61,16.39,8.94,-1.1
25,NASDAQ,PDD,PDD HOLDINGS INC,166830.1,2024-10-31,-10.55,-6.44,-3.67,18.9,-19.93
26,NASDAQ,BKNG,BOOKING HOLDINGS INC,154768.5,2024-10-31,11.02,26.17,36.09,68.84,11.24
27,NASDAQ,AMAT,APPLIED MATERIALS INC,149695.3,2024-10-31,-10.13,-14.26,-8.24,38.25,-3.56
28,NASDAQ,ARM,ARM HOLDINGS PLC,148082.4,2024-10-31,-1.2,-1.99,39.61,186.67,-4.96
29,NASDAQ,SNY,SANOFI,133765.2,2024-10-31,-8.24,2.06,11.91,21.75,-8.3
30,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,133742.9,2024-10-31,-0.5,1.0,7.86,14.72,13.81
31,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,122851.5,2024-10-31,2.34,-3.98,21.17,31.45,-1.65
32,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,117950.7,2024-10-31,4.52,10.69,20.87,35.57,6.12
33,NASDAQ,PANW,PALO ALTO NETWORKS INC,117323.4,2024-10-31,5.42,10.96,23.87,48.27,7.63
34,NASDAQ,FISV,FISERV INC,112589.0,2024-10-31,10.16,20.99,29.63,73.98,11.65
