순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,724785.0,2015-03-31,-3.14,13.17,24.52,65.35,0.58
2,NASDAQ,GOOGL,ALPHABET INC,377541.5,2015-03-31,-1.41,4.53,-5.73,-0.56,-1.07
3,NASDAQ,MSFT,MICROSOFT CORP,333524.9,2015-03-31,-7.29,-11.85,-11.12,1.84,19.64
4,NASDAQ,WMT,WALMART INC,265110.6,2015-03-31,-1.4,-3.64,8.83,10.26,-5.11
5,NASDAQ,META,META PLATFORMS INC,230134.8,2015-03-31,4.12,5.38,4.02,36.49,-4.2
6,NASDAQ,AMZN,AMAZON COM INC,172797.3,2015-03-31,-2.12,19.89,15.4,10.63,13.35
7,NASDAQ,INTC,INTEL CORP,148094.7,2015-03-31,-5.96,-13.22,-8.95,24.72,4.1
8,NASDAQ,GILD,GILEAD SCIENCES INC,146155.0,2015-03-31,-5.22,4.11,-7.82,38.48,2.43
9,NASDAQ,CMCSA,COMCAST CORP,143494.1,2015-03-31,-4.48,-1.83,5.89,14.76,2.29
10,NASDAQ,PEP,PEPSICO INC,141744.1,2015-03-31,-2.74,1.8,4.1,17.75,-0.52
11,NASDAQ,CSCO,CISCO SYSTEMS INC,140507.9,2015-03-31,-6.01,0.4,10.95,27.52,4.74
12,NASDAQ,SNY,SANOFI,130459.1,2015-03-31,1.19,8.4,-12.39,-2.03,2.24
13,NASDAQ,AMGN,AMGEN INC,121304.0,2015-03-31,1.35,0.87,14.82,32.11,-1.21
14,NASDAQ,QCOM,QUALCOMM INC,114380.5,2015-03-31,-3.82,-6.17,-6.18,-10.09,-1.93
15,NASDAQ,BIIB,BIOGEN INC,99063.6,2015-03-31,3.09,24.39,27.64,38.05,-11.44
16,NASDAQ,CELG,CELGENE CORP,92292.1,2015-03-31,-5.14,3.06,21.63,65.16,-6.26
17,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,86405.8,2015-03-31,-5.44,-4.36,0.94,-6.4,7.71
18,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,81639.6,2015-03-31,1.49,4.91,13.17,14.72,-3.25
19,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,80077.0,2015-03-31,1.93,11.61,44.21,30.74,-2.07
20,NASDAQ,BIDU,BAIDU INC,73161.4,2015-03-31,2.28,-8.58,-4.5,36.86,-3.9
21,NASDAQ,SBUX,STARBUCKS CORP,71006.1,2015-03-31,1.3,15.84,26.47,30.98,4.71
22,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,69907.3,2015-03-31,-2.98,-10.47,-0.85,6.5,1.43
23,NASDAQ,EBAY,EBAY INC,69795.5,2015-03-31,-0.4,2.78,1.85,4.42,1.01
24,NASDAQ,COST,COSTCO WHOLESALE CORP,66653.9,2015-03-31,3.09,10.73,25.57,41.76,-5.31
25,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,63072.9,2015-03-31,2.34,2.48,22.85,15.55,-0.43
26,NASDAQ,BKNG,BOOKING HOLDINGS INC,60465.0,2015-03-31,-5.93,2.1,0.48,-2.33,6.33
27,NASDAQ,TXN,TEXAS INSTRUMENTS INC,59880.8,2015-03-31,-2.75,7.63,21.52,24.49,-4.62
28,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,59529.7,2015-03-31,-1.88,-0.23,6.19,6.17,6.32
29,NASDAQ,KRFT,KRAFT FOODS GROUP INC,51222.6,2015-03-31,35.99,39.03,57.36,61.08,-2.11
30,NASDAQ,SHPG,SHIRE PLC,47791.0,2015-03-31,-0.84,12.86,-7.4,61.57,1.76
31,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,46329.5,2015-03-31,9.1,10.05,25.23,50.35,1.32
