순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,276083.8,2010-10-29,4.74,16.62,12.04,53.28,3.37
2,NASDAQ,MSFT,MICROSOFT CORP,228133.0,2010-10-29,8.84,2.98,-13.15,-3.73,-4.69
3,NASDAQ,WMT,WALMART INC,196995.4,2010-10-29,1.53,6.72,2.05,9.9,-0.14
4,NASDAQ,GOOGL,ALPHABET INC,196444.2,2010-10-29,16.3,26.53,15.35,11.37,-9.45
5,NASDAQ,CSCO,CISCO SYSTEMS INC,127679.2,2010-10-29,4.53,-1.51,-16.96,-2.81,-16.19
6,NASDAQ,INTC,INTEL CORP,111638.4,2010-10-29,4.21,-3.94,-13.39,7.51,6.34
7,NASDAQ,PEP,PEPSICO INC,103490.1,2010-10-29,-2.17,1.38,1.66,9.5,-1.03
8,NASDAQ,SNY,SANOFI,92583.6,2010-10-29,4.4,19.91,6.65,-4.37,-13.08
9,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,80554.6,2010-10-29,9.21,17.02,28.2,26.96,-7.32
10,NASDAQ,AMZN,AMAZON COM INC,74156.8,2010-10-29,3.91,41.38,16.58,34.79,6.16
11,NASDAQ,QCOM,QUALCOMM INC,72490.6,2010-10-29,1.92,17.03,17.06,8.84,4.09
12,NASDAQ,CMCSA,COMCAST CORP,57548.9,2010-10-29,14.26,8.39,4.25,40.36,-2.86
13,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,56280.7,2010-10-29,3.4,11.88,9.98,21.8,-6.26
14,NASDAQ,AMGN,AMGEN INC,54815.2,2010-10-29,4.09,7.16,-2.39,5.34,-7.87
15,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,42174.9,2010-10-29,5.3,10.6,-10.81,15.69,-5.28
16,NASDAQ,EBAY,EBAY INC,38929.6,2010-10-29,19.5,43.78,23.19,29.77,-2.41
17,NASDAQ,BIDU,BAIDU INC,38232.1,2010-10-29,6.06,38.9,54.97,179.64,-4.51
18,NASDAQ,DTV1,DIRECTV,37661.9,2010-10-29,3.48,18.36,18.91,66.22,-4.42
19,NASDAQ,APA,APA CORP,36799.4,2010-10-29,3.2,6.04,-1.54,4.67,6.55
20,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,36753.9,2010-10-29,6.97,11.07,-1.55,30.41,6.17
21,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,35941.4,2010-10-29,1.02,0.74,-5.5,2.9,-6.02
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,35341.9,2010-10-29,10.67,19.38,10.49,25.99,7.54
23,NASDAQ,GILD,GILEAD SCIENCES INC,33268.6,2010-10-29,10.59,18.73,-1.81,-7.62,-7.99
24,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,31499.7,2010-10-29,0.75,20.38,-4.59,-10.2,3.38
25,NASDAQ,TRI,THOMSON REUTERS CORP,28815.9,2010-10-29,1.24,2.55,5.8,26.08,-4.19
26,NASDAQ,MITSY,MITSUI & CO LTD,28587.7,2010-10-29,4.27,20.56,0.69,18.92,-0.06
27,NASDAQ,CELG,CELGENE CORP,28499.9,2010-10-29,8.01,15.51,0.67,20.99,-4.27
28,NASDAQ,DELL1,DELL INC,27741.3,2010-10-29,10.86,9.42,-13.51,-3.55,-8.2
29,NASDAQ,COST,COSTCO WHOLESALE CORP,27137.6,2010-10-29,-2.62,12.43,6.85,9.82,7.71
30,NASDAQ,EXC,EXELON CORP,26998.9,2010-10-29,-4.67,-1.41,-3.25,-10.63,-2.31
31,NASDAQ,KMB,KIMBERLY CLARK CORP,25925.9,2010-10-29,-2.64,0.05,5.52,6.86,-2.29
32,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,25531.8,2010-10-29,-0.94,8.64,-5.69,19.35,7.36
33,NASDAQ,VIAB,VIACOM INC,23486.9,2010-10-29,6.45,17.8,8.24,37.49,-1.66
