순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,282677.6,2003-10-31,-5.45,-0.48,2.79,-1.37,-1.64
2,NASDAQ,WMT,WALMART INC,257564.3,2003-10-31,5.72,5.61,5.01,10.79,-5.62
3,NASDAQ,INTC,INTEL CORP,214504.5,2003-10-31,19.73,32.49,79.71,91.17,1.86
4,NASDAQ,CSCO,CISCO SYSTEMS INC,145547.2,2003-10-31,6.83,7.39,39.53,87.22,8.46
5,NASDAQ,DELL1,DELL INC,91427.0,2003-10-31,7.72,6.89,24.22,25.83,-3.97
6,NASDAQ,PEP,PEPSICO INC,82094.9,2003-10-31,4.34,4.17,11.28,10.03,0.63
7,NASDAQ,AMGN,AMGEN INC,79667.3,2003-10-31,-4.28,-11.05,0.75,32.59,-6.7
8,NASDAQ,CMCSA,COMCAST CORP,76239.1,2003-10-31,9.91,11.13,6.18,44.51,-6.71
9,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,74772.7,2003-10-31,8.69,17.36,26.2,53.86,-3.92
10,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,69980.0,2003-10-31,4.1,-8.39,-8.15,-10.62,-1.38
11,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,65731.2,2003-10-31,4.44,11.42,7.75,34.7,11.17
12,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,52538.0,2003-10-31,16.33,19.92,88.76,116.72,-4.98
13,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,50390.6,2003-10-31,-1.36,5.28,-4.82,-24.85,8.83
14,NASDAQ,TXN,TEXAS INSTRUMENTS INC,50049.7,2003-10-31,26.94,53.37,56.7,83.13,2.9
15,NASDAQ,SNY,SANOFI,45260.3,2003-10-31,2.26,10.48,4.27,2.92,9.13
16,NASDAQ,DNA1,GENENTECH INC,42448.1,2003-10-31,2.28,1.51,115.77,140.45,2.84
17,NASDAQ,AMAT,APPLIED MATERIALS INC,38801.1,2003-10-31,28.69,19.89,59.58,55.23,3.9
18,NASDAQ,QCOM,QUALCOMM INC,37693.1,2003-10-31,13.97,26.92,49.46,38.23,-6.05
19,NASDAQ,EBAY,EBAY INC,35911.8,2003-10-31,4.27,4.25,20.39,76.88,-0.07
20,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,35687.3,2003-10-31,13.65,16.55,13.13,3.7,5.84
21,NASDAQ,ADYX,ADYNXX INC,34029.2,2003-10-31,43.89,35.6,232.05,3599.98,7.72
22,NASDAQ,FITB,FIFTH THIRD BANCORP,33143.3,2003-10-31,4.74,6.29,19.38,-6.6,-0.07
23,NASDAQ,KMB,KIMBERLY CLARK CORP,26756.2,2003-10-31,2.9,9.82,7.49,5.29,2.67
24,NASDAQ,YHOO,YAHOO INC,26668.2,2003-10-31,23.51,40.41,76.46,192.96,-1.65
25,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,26326.3,2003-10-31,16.17,8.93,31.52,31.75,-2.38
26,NASDAQ,NXTL,NEXTEL COMMUNICATIONS INC,24966.8,2003-10-31,22.32,32.04,63.35,113.74,5.06
27,NASDAQ,FOX1,FOX ENTERTAINMENT GROUP INC,24928.2,2003-10-31,-1.04,-8.49,9.06,13.48,3.07
28,NASDAQ,IGLDF,INTERNET GOLD GOLDEN LINES LTD,24642.8,2003-10-31,-13.51,-31.78,-27.42,304.6,3.12
29,NASDAQ,MTCH,MATCH GROUP INC,24361.0,2003-10-31,10.94,-8.71,22.91,45.26,-11.28
30,NASDAQ,TKOMY,TOKIO MARINE HOLDINGS INC,22533.4,2003-10-31,8.72,28.81,84.75,64.48,-9.76
31,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,22450.9,2003-10-31,5.27,2.1,12.97,-10.06,1.3
32,NASDAQ,AMZN,AMAZON COM INC,21826.5,2003-10-31,12.39,30.69,89.62,181.1,-0.81
33,NASDAQ,COX,COX COMMUNICATIONS INC,21133.5,2003-10-31,7.75,7.17,2.93,24.34,-0.5
34,NASDAQ,EXC,EXELON CORP,20749.5,2003-10-31,-0.08,11.32,21.65,30.43,-1.79
35,NASDAQ,CAR,AVIS BUDGET GROUP INC,20711.4,2003-10-31,9.31,13.82,43.07,77.65,8.47
36,NASDAQ,TRI,THOMSON REUTERS CORP,19326.3,2003-10-31,8.28,9.75,12.28,20.99,2.97
37,NASDAQ,DISH,DISH NETWORK CORP,18522.6,2003-10-31,-0.16,5.46,27.71,87.59,-9.93
38,NASDAQ,SLM,SLM CORP,17656.1,2003-10-31,0.51,-5.14,5.78,15.91,-5.19
39,NASDAQ,ADI,ANALOG DEVICES INC,16282.8,2003-10-31,16.6,16.81,33.85,65.42,12.32
40,NASDAQ,MXIM,MAXIM INTEGRATED PRODUCTS INC,16248.0,2003-10-31,26.02,27.75,26.58,56.54,5.26
41,NASDAQ,COST,COSTCO WHOLESALE CORP,16204.0,2003-10-31,13.8,-4.16,2.43,4.67,1.04
42,NASDAQ,TRB,TRIBUNE CO,15386.6,2003-10-31,6.86,4.13,0.6,3.05,-0.18
43,NASDAQ,VRTS1,VERITAS SOFTWARE CORP,15359.5,2003-10-31,14.47,17.26,63.48,136.59,5.38
44,NASDAQ,NIPNY,NEC CORP,14889.9,2003-10-31,19.71,44.77,178.33,145.63,-18.24
45,NASDAQ,PAYX,PAYCHEX INC,14674.2,2003-10-31,14.49,20.5,25.78,37.03,-1.23
46,NASDAQ,EA,ELECTRONIC ARTS INC,14580.6,2003-10-31,7.44,17.9,67.47,52.09,-10.68
47,NASDAQ,CA1,CA INC,13620.0,2003-10-31,-9.92,-7.58,45.08,59.04,-0.94
48,NASDAQ,LLTC,LINEAR TECHNOLOGY CORP,13386.5,2003-10-31,18.77,16.12,24.11,55.19,1.36
