순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,775444.0,2017-07-31,3.27,3.96,23.59,45.45,10.72
2,NASDAQ,GOOGL,ALPHABET INC,655117.6,2017-07-31,1.7,2.27,15.28,19.48,1.03
3,NASDAQ,MSFT,MICROSOFT CORP,561281.4,2017-07-31,5.47,6.79,13.77,31.44,3.39
4,NASDAQ,META,META PLATFORMS INC,491535.3,2017-07-31,12.1,12.65,29.87,36.56,1.61
5,NASDAQ,AMZN,AMAZON COM INC,474509.3,2017-07-31,2.04,6.79,19.95,30.17,-0.73
6,NASDAQ,WMT,WALMART INC,241126.8,2017-07-31,5.7,7.11,21.54,12.7,-1.79
7,NASDAQ,CMCSA,COMCAST CORP,190655.9,2017-07-31,3.93,3.63,8.15,22.28,0.39
8,NASDAQ,INTC,INTEL CORP,166673.5,2017-07-31,5.13,-1.16,-2.26,4.81,-0.39
9,NASDAQ,PEP,PEPSICO INC,166228.8,2017-07-31,0.97,3.65,13.91,10.12,-0.06
10,NASDAQ,CSCO,CISCO SYSTEMS INC,157251.7,2017-07-31,1.42,-6.83,4.23,6.66,2.42
11,NASDAQ,AMGN,AMGEN INC,127335.5,2017-07-31,1.32,7.62,12.95,4.17,2.56
12,NASDAQ,SNY,SANOFI,122380.4,2017-07-31,-1.15,2.31,18.67,13.52,3.13
13,NASDAQ,KHC,KRAFT HEINZ CO,106494.2,2017-07-31,2.13,-2.59,-0.75,4.04,-7.01
14,NASDAQ,CELG,CELGENE CORP,105938.1,2017-07-31,4.27,9.16,16.58,20.7,2.6
15,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,103528.7,2017-07-31,2.12,4.33,16.25,20.23,2.07
16,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,101067.2,2017-07-31,16.35,13.54,20.98,66.86,1.69
17,NASDAQ,AVGO,BROADCOM INC,100290.1,2017-07-31,5.84,12.19,24.74,54.97,2.2
18,NASDAQ,BKNG,BOOKING HOLDINGS INC,99685.4,2017-07-31,8.45,9.84,28.78,50.17,-8.7
19,NASDAQ,GILD,GILEAD SCIENCES INC,99429.0,2017-07-31,7.5,11.89,6.68,-1.54,10.01
20,NASDAQ,NVDA,NVIDIA CORP,96699.4,2017-07-31,12.43,55.98,49.18,186.21,4.34
21,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,86324.7,2017-07-31,3.01,-6.37,-0.67,3.63,1.53
22,NASDAQ,TXN,TEXAS INSTRUMENTS INC,81080.8,2017-07-31,6.44,3.41,9.07,19.75,1.77
23,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,79014.3,2017-07-31,3.3,17.71,23.8,4.22,-2.19
24,NASDAQ,BIDU,BAIDU INC,78604.1,2017-07-31,26.55,25.59,29.29,41.82,0.75
25,NASDAQ,QCOM,QUALCOMM INC,78512.0,2017-07-31,-3.67,-0.04,1.48,-11.94,-0.65
26,NASDAQ,NFLX,NETFLIX INC,78431.7,2017-07-31,21.58,19.36,29.1,99.08,-3.83
27,NASDAQ,SBUX,STARBUCKS CORP,78168.4,2017-07-31,-7.43,-9.75,-1.4,-5.45,2.1
28,NASDAQ,ADBE,ADOBE INC,72279.0,2017-07-31,3.57,9.53,29.2,49.69,5.92
29,NASDAQ,PYPL,PAYPAL HOLDINGS INC,70400.3,2017-07-31,9.09,22.69,47.18,57.22,5.35
30,NASDAQ,COST,COSTCO WHOLESALE CORP,69521.4,2017-07-31,-0.89,-6.82,1.16,-0.24,-0.81
31,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,66790.6,2017-07-31,1.92,-1.82,0.28,1.83,-7.63
32,NASDAQ,ASML,ASML HOLDING NV,64633.1,2017-07-31,15.36,14.02,25.02,38.46,3.98
33,NASDAQ,JD,JDCOM INC,64514.7,2017-07-31,15.17,28.8,59.05,108.64,-7.22
34,NASDAQ,BIIB,BIOGEN INC,61228.5,2017-07-31,6.72,6.78,13.32,8.36,9.31
35,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,53201.6,2017-07-31,16.05,14.44,19.06,36.77,-10.46
36,NASDAQ,TSLA,TESLA INC,53133.9,2017-07-31,-10.54,2.99,28.4,37.77,10.03
37,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,53101.0,2017-07-31,2.94,-3.92,-6.93,7.56,-5.54
38,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,52254.6,2017-07-31,0.1,26.55,36.83,15.64,1.07
39,NASDAQ,TMUS,T-MOBILE US INC,51242.5,2017-07-31,1.72,-8.34,-0.98,33.06,4.95
40,NASDAQ,SHPG,SHIRE PLC,50653.8,2017-07-31,1.37,-5.32,0.27,-13.26,-10.83
41,NASDAQ,AMAT,APPLIED MATERIALS INC,47616.9,2017-07-31,7.26,9.36,30.02,70.5,2.06
42,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,46561.3,2017-07-31,7.31,18.24,54.57,54.76,6.12
43,NASDAQ,CSX,CSX CORP,45063.8,2017-07-31,-9.57,-2.59,7.15,77.49,2.15
44,NASDAQ,KMB,KIMBERLY CLARK CORP,43512.8,2017-07-31,-4.61,-4.37,3.18,-2.04,0.11
45,NASDAQ,BKR,BAKER HUGHES CO,42244.3,2017-07-31,,,,,-7.66
46,NASDAQ,CME,CME GROUP INC,41665.0,2017-07-31,-2.09,6.12,2.38,25.93,2.59
