순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,GE,GE AEROSPACE,385882.9,2004-12-31,292.0,105.696,3.84,9.34,14.0,20.68,-1.01
2,NYSE,XOM,EXXON MOBIL CORP,330693.4,2004-12-31,51.26,25.083,0.02,6.65,16.75,28.05,0.66
3,NASDAQ,MSFT,MICROSOFT CORP,290488.9,2004-12-31,26.72,18.328,-0.33,7.51,4.39,8.93,-1.65
4,NYSE,C,CITIGROUP INC,250042.3,2004-12-31,481.8,295.637,7.66,10.19,5.49,2.72,1.81
5,NASDAQ,WMT,WALMART INC,223689.9,2004-12-31,17.607,11.551,1.71,-0.47,0.59,0.5,-0.79
6,NYSE,BP,BP PLC,215331.0,2004-12-31,58.4,19.134,-4.81,2.24,10.66,22.18,2.09
7,NYSE,PFE,PFIZER INC,202508.5,2004-12-31,26.89,10.189,-3.16,-11.59,-20.66,-22.3,-10.15
8,NYSE,BAC,BANK OF AMERICA CORP,189800.9,2004-12-31,46.99,29.106,2.54,9.5,13.29,21.5,-1.32
9,NYSE,JNJ,JOHNSON & JOHNSON,188213.2,2004-12-31,63.42,34.462,5.14,13.11,14.98,25.17,2.02
10,NYSE,HSBC,HSBC HOLDINGS PLC,187279.1,2004-12-31,85.14,27.22,-0.28,7.51,15.52,12.54,-2.48
11,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,171042.2,2004-12-31,1313.4,792.271,3.78,-3.3,-7.67,-0.53,0.94
12,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,164105.9,2004-12-31,98.58,49.634,4.6,15.2,12.29,7.19,-5.23
13,NASDAQ,INTC,INTEL CORP,147895.0,2004-12-31,23.39,13.521,4.51,16.81,-14.96,-26.56,-4.02
14,NYSE,TTE,TOTALENERGIES SE,142598.3,2004-12-31,54.92,17.949,0.22,8.17,15.03,21.02,-2.08
15,NYSE,PG,PROCTER & GAMBLE CO,139720.5,2004-12-31,55.08,30.349,2.99,2.25,2.12,12.38,-2.93
16,NYSE,JPM,JPMORGAN CHASE & CO,138971.7,2004-12-31,39.01,22.095,3.61,-0.97,2.38,9.96,-3.46
17,NYSE,TM,TOYOTA MOTOR CORP,136332.8,2004-12-31,81.87,50.046,9.58,7.19,0.92,20.51,-4.5
18,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,136178.0,2004-12-31,58.72,58.72,5.61,2.26,-0.64,4.3,1.98
19,NASDAQ,CSCO,CISCO SYSTEMS INC,127217.2,2004-12-31,19.32,12.438,3.04,6.75,-18.48,-20.26,-6.62
20,NYSE,MO,ALTRIA GROUP INC,125412.6,2004-12-31,61.1,3.959,7.55,31.44,25.36,18.36,4.47
21,NYSE,NVS,NOVARTIS AG,124721.0,2004-12-31,50.54,20.76,5.18,8.29,13.57,12.1,-5.26
22,NYSE,VZ,VERIZON COMMUNICATIONS INC,112170.5,2004-12-31,40.51,12.106,-1.74,3.83,14.19,20.25,-11.29
23,NYSE,CVX,CHEVRON CORP,111248.3,2004-12-31,52.51,23.163,-3.82,-1.36,13.4,25.57,3.6
24,NYSE,WFC,WELLS FARGO & COMPANY,105149.7,2004-12-31,31.075,17.183,0.61,5.06,10.37,8.97,-1.37
25,NASDAQ,DELL1,DELL INC,103704.8,2004-12-31,41.744,39.991,4.0,18.37,17.64,24.01,-0.9
26,NYSE,E,ENI SPA,100745.5,2004-12-31,50.336,12.653,2.1,12.05,25.41,46.94,-2.89
27,NYSE,KO,COCA COLA CO,100745.3,2004-12-31,20.82,10.979,5.92,4.62,-16.51,-16.11,-0.36
28,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,96749.7,2004-12-31,31.49,17.759,-5.29,0.8,5.32,77.91,-6.86
29,NYSE,UPS,UNITED PARCEL SERVICE INC,95783.0,2004-12-31,85.46,42.783,1.55,12.94,14.52,16.4,-12.61
30,NYSE,DTEGY,DEUTSCHE TELEKOM AG,95144.5,2004-12-31,22.68,15.327,6.88,21.55,28.07,25.1,-4.63
31,NYSE,PTRCY,PETROCHINA CO LTD,94400.0,2004-12-31,53.69,26.519,-4.72,-0.13,19.17,-1.43,4.49
32,NYSE,HD,HOME DEPOT INC,93855.1,2004-12-31,42.74,25.349,2.37,9.25,21.95,21.47,-3.46
33,NYSE,TELFY,TELEFONICA S A,93336.1,2004-12-31,18.109,5.389,7.52,27.4,28.43,32.47,-3.53
34,NYSE,DCMYY,NTT DOCOMO INC,90486.4,2004-12-31,18.62,12.98,7.25,9.53,3.34,-17.95,-6.55
35,NYSE,TWX,TIME WARNER INC,89088.3,2004-12-31,58.35,40.155,9.82,20.51,10.64,8.12,-7.46
36,NYSE,ORANY,ORANGE,87952.8,2004-12-31,33.08,9.342,5.42,32.32,25.87,17.08,-5.19
37,NASDAQ,PEP,PEPSICO INC,87929.8,2004-12-31,52.2,28.314,5.06,7.78,-2.23,13.82,2.87
38,NYSE,T,AT&T INC,85438.2,2004-12-31,25.77,5.996,2.37,0.45,8.9,3.74,-6.62
39,NASDAQ,AMGN,AMGEN INC,81479.2,2004-12-31,64.15,43.086,6.85,12.92,17.56,3.82,-2.98
40,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,80540.6,2004-12-31,19.2,15.009,6.14,16.83,8.56,6.65,-8.44
41,NASDAQ,EBAY,EBAY INC,77122.8,2004-12-31,58.17,21.958,3.6,26.54,26.52,80.06,-29.95
42,NYSE,SIEGY,SIEMENS AKTIENGESELLSCHAFT,75447.4,2004-12-31,42.335,31.313,6.08,14.88,16.75,6.28,-4.69
43,NYSE,AVE,AVENTIS,75335.3,2004-12-31,93.9,93.9,6.03,11.23,23.44,41.71,-100.0
44,NYSE,NOK,NOKIA CORP,75157.9,2004-12-31,15.67,8.06,-3.09,14.21,7.77,-6.04,-2.49
45,NYSE,BCS,BARCLAYS PLC,74946.4,2004-12-31,45.68,22.911,9.76,18.07,33.11,31.08,-3.35
46,NYSE,BHP,BHP GROUP LTD,74793.9,2004-12-31,24.02,8.32,1.09,15.75,38.48,34.11,6.25
47,NASDAQ,CMCSA,COMCAST CORP,73875.8,2004-12-31,11.093,6.986,10.78,17.85,18.45,1.5,-3.28
48,NYSE,ABT,ABBOTT LABORATORIES,72652.4,2004-12-31,46.65,13.684,11.17,10.82,15.92,9.67,-2.96
49,NYSE,TYC,TYCO INTERNATIONAL PLC,71894.6,2004-12-31,142.96,21.374,5.5,16.89,8.19,35.41,1.12
50,NYSE,ORCL,ORACLE CORP,71685.2,2004-12-31,13.72,10.934,7.69,21.64,15.01,3.71,0.37
