순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,243687.5,2008-09-30,-2.2,-2.59,-3.63,-8.05,-16.34
2,NASDAQ,WMT,WALMART INC,235601.9,2008-09-30,1.39,7.01,15.86,39.63,-6.82
3,NASDAQ,CSCO,CISCO SYSTEMS INC,132721.1,2008-09-30,-6.19,-3.01,-6.31,-31.9,-21.23
4,NASDAQ,GOOGL,ALPHABET INC,126067.9,2008-09-30,-13.55,-23.92,-8.58,-29.4,-10.27
5,NASDAQ,PEP,PEPSICO INC,111574.7,2008-09-30,4.71,12.77,0.84,-0.48,-20.01
6,NASDAQ,INTC,INTEL CORP,105300.1,2008-09-30,-18.1,-12.27,-8.81,-25.92,-14.41
7,NASDAQ,AAPL,APPLE INC,100681.5,2008-09-30,-32.97,-32.12,-20.53,-25.95,-5.32
8,NASDAQ,DNA1,GENENTECH INC,93615.0,2008-09-30,-10.2,16.84,10.85,13.66,-6.47
9,NASDAQ,SNY,SANOFI,89795.4,2008-09-30,-7.28,-1.09,-7.65,-19.1,-3.8
10,NASDAQ,QCOM,QUALCOMM INC,70512.1,2008-09-30,-18.39,-2.87,7.72,3.0,-10.96
11,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,65277.1,2008-09-30,-13.49,-24.98,-26.69,-36.28,-12.81
12,NASDAQ,AMGN,AMGEN INC,62709.8,2008-09-30,-5.7,25.68,42.99,4.77,1.05
13,NASDAQ,CMCSA,COMCAST CORP,57283.7,2008-09-30,-7.31,3.84,4.12,-18.27,-19.45
14,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,49718.2,2008-09-30,4.85,16.12,8.19,-1.75,-10.9
15,NASDAQ,GILD,GILEAD SCIENCES INC,41975.7,2008-09-30,-13.38,-13.82,-8.02,11.65,0.48
16,NASDAQ,EXC,EXELON CORP,41162.1,2008-09-30,-17.56,-29.93,-20.49,-14.84,-13.38
17,NASDAQ,APA,APA CORP,34876.6,2008-09-30,-8.83,-24.88,-12.2,16.54,-20.9
18,NASDAQ,DELL1,DELL INC,31970.2,2008-09-30,-24.16,-24.68,-15.96,-40.29,-25.97
19,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,31833.3,2008-09-30,-13.6,-7.11,1.16,15.49,-3.65
20,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,31699.9,2008-09-30,-15.04,-20.51,-34.9,-47.67,-12.6
21,NASDAQ,AMZN,AMAZON COM INC,30990.0,2008-09-30,-9.95,-0.79,4.3,-21.9,-21.33
22,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,30931.3,2008-09-30,-17.18,-16.91,-24.86,-28.78,-26.72
23,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,30646.8,2008-09-30,-15.01,-4.48,-16.82,-33.75,-17.77
24,NASDAQ,EBAY,EBAY INC,29106.6,2008-09-30,-10.23,-18.12,-25.95,-42.64,-31.77
25,NASDAQ,DTV1,DIRECTV,29061.8,2008-09-30,-7.2,1.04,6.25,7.83,-16.39
26,NASDAQ,CELG,CELGENE CORP,28785.1,2008-09-30,-8.69,-0.92,6.46,-11.26,1.55
27,NASDAQ,COST,COSTCO WHOLESALE CORP,28229.9,2008-09-30,-3.18,-7.2,1.33,6.75,-12.2
28,NASDAQ,TXN,TEXAS INSTRUMENTS INC,28183.9,2008-09-30,-12.28,-23.33,-23.56,-40.42,-8.48
