순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,1850816.2,2020-10-30,-6.0,13.38,48.88,80.77,9.55
2,NASDAQ,MSFT,MICROSOFT CORP,1530773.6,2020-10-30,-3.74,-0.46,13.56,41.6,6.01
3,NASDAQ,AMZN,AMAZON COM INC,1523396.9,2020-10-30,-3.57,-0.52,22.72,70.57,4.34
4,NASDAQ,GOOGL,ALPHABET INC,1093172.5,2020-10-30,10.27,5.05,20.0,28.19,8.56
5,NASDAQ,META,META PLATFORMS INC,749414.3,2020-10-30,0.46,12.2,28.53,39.77,5.27
6,NASDAQ,WMT,WALMART INC,393183.2,2020-10-30,-0.83,7.07,15.12,19.55,10.12
7,NASDAQ,TSLA,TESLA INC,367824.3,2020-10-30,-9.55,30.43,148.15,515.91,46.27
8,NASDAQ,NVDA,NVIDIA CORP,309339.1,2020-10-30,-7.36,18.12,71.65,147.49,6.92
9,NASDAQ,PYPL,PAYPAL HOLDINGS INC,218386.3,2020-10-30,-5.53,-3.31,51.33,74.77,15.04
10,NASDAQ,ADBE,ADOBE INC,214482.4,2020-10-30,-8.84,1.87,26.43,60.59,7.02
11,NASDAQ,NFLX,NETFLIX INC,210179.6,2020-10-30,-4.86,-2.07,13.31,63.23,3.14
12,NASDAQ,CMCSA,COMCAST CORP,193261.7,2020-10-30,-8.22,-2.78,13.5,-3.34,18.94
13,NASDAQ,PEP,PEPSICO INC,184201.0,2020-10-30,-3.83,-2.48,2.29,0.23,8.21
14,NASDAQ,INTC,INTEL CORP,181459.4,2020-10-30,-14.48,-7.1,-25.26,-19.97,9.98
15,NASDAQ,COST,COSTCO WHOLESALE CORP,157792.0,2020-10-30,0.93,10.31,18.51,20.55,9.55
16,NASDAQ,CSCO,CISCO SYSTEMS INC,151980.0,2020-10-30,-8.01,-21.98,-13.83,-21.96,19.83
17,NASDAQ,ASML,ASML HOLDING NV,151130.3,2020-10-30,-2.18,-0.42,25.23,37.25,21.65
18,NASDAQ,AVGO,BROADCOM INC,141425.8,2020-10-30,-4.03,13.06,31.3,26.23,14.86
19,NASDAQ,QCOM,QUALCOMM INC,139182.9,2020-10-30,4.83,15.69,58.85,55.78,19.3
20,NASDAQ,TMUS,T-MOBILE US INC,135626.7,2020-10-30,-4.19,3.88,24.79,31.58,21.33
21,NASDAQ,TXN,TEXAS INSTRUMENTS INC,132725.3,2020-10-30,1.97,12.96,27.35,26.4,11.52
22,NASDAQ,ZM,ZOOM COMMUNICATIONS INC,131092.5,2020-10-30,-1.96,84.36,240.99,558.44,3.79
23,NASDAQ,AMGN,AMGEN INC,126295.7,2020-10-30,-14.64,-11.28,-8.1,5.69,3.04
24,NASDAQ,JD,JDCOM INC,120701.7,2020-10-30,5.04,30.87,89.14,157.24,4.7
25,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,120688.6,2020-10-30,-3.29,7.17,21.93,28.81,7.98
26,NASDAQ,LIN,LINDE PLC,115757.8,2020-10-30,-7.47,-8.62,20.76,12.58,16.37
27,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,115743.1,2020-10-30,0.21,11.21,17.73,-3.3,24.21
28,NASDAQ,SNY,SANOFI,113596.7,2020-10-30,-9.71,-13.71,-3.27,-0.98,10.82
29,NASDAQ,SHOP,SHOPIFY INC,112821.2,2020-10-30,-9.53,-11.77,46.36,189.99,17.82
30,NASDAQ,PDD,PDD HOLDINGS INC,107554.1,2020-10-30,21.35,5.93,89.67,120.11,54.27
31,NASDAQ,SBUX,STARBUCKS CORP,101656.2,2020-10-30,1.21,14.08,14.56,5.41,13.26
32,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,90552.2,2020-10-30,-8.17,-3.72,43.71,127.26,23.07
33,NASDAQ,INTU,INTUIT INC,82385.5,2020-10-30,-3.36,3.72,17.04,21.81,11.87
34,NASDAQ,ISRG,INTUITIVE SURGICAL INC,78418.9,2020-10-30,-5.98,-2.95,30.57,19.91,8.84
35,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,75873.3,2020-10-30,-7.54,-4.22,4.43,4.36,8.15
36,NASDAQ,GILD,GILEAD SCIENCES INC,72904.1,2020-10-30,-7.98,-18.78,-29.41,-4.29,4.33
37,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,67735.5,2020-10-30,13.24,19.69,9.12,-1.27,10.08
38,NASDAQ,BKNG,BOOKING HOLDINGS INC,66439.2,2020-10-30,-5.15,-3.86,9.59,-20.84,25.02
39,NASDAQ,EQIX,EQUINIX INC,65154.7,2020-10-30,-3.8,-5.69,9.11,30.09,-4.24
40,NASDAQ,FISV,FISERV INC,64006.7,2020-10-30,-7.36,-4.96,-7.36,-10.19,20.65
41,NASDAQ,CSX,CSX CORP,60370.6,2020-10-30,1.63,12.76,20.03,12.66,14.4
42,NASDAQ,MELI,MERCADOLIBRE INC,60350.4,2020-10-30,12.15,9.62,108.06,120.32,27.95
43,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,58528.5,2020-10-30,-6.45,-7.31,18.83,36.43,4.95
44,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,57830.6,2020-10-30,-2.9,-13.92,3.36,74.78,-5.06
45,NASDAQ,NTES,NETEASE INC,56275.7,2020-10-30,-4.56,-3.55,26.52,56.74,4.12
46,NASDAQ,MU,MICRON TECHNOLOGY INC,56039.6,2020-10-30,7.2,-0.79,5.12,5.14,27.31
47,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,54181.5,2020-10-30,-23.43,-25.43,-17.05,4.56,9.31
48,NASDAQ,AMAT,APPLIED MATERIALS INC,54093.7,2020-10-30,-0.37,-7.75,20.08,8.79,39.66
49,NASDAQ,CME,CME GROUP INC,54052.0,2020-10-30,-9.92,-7.12,-14.62,-24.26,16.13
50,NASDAQ,ADSK,AUTODESK INC,51649.0,2020-10-30,1.96,-0.24,25.87,58.31,18.97
51,NASDAQ,WDAY,WORKDAY INC,49798.4,2020-10-30,-2.33,16.36,36.53,28.04,6.98
52,NASDAQ,LRCX,LAM RESEARCH CORP,49262.7,2020-10-30,3.11,-9.28,35.02,25.34,32.33
53,NASDAQ,TEAM,ATLASSIAN CORP,47524.6,2020-10-30,5.41,2.11,23.24,53.52,17.45
54,NASDAQ,BIDU,BAIDU INC,46012.5,2020-10-30,5.1,12.75,31.82,29.26,4.46
55,NASDAQ,KMB,KIMBERLY CLARK CORP,45098.7,2020-10-30,-10.21,-12.13,-2.83,2.18,5.07
56,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,44640.0,2020-10-30,10.03,5.33,10.05,-1.36,-4.83
57,NASDAQ,ADI,ANALOG DEVICES INC,43757.3,2020-10-30,1.53,2.45,9.32,11.85,17.34
58,NASDAQ,ILMN,ILLUMINA INC,42734.2,2020-10-30,-5.3,-23.53,-8.25,-1.28,10.04
59,NASDAQ,MNST,MONSTER BEVERAGE CORP,40382.7,2020-10-30,-4.53,-1.61,23.88,36.37,10.72
60,NASDAQ,LULU,LULULEMON ATHLETICA INC,39886.0,2020-10-30,-3.06,-1.35,42.87,55.11,15.95
61,NASDAQ,ROP,ROPER TECHNOLOGIES INC,38883.3,2020-10-30,-5.9,-14.09,9.17,10.39,14.99
62,NASDAQ,EXC,EXELON CORP,38873.0,2020-10-30,11.55,4.74,9.81,-11.34,3.88
63,NASDAQ,BIIB,BIOGEN INC,38788.9,2020-10-30,-11.14,-8.29,-15.08,-15.95,-4.72
64,NASDAQ,TRI,THOMSON REUTERS CORP,38638.1,2020-10-30,-2.41,12.46,11.59,17.11,2.38
65,NASDAQ,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS CORP,38184.1,2020-10-30,2.88,3.58,24.03,20.92,9.72
66,NASDAQ,KDP,KEURIG DR PEPPER INC,37855.1,2020-10-30,-2.02,-12.11,2.74,-1.44,13.2
67,NASDAQ,NXPI,NXP SEMICONDUCTORS NV,37799.8,2020-10-30,8.26,15.61,36.59,19.28,17.24
68,NASDAQ,DOCU,DOCUSIGN INC,37449.6,2020-10-30,-6.04,-5.46,93.08,202.91,12.67
69,NASDAQ,KHC,KRAFT HEINZ CO,37400.0,2020-10-30,2.13,-10.03,3.36,13.64,9.01
70,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,37375.8,2020-10-30,3.76,-2.09,33.55,30.13,9.19
71,NASDAQ,XEL,XCEL ENERGY INC,36797.8,2020-10-30,1.48,2.12,11.61,13.55,-3.81
72,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,36788.2,2020-10-30,0.66,-13.73,-1.48,-29.64,22.73
73,NASDAQ,IDXX,IDEXX LABORATORIES INC,36237.1,2020-10-30,8.07,13.56,53.03,55.13,8.51
74,NASDAQ,EA,ELECTRONIC ARTS INC,34606.5,2020-10-30,-8.11,-13.54,4.87,23.89,6.61
75,NASDAQ,ALGN,ALIGN TECHNOLOGY INC,33596.6,2020-10-30,30.16,43.88,98.32,68.6,12.96
76,NASDAQ,CTAS,CINTAS CORP,32910.1,2020-10-30,-5.49,4.22,41.8,14.97,14.12
77,NASDAQ,EBAY,EBAY INC,32833.2,2020-10-30,-8.58,-12.7,20.36,34.83,6.21
78,NASDAQ,SBAC,SBA COMMUNICATIONS CORP,32503.6,2020-10-30,-8.83,-6.61,0.46,20.81,-0.94
79,NASDAQ,CSGP,COSTAR GROUP INC,32465.1,2020-10-30,-2.93,-1.09,27.05,49.74,10.56
80,NASDAQ,SNPS,SYNOPSYS INC,32455.8,2020-10-30,-0.06,7.28,36.11,55.41,6.38
81,NASDAQ,ORLY,O REILLY AUTOMOTIVE INC,32337.1,2020-10-30,-5.31,-9.14,13.01,-0.02,1.34
82,NASDAQ,PTON,PELOTON INTERACTIVE INC,31816.4,2020-10-30,11.05,68.83,249.87,364.63,5.57
83,NASDAQ,SPLK,SPLUNK INC,31764.4,2020-10-30,5.27,-5.42,41.09,64.39,3.1
84,NASDAQ,DXCM,DEXCOM INC,30688.5,2020-10-30,-22.48,-25.91,-4.66,105.2,0.03
85,NASDAQ,CDNS,CADENCE DESIGN SYSTEMS INC,30506.7,2020-10-30,2.57,1.6,34.81,63.39,6.34
86,NASDAQ,KLAC,KLA CORP,30456.4,2020-10-30,1.78,0.06,21.29,16.21,28.27
87,NASDAQ,MTCH,MATCH GROUP INC,30364.7,2020-10-30,5.54,14.1,62.19,59.66,19.21
88,NASDAQ,ROST,ROSS STORES INC,30321.0,2020-10-30,-8.73,-4.25,-6.78,-22.33,26.24
89,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,30122.4,2020-10-30,0.32,8.62,2.13,-25.98,36.6
90,NASDAQ,SGEN,SEAGEN INC,30075.1,2020-10-30,-14.76,-2.54,21.55,59.46,2.1
91,NASDAQ,PAYX,PAYCHEX INC,29568.9,2020-10-30,3.89,15.53,23.18,1.18,13.25
92,NASDAQ,PCAR,PACCAR INC,29554.2,2020-10-30,0.12,1.27,24.34,16.78,2.33
93,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,29475.8,2020-10-30,-5.24,-15.28,-19.55,-36.64,13.03
94,NASDAQ,XLNX,XILINX INC,29086.1,2020-10-30,13.86,6.48,36.9,32.19,22.99
95,NASDAQ,VRSK,VERISK ANALYTICS INC,28899.8,2020-10-30,-3.96,-4.78,16.81,21.13,11.43
96,NASDAQ,TROW,PRICE T ROWE GROUP INC,28680.0,2020-10-30,-1.22,-5.14,11.13,10.9,13.22
97,NASDAQ,DDOG,DATADOG INC,27527.7,2020-10-30,-11.17,-2.17,101.13,160.7,9.0
98,NASDAQ,CRWD,CROWDSTRIKE HOLDINGS INC,27176.5,2020-10-30,-9.82,10.66,83.03,140.72,23.77
99,NASDAQ,OKTA,OKTA INC,26876.8,2020-10-30,-1.88,-4.33,38.68,86.83,16.78
100,NASDAQ,ONC,BEONE MEDICINES LTD,26825.1,2020-10-30,3.52,43.01,94.02,113.22,-13.77
101,NYSE,BABA,ALIBABA GROUP HOLDING LTD,818549.5,2020-10-30,3.64,20.55,50.34,71.63,-13.56
102,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,482062.6,2020-10-30,-5.18,3.91,7.76,-5.32,13.38
103,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,434956.2,2020-10-30,3.45,5.48,59.87,66.35,15.68
104,NYSE,V,VISA INC,386480.2,2020-10-30,-9.13,-6.22,2.0,2.02,15.94
105,NYSE,JNJ,JOHNSON & JOHNSON,360947.9,2020-10-30,-7.91,-6.01,-7.37,6.04,6.26
106,NYSE,PG,PROCTER & GAMBLE CO,339954.0,2020-10-30,-0.81,4.9,17.7,12.44,1.29
107,NYSE,JPM,JPMORGAN CHASE & CO,298787.1,2020-10-30,2.76,1.97,4.31,-19.18,20.24
108,NYSE,UNH,UNITEDHEALTH GROUP INC,289985.5,2020-10-30,-2.13,0.38,5.21,21.72,10.23
109,NYSE,MA,MASTERCARD INC,287752.5,2020-10-30,-14.55,-6.48,5.23,4.7,16.58
110,NYSE,HD,HOME DEPOT INC,287101.5,2020-10-30,-3.96,0.67,22.69,15.7,4.01
111,NYSE,VZ,VERIZON COMMUNICATIONS INC,235830.0,2020-10-30,-3.19,0.51,1.39,-2.19,6.0
112,NYSE,DIS,WALT DISNEY CO,219106.4,2020-10-30,-2.28,4.83,12.11,-5.88,22.07
113,NYSE,CRM,SALESFORCE INC,211365.7,2020-10-30,-7.58,21.16,43.42,46.75,5.82
114,NYSE,KO,COCA COLA CO,206534.7,2020-10-30,-2.65,1.59,6.52,-7.92,8.22
115,NYSE,BAC,BANK OF AMERICA CORP,205023.7,2020-10-30,-1.62,-3.92,-0.1,-23.09,18.82
116,NYSE,PFE,PFIZER INC,197158.1,2020-10-30,-3.32,-8.42,-5.64,-4.05,15.07
117,NYSE,T,AT&T INC,192517.5,2020-10-30,-3.5,-6.96,-8.12,-24.44,6.41
118,NYSE,MRK,MERCK & CO INC,190224.2,2020-10-30,-9.33,-4.1,-3.75,-10.12,6.89
119,NYSE,NKE,NIKE INC,188504.8,2020-10-30,-4.35,24.29,38.38,34.48,12.18
120,NYSE,TMO,THERMO FISHER SCIENTIFIC INC,187514.1,2020-10-30,7.16,15.3,41.53,57.12,-1.72
121,NYSE,ABT,ABBOTT LABORATORIES,186100.4,2020-10-30,-3.1,3.87,14.95,27.05,2.96
122,NYSE,TM,TOYOTA MOTOR CORP,183364.5,2020-10-30,-0.87,8.64,7.65,-2.78,2.41
123,NYSE,NVS,NOVARTIS AG,178700.0,2020-10-30,-10.21,-7.3,-7.85,-7.64,16.33
124,NYSE,ORCL,ORACLE CORP,168731.8,2020-10-30,-5.64,1.96,6.79,4.07,2.87
125,NYSE,DHR,DANAHER CORP,163060.0,2020-10-30,6.6,13.65,40.69,66.75,-2.14
126,NYSE,MCD,MCDONALDS CORP,158493.8,2020-10-30,-2.96,9.64,15.0,10.96,2.69
127,NYSE,NVO,NOVO NORDISK A S,150646.2,2020-10-30,-7.98,-4.13,1.68,17.3,5.07
128,NYSE,ABBV,ABBVIE INC,150187.3,2020-10-30,-1.51,-10.18,6.2,12.65,22.89
129,NYSE,UL,UNILEVER PLC,149420.0,2020-10-30,-7.09,-6.0,12.31,-1.71,7.44
130,NYSE,NEE,NEXTERA ENERGY INC,143423.8,2020-10-30,5.51,4.24,28.04,27.04,0.98
131,NYSE,ACN,ACCENTURE PLC,143032.7,2020-10-30,-3.65,-2.78,18.01,18.14,14.84
132,NYSE,XOM,EXXON MOBIL CORP,137925.0,2020-10-30,-4.98,-20.55,-27.01,-48.56,19.65
133,NYSE,DCMYY,NTT DOCOMO INC,137514.2,2020-10-30,1.2,31.54,27.39,38.46,-0.4
