순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,1980644.7,2020-09-30,-7.21,27.22,82.62,108.88,-6.0
2,NASDAQ,MSFT,MICROSOFT CORP,1591704.4,2020-09-30,-8.12,3.6,31.95,53.0,-3.74
3,NASDAQ,AMZN,AMAZON COM INC,1577161.3,2020-09-30,-7.44,14.13,60.33,81.39,-3.57
4,NASDAQ,GOOGL,ALPHABET INC,996847.8,2020-09-30,-10.6,3.35,27.85,20.02,10.27
5,NASDAQ,META,META PLATFORMS INC,746104.9,2020-09-30,-10.82,15.34,57.82,47.07,0.46
6,NASDAQ,TSLA,TESLA INC,399754.3,2020-09-30,-3.09,98.65,327.19,790.54,-9.55
7,NASDAQ,WMT,WALMART INC,396473.2,2020-09-30,-0.28,17.28,22.5,19.97,-0.83
8,NASDAQ,NVDA,NVIDIA CORP,333920.4,2020-09-30,2.94,42.5,103.92,211.59,-7.36
9,NASDAQ,ADBE,ADOBE INC,235268.6,2020-09-30,-5.04,12.66,54.03,77.53,-8.84
10,NASDAQ,PYPL,PAYPAL HOLDINGS INC,231175.3,2020-09-30,-3.64,13.09,103.06,90.2,-5.53
11,NASDAQ,NFLX,NETFLIX INC,220521.0,2020-09-30,-4.55,9.89,34.79,86.84,-4.86
12,NASDAQ,INTC,INTEL CORP,220220.3,2020-09-30,2.68,-12.87,-5.53,2.79,-14.48
13,NASDAQ,CMCSA,COMCAST CORP,211320.3,2020-09-30,3.81,18.68,31.99,4.89,-8.22
14,NASDAQ,PEP,PEPSICO INC,191910.1,2020-09-30,-0.23,5.56,12.14,4.07,-3.83
15,NASDAQ,CSCO,CISCO SYSTEMS INC,166754.6,2020-09-30,-6.66,-14.88,-0.64,-17.73,-8.01
16,NASDAQ,COST,COSTCO WHOLESALE CORP,156740.9,2020-09-30,1.9,17.33,22.49,24.3,0.93
17,NASDAQ,ASML,ASML HOLDING NV,155023.5,2020-09-30,-2.69,0.34,38.48,50.04,-2.18
18,NASDAQ,AMGN,AMGEN INC,148859.9,2020-09-30,0.41,8.48,23.54,34.94,-14.64
19,NASDAQ,AVGO,BROADCOM INC,147367.9,2020-09-30,6.63,16.5,54.78,38.29,-4.03
20,NASDAQ,TMUS,T-MOBILE US INC,141555.8,2020-09-30,-1.63,9.8,37.58,45.18,-4.19
21,NASDAQ,ZM,ZOOM COMMUNICATIONS INC,133709.1,2020-09-30,57.09,85.42,211.58,516.94,-1.96
22,NASDAQ,QCOM,QUALCOMM INC,132774.3,2020-09-30,0.09,29.7,72.7,58.66,4.83
23,NASDAQ,TXN,TEXAS INSTRUMENTS INC,130787.6,2020-09-30,-0.49,13.24,42.1,13.84,1.97
24,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,127926.8,2020-09-30,1.41,22.41,38.5,51.49,-3.29
25,NASDAQ,SNY,SANOFI,125809.0,2020-09-30,-0.06,-1.73,16.46,12.34,-9.71
26,NASDAQ,LIN,LINDE PLC,125104.0,2020-09-30,-5.74,12.68,35.82,25.11,-7.47
27,NASDAQ,SHOP,SHOPIFY INC,122854.1,2020-09-30,-1.83,7.77,137.69,228.23,-9.53
28,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,115520.5,2020-09-30,-2.24,14.49,26.54,-0.42,0.21
29,NASDAQ,JD,JDCOM INC,114912.4,2020-09-30,-2.94,28.96,92.15,175.12,5.04
30,NASDAQ,SBUX,STARBUCKS CORP,100440.5,2020-09-30,1.08,17.39,27.99,-0.83,1.21
31,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,96260.9,2020-09-30,-4.16,55.84,71.31,182.82,-8.17
32,NASDAQ,PDD,PDD HOLDINGS INC,88632.3,2020-09-30,-16.87,-13.62,108.11,130.14,21.35
33,NASDAQ,INTU,INTUIT INC,85404.1,2020-09-30,-5.75,10.33,37.56,23.62,-3.36
34,NASDAQ,ISRG,INTUITIVE SURGICAL INC,83034.4,2020-09-30,-2.4,24.52,40.72,31.41,-5.98
