순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,2489796.5,2021-10-29,16.77,15.97,31.89,63.48,-0.13
2,NASDAQ,AAPL,APPLE INC,2457678.3,2021-10-29,4.88,3.01,12.59,30.74,10.51
3,NASDAQ,GOOGL,ALPHABET INC,1965352.1,2021-10-29,10.19,9.04,23.75,90.18,-4.15
4,NASDAQ,AMZN,AMAZON COM INC,1710314.8,2021-10-29,2.16,-6.32,-2.85,5.03,3.99
5,NASDAQ,TSLA,TESLA INC,1118750.0,2021-10-29,42.58,64.46,64.55,171.16,2.76
6,NASDAQ,META,META PLATFORMS INC,900093.9,2021-10-29,-4.72,-9.7,-1.8,15.22,0.28
7,NASDAQ,NVDA,NVIDIA CORP,638152.3,2021-10-29,24.61,30.06,66.91,96.51,27.8
8,NASDAQ,WMT,WALMART INC,416660.1,2021-10-29,6.39,5.44,7.83,8.45,-5.88
9,NASDAQ,ASML,ASML HOLDING NV,331573.8,2021-10-29,8.32,6.16,23.06,120.67,-2.38
10,NASDAQ,ADBE,ADOBE INC,309441.3,2021-10-29,12.58,4.61,26.02,41.04,3.0
11,NASDAQ,NFLX,NETFLIX INC,305774.3,2021-10-29,15.23,34.24,35.62,36.91,-7.01
12,NASDAQ,PYPL,PAYPAL HOLDINGS INC,273300.7,2021-10-29,-10.2,-17.86,-13.16,19.25,-20.51
13,NASDAQ,CSCO,CISCO SYSTEMS INC,236066.7,2021-10-29,1.57,2.33,10.26,61.41,-2.02
14,NASDAQ,CMCSA,COMCAST CORP,234979.7,2021-10-29,-7.64,-11.11,-8.01,21.59,-2.82
15,NASDAQ,PEP,PEPSICO INC,223436.7,2021-10-29,6.11,3.76,13.86,24.16,-1.13
16,NASDAQ,AVGO,BROADCOM INC,218844.0,2021-10-29,8.62,10.63,15.75,54.45,4.14
17,NASDAQ,COST,COSTCO WHOLESALE CORP,217174.1,2021-10-29,8.97,15.77,32.05,39.24,9.73
18,NASDAQ,INTC,INTEL CORP,199283.0,2021-10-29,-8.39,-8.16,-14.87,13.96,1.1
19,NASDAQ,SHOP,SHOPIFY INC,184184.8,2021-10-29,8.93,-3.82,18.95,50.13,3.75
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,173142.7,2021-10-29,-2.3,-0.63,2.64,31.27,2.61
21,NASDAQ,INTU,INTUIT INC,170952.8,2021-10-29,14.6,19.27,50.79,93.3,4.2
22,NASDAQ,LIN,LINDE PLC,163607.5,2021-10-29,6.71,6.95,11.08,47.39,-0.33
23,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,150503.0,2021-10-29,1.72,-5.75,-1.56,35.15,-7.09
24,NASDAQ,QCOM,QUALCOMM INC,150069.1,2021-10-29,2.91,-11.48,-5.85,7.23,35.72
25,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,145191.0,2021-10-29,19.81,22.77,43.28,54.1,31.72
26,NASDAQ,TMUS,T-MOBILE US INC,143553.6,2021-10-29,-10.2,-20.47,-14.16,5.04,-5.41
27,NASDAQ,MRNA,MODERNA INC,139342.7,2021-10-29,-8.89,-0.12,96.51,384.3,2.09
28,NASDAQ,ISRG,INTUITIVE SURGICAL INC,129008.9,2021-10-29,9.17,10.38,25.51,57.86,-10.19
29,NASDAQ,SNY,SANOFI,127162.9,2021-10-29,4.26,-2.13,-0.74,14.96,-5.67
30,NASDAQ,SBUX,STARBUCKS CORP,125067.1,2021-10-29,-5.44,-12.99,-6.73,22.19,3.81
31,NASDAQ,AMAT,APPLIED MATERIALS INC,123385.2,2021-10-29,6.53,-0.44,1.29,131.57,7.89
32,NASDAQ,JD,JDCOM INC,121551.0,2021-10-29,9.3,8.83,0.58,-5.73,7.45
33,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,121001.8,2021-10-29,-7.95,-5.45,0.73,17.17,-4.24
34,NASDAQ,AMGN,AMGEN INC,117528.4,2021-10-29,-3.69,-13.99,-10.52,-2.21,-3.09
35,NASDAQ,TEAM,ATLASSIAN CORP,115497.3,2021-10-29,18.2,71.72,100.83,117.41,-17.86
36,NASDAQ,PDD,PDD HOLDINGS INC,111455.6,2021-10-29,-0.16,-3.45,-35.33,-5.52,-25.21
