순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2694666.1,2022-02-28,165.12,161.648,-5.41,0.02,9.05,36.98,5.75
2,NASDAQ,MSFT,MICROSOFT CORP,2239988.7,2022-02-28,298.79,288.395,-3.72,-9.43,-0.64,29.63,3.19
3,NASDAQ,GOOGL,ALPHABET INC,1785376.1,2022-02-28,135.057,133.863,-0.18,-4.82,-6.66,33.59,2.97
4,NASDAQ,AMZN,AMAZON COM INC,1562793.5,2022-02-28,153.563,153.563,2.67,-12.43,-11.51,-0.7,6.14
5,NASDAQ,TSLA,TESLA INC,899595.0,2022-02-28,290.143,290.143,-7.08,-23.96,18.31,28.86,23.8
6,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,708015.1,2022-02-28,321.45,321.45,2.69,16.18,12.49,33.65,9.79
7,NASDAQ,NVDA,NVIDIA CORP,610112.7,2022-02-28,24.385,24.309,-0.41,-25.37,8.95,77.96,11.92
8,NASDAQ,META,META PLATFORMS INC,574411.4,2022-02-28,211.03,209.403,-32.63,-34.96,-44.38,-18.08,5.37
9,NYSE,TSM,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,554962.0,2022-02-28,107.01,99.683,-12.74,-8.27,-9.33,-13.67,-2.12
10,NYSE,V,VISA INC,453416.3,2022-02-28,216.12,209.162,-4.28,11.72,-5.34,2.39,2.61
11,NYSE,UNH,UNITEDHEALTH GROUP INC,447745.7,2022-02-28,475.87,441.195,0.7,7.47,15.1,45.26,7.49
12,NYSE,JNJ,JOHNSON & JOHNSON,432698.7,2022-02-28,164.57,145.753,-3.86,6.23,-3.69,6.51,7.69
13,NYSE,JPM,JPMORGAN CHASE & CO,418708.3,2022-02-28,141.8,127.146,-4.58,-10.18,-10.28,-1.35,-3.86
14,NASDAQ,WMT,WALMART INC,374914.6,2022-02-28,45.053,42.595,-3.33,-3.51,-8.38,5.68,10.61
15,NYSE,PG,PROCTER & GAMBLE CO,373678.6,2022-02-28,155.89,139.729,-2.84,8.4,10.76,29.3,-1.98
16,NYSE,BAC,BANK OF AMERICA CORP,356685.2,2022-02-28,44.2,39.488,-4.21,-0.14,6.91,29.76,-6.28
17,NYSE,MA,MASTERCARD INC,352693.0,2022-02-28,360.82,351.84,-6.62,14.89,4.76,2.87,-0.95
18,NYSE,XOM,EXXON MOBIL CORP,331998.3,2022-02-28,78.42,67.884,4.39,32.51,47.43,52.26,5.32
19,NYSE,HD,HOME DEPOT INC,329802.1,2022-02-28,315.83,281.346,-13.94,-20.84,-2.28,24.8,-4.66
20,NYSE,BABA,ALIBABA GROUP HOLDING LTD,284578.4,2022-02-28,105.19,99.852,-16.38,-17.52,-37.01,-55.76,3.43
21,NYSE,CVX,CHEVRON CORP,280447.7,2022-02-28,144.0,121.536,10.81,28.93,52.13,51.14,13.08
22,NYSE,DIS,WALT DISNEY CO,270291.2,2022-02-28,148.46,145.047,3.84,2.46,-18.11,-21.47,-7.61
23,NYSE,KO,COCA COLA CO,269839.9,2022-02-28,62.24,54.872,2.02,18.67,12.26,31.09,0.36
24,NASDAQ,ASML,ASML HOLDING NV,268338.0,2022-02-28,666.51,638.132,-1.58,-15.79,-19.78,18.17,0.21
25,NYSE,PFE,PFIZER INC,263959.9,2022-02-28,46.94,37.227,-10.91,-11.98,3.56,45.2,10.29
26,NYSE,ABBV,ABBVIE INC,261368.8,2022-02-28,147.77,126.56,7.95,29.54,25.11,43.55,9.7
27,NYSE,TM,TOYOTA MOTOR CORP,252813.9,2022-02-28,182.95,165.748,-7.81,2.87,6.19,27.06,-0.27
28,NASDAQ,AVGO,BROADCOM INC,242538.7,2022-02-28,58.744,54.302,0.27,6.77,19.77,28.69,7.92
29,NYSE,LLY,ELI LILLY & CO,238039.2,2022-02-28,249.95,241.038,2.28,1.19,-2.51,23.84,14.57
30,NYSE,NVO,NOVO NORDISK A S,237814.5,2022-02-28,51.475,46.546,3.09,-3.63,2.98,47.31,8.92
31,NASDAQ,CSCO,CISCO SYSTEMS INC,231677.9,2022-02-28,55.77,49.283,0.18,2.31,-4.29,27.66,-0.02
32,NASDAQ,COST,COSTCO WHOLESALE CORP,230252.3,2022-02-28,519.25,494.572,2.95,-3.59,14.35,57.99,10.9
33,NASDAQ,PEP,PEPSICO INC,226526.3,2022-02-28,163.74,141.735,-5.64,3.16,6.12,30.43,2.9
34,NYSE,VZ,VERIZON COMMUNICATIONS INC,225297.2,2022-02-28,53.67,40.69,0.83,8.02,-0.09,1.58,-5.09
35,NASDAQ,ADBE,ADOBE INC,220604.7,2022-02-28,467.68,467.68,-12.47,-30.18,-29.53,1.74,-2.58
36,NYSE,NKE,NIKE INC,215925.9,2022-02-28,136.55,126.157,-7.78,-19.17,-16.96,1.87,-1.23
37,NYSE,TMO,THERMO FISHER SCIENTIFIC INC,212808.3,2022-02-28,544.0,537.439,-6.42,-14.0,-1.89,21.11,8.63
38,NYSE,ABT,ABBOTT LABORATORIES,212711.2,2022-02-28,120.62,111.018,-5.37,-3.75,-3.84,2.22,-1.87
39,NASDAQ,CMCSA,COMCAST CORP,211973.8,2022-02-28,46.76,38.133,-6.46,-5.97,-22.21,-9.67,0.13
40,NYSE,ACN,ACCENTURE PLC,208206.9,2022-02-28,316.02,292.172,-10.62,-11.35,-5.58,27.4,6.71
41,NYSE,CRM,SALESFORCE INC,207372.0,2022-02-28,210.53,207.438,-9.5,-26.12,-20.64,-2.76,0.85
42,NYSE,SHEL,SHELL PLC,204515.5,2022-02-28,52.39,44.378,2.84,25.73,34.38,32.91,4.85
43,NYSE,WFC,WELLS FARGO & COMPANY,203582.9,2022-02-28,53.37,47.899,-0.35,12.21,17.78,49.76,-9.2
44,NYSE,ORCL,ORACLE CORP,202873.9,2022-02-28,75.97,71.761,-6.4,-15.97,-14.16,19.55,8.9
45,NYSE,DHR,DANAHER CORP,196299.9,2022-02-28,274.41,237.398,-3.98,-14.63,-15.23,25.3,6.99
46,NYSE,NVS,NOVARTIS AG,195467.8,2022-02-28,87.46,69.559,0.63,9.74,-5.34,5.92,4.54
47,NASDAQ,INTC,INTEL CORP,194234.4,2022-02-28,47.7,44.556,-1.55,-2.31,-10.48,-19.38,3.9
48,NASDAQ,QCOM,QUALCOMM INC,193832.7,2022-02-28,171.99,155.725,-2.14,-4.38,18.25,28.64,-10.79
49,NYSE,MRK,MERCK & CO INC,193573.8,2022-02-28,76.58,67.244,-6.01,3.19,2.23,14.29,8.09
50,NYSE,AZN,ASTRAZENECA PLC,188655.0,2022-02-28,121.76,111.502,6.36,12.92,6.23,28.97,8.97
51,NYSE,UPS,UNITED PARCEL SERVICE INC,183147.8,2022-02-28,210.42,170.905,4.82,6.84,8.87,36.31,1.92
52,NYSE,MCD,MCDONALDS CORP,182007.2,2022-02-28,244.77,221.869,-5.13,0.63,4.24,21.4,1.03
53,NASDAQ,NFLX,NETFLIX INC,175152.3,2022-02-28,39.452,39.452,-7.64,-38.54,-30.69,-26.78,-5.05
54,NYSE,BHP,BHP GROUP LTD,171587.4,2022-02-28,67.79,47.891,11.62,26.34,14.27,2.08,13.95
55,NYSE,T,AT&T INC,169215.1,2022-02-28,23.69,14.368,-7.1,5.82,-10.21,-8.53,-0.25
56,NYSE,MS,MORGAN STANLEY,161635.1,2022-02-28,90.74,78.965,-11.51,-3.64,-11.91,21.04,-3.68
57,NYSE,SCHW,SCHWAB CHARLES CORP,159960.0,2022-02-28,84.46,79.572,-3.49,9.37,16.45,38.12,-0.18
