순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,629841.1,2000-08-31,4.43,0.0,-14.42,152.34,-27.76
2,NASDAQ,INTC,INTEL CORP,502744.3,2000-08-31,12.21,19.27,32.61,82.43,-44.5
3,NASDAQ,CSCO,CISCO SYSTEMS INC,482047.0,2000-08-31,4.87,20.53,3.83,102.42,-19.49
4,NASDAQ,MSFT,MICROSOFT CORP,367368.5,2000-08-31,0.0,11.59,-21.89,-24.58,-13.61
5,NASDAQ,WMT,WALMART INC,212736.0,2000-08-31,-13.79,-17.26,-2.07,7.94,1.16
6,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,201376.1,2000-08-31,20.39,65.66,33.27,219.34,-8.03
7,NASDAQ,DELL1,DELL INC,111801.4,2000-08-31,-0.71,1.16,6.89,-10.63,-29.37
8,NASDAQ,TXN,TEXAS INSTRUMENTS INC,109502.5,2000-08-31,12.18,-6.69,-19.58,62.94,-28.84
9,NASDAQ,WCOEQ,WORLDCOM INC,104860.5,2000-08-31,-6.56,-2.99,-18.21,-27.72,-16.78
10,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,102086.9,2000-08-31,1.51,8.57,20.74,60.03,-13.09
11,NASDAQ,AMGN,AMGEN INC,77952.9,2000-08-31,16.74,19.14,11.17,82.26,-7.89
12,NASDAQ,VIAV,VIAVI SOLUTIONS INC,74245.6,2000-08-31,5.38,41.45,-5.56,369.47,-23.93
13,NASDAQ,AMAT,APPLIED MATERIALS INC,69700.1,2000-08-31,13.74,3.51,-5.62,142.93,-31.28
14,NASDAQ,YHOO,YAHOO INC,66744.4,2000-08-31,-5.59,5.56,-23.92,64.75,-25.1
15,NASDAQ,NETC3,NET SERVICOS DE COMUNICACAO S A,61677.9,2000-08-31,4.45,35.79,-16.77,208.12,-17.05
16,NASDAQ,PEP,PEPSICO INC,61532.6,2000-08-31,-6.92,4.66,33.75,26.88,8.24
17,NASDAQ,BRCM,BROADCOM CORP,55509.5,2000-08-31,11.46,87.55,26.65,288.2,-2.48
18,NASDAQ,DNA1,GENENTECH INC,49697.9,2000-08-31,25.23,77.41,-1.23,131.97,-2.53
19,NASDAQ,VRTS1,VERITAS SOFTWARE CORP,48464.9,2000-08-31,18.27,3.49,-8.61,357.84,17.78
20,NASDAQ,NIPNY,NEC CORP,47195.1,2000-08-31,9.75,13.63,28.35,79.97,-23.12
21,NASDAQ,MU,MICRON TECHNOLOGY INC,46101.9,2000-08-31,0.17,16.73,70.08,118.05,-43.65
22,NASDAQ,QCOM,QUALCOMM INC,44614.2,2000-08-31,-7.79,-10.29,-57.95,24.62,18.99
23,NASDAQ,NXTL,NEXTEL COMMUNICATIONS INC,42207.6,2000-08-31,-0.89,19.71,-18.92,91.79,-15.67
24,NASDAQ,SEBL,SIEBEL SYSTEMS INC,41206.0,2000-08-31,36.42,69.07,42.63,475.98,12.54
25,NASDAQ,VRSN,VERISIGN INC,38677.2,2000-08-31,25.33,44.44,-21.38,267.32,1.86
26,NASDAQ,ARBA,ARIBA INC,37866.8,2000-08-31,35.74,201.92,19.0,352.88,-8.97
27,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,37406.7,2000-08-31,20.34,8.72,37.4,52.79,12.29
28,NASDAQ,GMST,GEMSTAR TV GUIDE INTERNATIONAL INC,36928.7,2000-08-31,48.41,112.66,18.95,161.59,-3.39
29,NASDAQ,NTAP,NETAPP INC,36552.8,2000-08-31,35.75,82.99,23.94,612.44,8.89
30,NASDAQ,ADI,ANALOG DEVICES INC,35524.0,2000-08-31,50.08,29.87,27.15,288.34,-17.25
31,NASDAQ,BWNG,BROADWING CORP,34897.8,2000-08-31,26.1,,,,-41.19
32,NASDAQ,PMCS,PMC SIERRA INC,34850.0,2000-08-31,21.77,54.0,22.24,407.53,-8.79
33,NASDAQ,SDLI,SDL INC,34385.6,2000-08-31,14.48,75.37,93.81,870.52,-22.15
34,NASDAQ,SCMR,SYCAMORE NETWORKS INC,33662.0,2000-08-31,11.51,64.42,-7.09,,-21.45
35,NASDAQ,ITWO1,I2 TECHNOLOGIES INC,33519.8,2000-08-31,30.4,59.05,3.48,965.75,10.56
36,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,33218.4,2000-08-31,5.55,16.01,27.71,42.5,15.36
37,NASDAQ,CMCSA,COMCAST CORP,33194.9,2000-08-31,8.72,5.96,-8.27,24.63,10.89
