순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,MSFT,MICROSOFT CORP,275637.9,2005-09-30,-5.34,3.89,7.15,4.48,-0.12
2,NASDAQ,WMT,WALMART INC,182413.6,2005-09-30,-3.04,-8.8,-13.26,-16.66,7.96
3,NASDAQ,INTC,INTEL CORP,150192.5,2005-09-30,-3.6,-4.99,5.59,24.31,-4.66
4,NASDAQ,SNY,SANOFI,117287.7,2005-09-30,-4.09,1.36,-1.28,15.52,-3.44
5,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,113187.1,2005-09-30,9.12,15.31,29.94,18.96,-10.96
6,NASDAQ,CSCO,CISCO SYSTEMS INC,112442.7,2005-09-30,2.33,-6.08,-0.61,-1.0,-2.62
7,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,109241.5,2005-09-30,-3.75,6.77,-1.31,10.82,1.12
8,NASDAQ,AMGN,AMGEN INC,98297.4,2005-09-30,-0.61,31.78,35.06,40.24,-5.09
9,NASDAQ,PEP,PEPSICO INC,94092.9,2005-09-30,3.97,5.65,7.28,18.71,4.18
10,NASDAQ,DNA1,GENENTECH INC,89623.3,2005-09-30,-7.55,4.9,47.53,60.64,7.59
11,NASDAQ,GOOGL,ALPHABET INC,88453.4,2005-09-30,10.16,7.58,75.36,144.14,17.59
12,NASDAQ,DELL1,DELL INC,81222.7,2005-09-30,-3.39,-13.33,-11.28,-3.93,-6.78
13,NASDAQ,QCOM,QUALCOMM INC,72961.1,2005-09-30,12.27,35.88,21.82,15.59,-11.15
14,NASDAQ,CMCSA,COMCAST CORP,64515.6,2005-09-30,-4.55,-4.21,-14.35,4.03,-5.33
15,NASDAQ,EBAY,EBAY INC,55780.4,2005-09-30,3.78,24.81,9.31,-10.38,-3.86
16,NASDAQ,TXN,TEXAS INSTRUMENTS INC,55021.5,2005-09-30,5.38,20.86,31.89,59.94,-15.69
17,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,53892.9,2005-09-30,-2.55,-1.68,-6.51,0.97,-8.73
18,NASDAQ,PSKY,PARAMOUNT SKYDANCE CORP,52330.8,2005-09-30,-2.8,3.09,-5.31,-1.64,-6.18
19,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,52104.7,2005-09-30,-1.31,-3.11,-5.31,-1.04,-7.49
20,NASDAQ,YHOO,YAHOO INC,47679.0,2005-09-30,1.99,-2.34,1.08,-0.21,9.25
21,NASDAQ,AAPL,APPLE INC,44495.4,2005-09-30,15.14,45.64,25.29,176.72,7.41
22,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,44126.1,2005-09-30,-4.82,-5.39,-3.2,23.36,4.56
23,NASDAQ,EXC,EXELON CORP,35834.6,2005-09-30,1.17,4.91,20.35,50.76,-2.64
24,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,32068.0,2005-09-30,-1.65,2.93,2.05,6.84,-8.8
25,NASDAQ,KMB,KIMBERLY CLARK CORP,28353.6,2005-09-30,-3.17,-4.2,-8.24,-3.77,-4.52
26,NASDAQ,TKOMY,TOKIO MARINE HOLDINGS INC,27807.3,2005-09-30,8.93,19.55,11.21,26.08,12.67
27,NASDAQ,AMAT,APPLIED MATERIALS INC,27517.4,2005-09-30,-6.29,5.0,2.3,3.22,-3.55
28,NASDAQ,GEN,GEN DIGITAL INC,27142.6,2005-09-30,10.7,4.22,3.84,-17.42,5.25
29,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,24895.4,2005-09-30,0.01,2.92,-3.64,5.65,8.41
30,NASDAQ,APA,APA CORP,24735.9,2005-09-30,6.3,16.58,26.98,50.96,-15.0
31,NASDAQ,SLM,SLM CORP,22396.7,2005-09-30,9.5,6.05,8.36,22.27,3.53
32,NASDAQ,BNI,BURLINGTON NORTHERN SANTA FE CORP,22331.4,2005-09-30,14.17,27.48,12.16,58.31,3.78
33,NASDAQ,TRI,THOMSON REUTERS CORP,22311.7,2005-09-30,1.96,12.21,14.45,10.52,-9.25
34,NASDAQ,GILD,GILEAD SCIENCES INC,22231.0,2005-09-30,18.23,10.83,35.97,30.45,-3.1
35,NASDAQ,CAR,AVIS BUDGET GROUP INC,21596.1,2005-09-30,2.94,-7.23,1.51,1.94,-15.6
36,NASDAQ,DTV1,DIRECTV,20801.7,2005-09-30,-6.84,-3.35,3.96,-14.84,-5.07
37,NASDAQ,COST,COSTCO WHOLESALE CORP,20648.6,2005-09-30,0.12,-3.42,-3.72,4.8,12.25
38,NASDAQ,SHLDQ,SEARS HOLDINGS CORP,20511.9,2005-09-30,-8.02,-16.98,-4.28,42.25,-3.36
39,NASDAQ,FITB,FIFTH THIRD BANCORP,20437.9,2005-09-30,-10.03,-9.82,-12.89,-22.73,9.17
40,NASDAQ,MITSY,MITSUI & CO LTD,19877.3,2005-09-30,19.96,32.53,39.24,51.2,-2.19
41,NASDAQ,SBUX,STARBUCKS CORP,19250.2,2005-09-30,3.15,-3.02,-5.14,10.21,12.9
42,NASDAQ,AMZN,AMAZON COM INC,18659.7,2005-09-30,6.59,36.86,31.99,10.87,-12.01
43,NASDAQ,GENZ1,GENZYME CORP,18388.1,2005-09-30,3.09,19.22,24.03,31.67,0.92
44,NASDAQ,EA,ELECTRONIC ARTS INC,17267.2,2005-09-30,0.85,0.5,6.08,23.7,-0.02
45,NASDAQ,TIBB,TIB FINANCIAL CORP,16838.9,2005-09-30,-3.71,15.4,11.08,40.94,-5.66
46,NASDAQ,CA1,CA INC,16310.2,2005-09-30,5.41,1.34,2.61,6.18,0.58
47,NASDAQ,WWY,WRIGLEY WM JR CO,16151.9,2005-09-30,1.4,4.85,10.47,15.33,-2.93
48,NASDAQ,BRCM,BROADCOM CORP,15790.0,2005-09-30,8.69,32.06,57.03,71.94,-9.59
49,NASDAQ,XTO,XTO ENERGY INC,15741.6,2005-09-30,18.46,33.49,42.01,87.13,-4.11
50,NASDAQ,SPLS1,STAPLES INC,15667.3,2005-09-30,-2.43,0.14,2.63,8.1,6.62
51,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,15275.4,2005-09-30,7.36,8.7,20.64,29.21,-4.38
52,NASDAQ,ADBE,ADOBE INC,14673.9,2005-09-30,10.07,4.33,-11.86,20.73,8.04
53,NASDAQ,PAYX,PAYCHEX INC,14056.7,2005-09-30,8.76,14.47,13.29,25.02,4.94
54,NASDAQ,MXIM,MAXIM INTEGRATED PRODUCTS INC,13985.0,2005-09-30,0.54,11.85,4.06,1.85,-18.69
55,NASDAQ,ADI,ANALOG DEVICES INC,13831.0,2005-09-30,4.27,-0.18,2.79,-3.39,-6.35
56,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,13652.8,2005-09-30,0.81,-7.49,-5.13,21.96,-5.37
57,NASDAQ,JAVA1,SUN MICROSYSTEMS INC,13401.5,2005-09-30,5.36,5.36,-3.91,-2.72,1.78
58,NASDAQ,MEL,MELLON FINANCIAL CORP,13368.7,2005-09-30,-0.19,12.17,13.69,18.55,-0.24
59,NASDAQ,BIIB,BIOGEN INC,13357.5,2005-09-30,-3.47,14.6,2.94,-35.46,2.91
60,NASDAQ,DISH,DISH NETWORK CORP,13352.1,2005-09-30,-1.44,-1.96,3.03,-2.04,-9.13
61,NASDAQ,PFG,PRINCIPAL FINANCIAL GROUP INC,13249.5,2005-09-30,3.36,13.06,23.01,33.56,4.77
62,NASDAQ,XRX,XEROX HOLDINGS CORP,13096.9,2005-09-30,2.02,-1.02,-10.37,-3.05,-0.59
63,NASDAQ,MRVL,MARVELL TECHNOLOGY INC,13066.4,2005-09-30,-2.04,21.44,21.69,76.47,0.65
64,NASDAQ,AKZOY,AKZO NOBEL NV,12490.3,2005-09-30,8.53,11.11,3.61,34.76,1.09
65,NASDAQ,HNZ,HEINZ H J CO,12454.8,2005-09-30,3.43,4.07,1.42,4.78,-2.85
66,NASDAQ,CPB,CAMPBELL'S CO,12227.4,2005-09-30,1.71,-2.77,5.78,15.87,-1.59
67,NASDAQ,APOL,APOLLO EDUCATION GROUP INC,11986.3,2005-09-30,-13.79,-15.12,-10.63,-9.51,-5.14
68,NASDAQ,HET,HARRAHS ENTERTAINMENT INC,11969.4,2005-09-30,-7.54,-9.04,2.24,25.56,-7.23
69,NASDAQ,BBBYQ,BED BATH & BEYOND INC,11882.7,2005-09-30,0.37,-3.83,10.02,8.27,1.05
70,NASDAQ,EDS,ELECTRONIC DATA SYSTEMS CORP,11645.0,2005-09-30,0.85,16.83,8.52,16.86,3.88
71,NASDAQ,PCAR,PACCAR INC,11638.8,2005-09-30,-2.28,0.13,-5.35,1.9,3.14
72,NASDAQ,CME,CME GROUP INC,11591.2,2005-09-30,23.74,14.32,74.87,110.58,8.26
73,NASDAQ,LLTC,LINEAR TECHNOLOGY CORP,11532.3,2005-09-30,-0.08,2.71,-2.22,4.78,-11.4
74,NASDAQ,PGN1,PROGRESS ENERGY INC,11189.4,2005-09-30,4.17,0.22,10.86,11.57,-1.25
75,NASDAQ,NTRS,NORTHERN TRUST CORP,11038.2,2005-09-30,2.49,11.34,19.44,26.13,6.03
76,NASDAQ,SUN1,SUNOCO INC,10681.6,2005-09-30,13.75,38.01,56.74,114.46,-4.73
77,NASDAQ,ADSK,AUTODESK INC,10606.9,2005-09-30,11.18,35.24,57.1,91.17,-2.84
78,NASDAQ,TRB,TRIBUNE CO,10571.6,2005-09-30,-10.08,-3.21,-12.2,-16.25,-7.02
79,NASDAQ,NIPNY,NEC CORP,10456.6,2005-09-30,4.23,0.37,-10.26,-9.52,-7.75
80,NASDAQ,CSX,CSX CORP,10083.4,2005-09-30,3.65,9.19,12.16,41.4,-1.43
81,NASDAQ,UB,UNIONBANCAL CORP,10070.9,2005-09-30,4.04,4.8,15.47,20.62,-1.78
82,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,10038.6,2005-09-30,23.71,45.33,55.46,93.85,-7.86
83,NASDAQ,XLNX,XILINX INC,9733.4,2005-09-30,0.9,9.5,-4.29,4.02,-14.0
84,NASDAQ,KLAC,KLA CORP,9634.3,2005-09-30,-2.46,11.9,5.23,18.19,-5.05
85,NASDAQ,ODP,ODP CORP,9395.7,2005-09-30,-0.97,30.04,32.59,97.6,-7.31
86,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,9244.7,2005-09-30,8.76,24.45,41.89,90.38,21.23
87,NASDAQ,ROH,ROHM & HAAS CO,9198.6,2005-09-30,-3.79,-10.68,-13.0,-1.97,5.83
88,NASDAQ,CELG,CELGENE CORP,9119.8,2005-09-30,12.23,33.46,61.71,86.56,3.28
89,NASDAQ,VEON,VEON LTD,9115.7,2005-09-30,7.08,30.59,29.67,22.54,-9.99
90,NASDAQ,SEOAY,STORA ENSO CORP,9102.8,2005-09-30,2.29,8.81,-2.4,6.36,-7.23
91,NASDAQ,EMITF,ELBIT IMAGING LTD,9071.3,2005-09-30,-9.62,1.29,10.1,124.36,-7.17
92,NASDAQ,WFM,WHOLE FOODS MARKET INC,9045.2,2005-09-30,3.62,13.97,32.96,58.04,7.41
93,NASDAQ,ASO1,AMSOUTH BANCORPORATION,8852.1,2005-09-30,-2.64,-1.93,0.61,7.63,-0.12
94,NASDAQ,SNDK1,SANDISK CORP,8767.7,2005-09-30,24.46,103.29,74.53,65.66,22.06
95,NASDAQ,NTAP,NETAPP INC,8734.7,2005-09-30,1.45,-16.02,-14.24,2.99,15.12
96,NASDAQ,AMTD1,TD AMERITRADE HOLDING CORP,8690.4,2005-09-30,7.62,15.38,107.24,78.77,-2.05
97,NASDAQ,SIRI,SIRIUS XM HOLDINGS INC,8684.8,2005-09-30,-4.24,0.93,15.35,104.38,-4.74
98,NASDAQ,BMET,BIOMET INC,8662.4,2005-09-30,-4.88,0.93,-10.45,-25.44,0.35
99,NASDAQ,FISV,FISERV INC,8628.6,2005-09-30,4.26,6.94,16.1,31.58,-4.77
100,NASDAQ,TROW,PRICE T ROWE GROUP INC,8474.6,2005-09-30,4.44,4.69,10.62,30.11,0.34
101,NYSE,XOM,EXXON MOBIL CORP,400628.1,2005-09-30,8.41,11.09,8.32,34.15,-11.64
102,NYSE,GE,GE AEROSPACE,356929.3,2005-09-30,1.96,-2.19,-5.78,2.81,0.71
103,NYSE,BP,BP PLC,254191.0,2005-09-30,6.06,14.44,15.55,27.05,-6.28
104,NYSE,C,CITIGROUP INC,235342.1,2005-09-30,5.22,-0.55,3.33,7.1,0.57
105,NYSE,JNJ,JOHNSON & JOHNSON,188238.6,2005-09-30,0.44,-2.14,-6.07,14.49,-1.04
106,NYSE,PFE,PFIZER INC,184041.4,2005-09-30,-0.68,-8.81,-3.68,-16.11,-12.94
107,NYSE,HSBC,HSBC HOLDINGS PLC,181501.5,2005-09-30,1.63,2.85,4.08,6.1,-3.04
108,NYSE,TTE,TOTALENERGIES SE,172495.5,2005-09-30,6.82,16.23,17.71,34.93,-7.21
109,NYSE,BAC,BANK OF AMERICA CORP,169154.8,2005-09-30,-1.18,-6.62,-2.31,1.17,3.89
110,NYSE,AIG,AMERICAN INTERNATIONAL GROUP INC,160791.1,2005-09-30,4.79,6.91,8.91,-8.15,4.58
111,NYSE,MO,ALTRIA GROUP INC,152978.8,2005-09-30,6.65,15.3,15.3,63.91,1.8
112,NYSE,TM,TOYOTA MOTOR CORP,150936.2,2005-09-30,14.03,30.0,23.85,22.78,0.48
113,NYSE,PTRCY,PETROCHINA CO LTD,146584.6,2005-09-30,3.9,16.21,40.9,63.5,-7.96
114,NYSE,PG,PROCTER & GAMBLE CO,146346.1,2005-09-30,7.33,13.29,12.59,12.01,-5.36
115,NYSE,CVX,CHEVRON CORP,134895.1,2005-09-30,6.92,16.63,12.92,24.44,-11.83
116,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,128014.4,2005-09-30,-0.4,8.37,-11.09,-5.6,2.07
117,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,126012.6,2005-09-30,-0.98,-1.89,-5.44,-4.88,3.08
118,NYSE,NVS,NOVARTIS AG,123767.3,2005-09-30,6.67,7.51,8.25,11.18,5.53
119,NYSE,JPM,JPMORGAN CHASE & CO,119190.8,2005-09-30,1.04,-3.0,-0.99,-11.38,9.02
120,NYSE,E,ENI SPA,118611.1,2005-09-30,3.18,15.52,27.36,46.86,-5.0
121,NYSE,PBR,PETROBRA,116563.0,2005-09-30,18.83,39.36,71.19,108.71,-10.61
122,NYSE,BHP,BHP GROUP LTD,106430.3,2005-09-30,12.0,26.36,25.17,67.77,-9.15
123,NYSE,KO,COCA COLA CO,103079.4,2005-09-30,0.17,4.11,4.28,10.63,-0.95
124,NYSE,WFC,WELLS FARGO & COMPANY,98868.1,2005-09-30,-0.38,-4.08,-0.28,1.43,2.78
125,NYSE,COP,CONOCOPHILLIPS,97312.0,2005-09-30,8.54,22.21,34.11,72.52,-6.01
126,NYSE,CHL,CHINA MOBILE LTD,96949.5,2005-09-30,14.55,32.54,50.05,61.04,-8.89
127,NYSE,VZ,VERIZON COMMUNICATIONS INC,90394.4,2005-09-30,1.05,-4.27,-5.58,-13.43,-2.37
128,NYSE,MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,85285.9,2005-09-30,28.13,53.96,49.72,57.45,-2.61
129,NYSE,TWX,TIME WARNER INC,85011.4,2005-09-30,1.23,8.69,3.84,12.53,-1.54
130,NYSE,TELFY,TELEFONICA S A,84733.8,2005-09-30,0.5,0.85,-1.47,17.64,-2.77
131,NYSE,HPQ,HP INC,83657.7,2005-09-30,8.06,24.55,33.55,57.93,-3.98
132,NYSE,DCMYY,NTT DOCOMO INC,83197.4,2005-09-30,12.43,22.46,7.56,7.21,-3.79
133,NYSE,HD,HOME DEPOT INC,81632.1,2005-09-30,-4.05,-1.71,0.48,-1.77,7.6
134,NYSE,T,AT&T INC,79195.1,2005-09-30,0.66,2.29,3.9,-2.78,0.88
135,NYSE,NOK,NOKIA CORP,78864.2,2005-09-30,8.54,1.62,11.63,26.77,-0.54
136,NYSE,AZN,ASTRAZENECA PLC,77031.8,2005-09-30,3.49,16.03,21.59,20.21,-4.67
137,NYSE,UPS,UNITED PARCEL SERVICE INC,76545.0,2005-09-30,-1.83,0.42,-4.9,-7.41,5.51
138,NYSE,DTEGY,DEUTSCHE TELEKOM AG,76518.3,2005-09-30,-2.93,-0.98,-5.39,1.81,-2.96
139,NYSE,ORANY,ORANGE,76440.3,2005-09-30,-4.24,-1.05,-1.29,17.82,-9.59
140,NYSE,WB1,WACHOVIA CORP NEW,75065.7,2005-09-30,-3.23,-3.06,-4.52,5.13,6.16
141,NYSE,NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP,72601.2,2005-09-30,16.89,16.24,14.89,25.74,-3.67
142,NYSE,AXP,AMERICAN EXPRESS CO,71277.2,2005-09-30,4.06,7.91,11.85,12.63,-0.89
143,NYSE,UNH,UNITEDHEALTH GROUP INC,70988.3,2005-09-30,11.33,7.79,17.44,52.47,3.01
144,NYSE,SIEGY,SIEMENS AKTIENGESELLSCHAFT,68906.9,2005-09-30,3.04,6.44,-3.19,6.63,-3.76
