순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,603289.6,2014-09-30,-1.71,8.95,32.76,51.26,7.2
2,NASDAQ,GOOGL,ALPHABET INC,397989.0,2014-09-30,1.04,0.64,4.95,34.22,-3.49
3,NASDAQ,MSFT,MICROSOFT CORP,381999.4,2014-09-30,2.05,11.86,16.55,43.27,1.27
4,NASDAQ,WMT,WALMART INC,246425.6,2014-09-30,1.29,2.52,1.88,5.99,-0.26
5,NASDAQ,META,META PLATFORMS INC,205508.1,2014-09-30,5.64,17.46,31.71,57.36,-5.12
6,NASDAQ,INTC,INTEL CORP,172393.8,2014-09-30,-0.29,13.46,38.01,57.2,-2.32
7,NASDAQ,GILD,GILEAD SCIENCES INC,160917.3,2014-09-30,-1.03,28.39,55.29,69.32,5.21
8,NASDAQ,SNY,SANOFI,149462.9,2014-09-30,3.16,6.13,12.47,15.47,-18.06
9,NASDAQ,AMZN,AMAZON COM INC,148978.9,2014-09-30,-4.9,-0.72,-4.69,3.13,-5.27
10,NASDAQ,PEP,PEPSICO INC,140267.0,2014-09-30,1.36,4.93,13.86,20.46,3.31
11,NASDAQ,CMCSA,COMCAST CORP,139188.2,2014-09-30,-1.31,0.6,9.92,21.2,2.92
12,NASDAQ,CSCO,CISCO SYSTEMS INC,128346.9,2014-09-30,1.48,2.83,15.38,11.61,-2.78
13,NASDAQ,QCOM,QUALCOMM INC,125316.3,2014-09-30,-1.75,-5.07,-4.67,13.33,5.0
14,NASDAQ,AMGN,AMGEN INC,106694.4,2014-09-30,0.77,19.23,17.72,27.96,15.46
15,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,86961.0,2014-09-30,-4.22,-1.49,-6.36,-2.2,1.0
16,NASDAQ,BIIB,BIOGEN INC,78119.0,2014-09-30,-3.57,4.92,12.47,37.4,-2.94
