순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2551593.8,2022-04-29,-11.91,-7.33,5.53,18.81,-5.45
2,NASDAQ,MSFT,MICROSOFT CORP,2075581.3,2022-04-29,-12.01,-9.79,-15.99,10.8,-1.8
3,NASDAQ,GOOGL,ALPHABET INC,1502815.2,2022-04-29,-19.93,-14.43,-22.92,-4.62,-0.31
4,NASDAQ,AMZN,AMAZON COM INC,1264496.0,2022-04-29,-26.6,-13.68,-26.3,-28.39,-3.28
5,NASDAQ,TSLA,TESLA INC,902115.0,2022-04-29,-20.81,2.88,-21.83,28.62,-12.92
6,NASDAQ,META,META PLATFORMS INC,542536.6,2022-04-29,-12.79,-33.56,-38.04,-39.16,-3.41
7,NASDAQ,NVDA,NVIDIA CORP,465529.7,2022-04-29,-35.28,-18.78,-27.44,21.11,0.67
8,NASDAQ,WMT,WALMART INC,420997.5,2022-04-29,3.91,11.68,3.19,11.27,-15.62
9,NASDAQ,PEP,PEPSICO INC,237420.6,2022-04-29,2.09,0.1,7.67,22.6,-2.31
10,NASDAQ,COST,COSTCO WHOLESALE CORP,235671.2,2022-04-29,-6.56,8.32,8.51,43.29,-12.32
11,NASDAQ,AVGO,BROADCOM INC,226347.0,2022-04-29,-13.58,-0.35,5.65,22.29,4.64
12,NASDAQ,ASML,ASML HOLDING NV,226128.1,2022-04-29,-20.5,-12.59,-30.47,-14.43,2.97
13,NASDAQ,CSCO,CISCO SYSTEMS INC,203471.1,2022-04-29,-11.41,-11.31,-11.35,-2.25,-8.02
14,NASDAQ,ADBE,ADOBE INC,187086.4,2022-04-29,-15.09,-23.59,-39.12,-23.28,5.18
15,NASDAQ,INTC,INTEL CORP,178239.5,2022-04-29,-16.57,-7.98,-9.75,-23.16,2.74
16,NASDAQ,CMCSA,COMCAST CORP,178177.2,2022-04-29,-16.32,-19.58,-21.87,-28.13,11.37
17,NASDAQ,LIN,LINDE PLC,158396.0,2022-04-29,-4.41,-0.54,-1.54,9.37,4.08
18,NASDAQ,TXN,TEXAS INSTRUMENTS INC,156993.3,2022-04-29,-10.87,-3.97,-8.6,-6.19,4.54
19,NASDAQ,QCOM,QUALCOMM INC,156452.8,2022-04-29,-13.27,-15.92,5.83,-0.36,2.53
20,NASDAQ,TMUS,T-MOBILE US INC,153837.6,2022-04-29,-4.12,13.34,7.05,-8.11,8.24
21,NASDAQ,SNY,SANOFI,132042.1,2022-04-29,1.61,-0.93,3.61,2.84,5.97
22,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,131728.6,2022-04-29,-2.04,-3.68,-10.62,-12.02,0.57
23,NASDAQ,AMGN,AMGEN INC,124570.1,2022-04-29,-3.46,2.65,14.61,2.54,10.97
24,NASDAQ,INTU,INTUIT INC,118427.7,2022-04-29,-13.6,-21.59,-32.93,1.13,-1.02
25,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,102564.4,2022-04-29,-30.6,-18.74,-28.87,1.92,19.11
26,NASDAQ,PYPL,PAYPAL HOLDINGS INC,101826.5,2022-04-29,-27.44,-46.23,-62.2,-67.17,-3.09
27,NASDAQ,ABNB,AIRBNB INC,98494.6,2022-04-29,-12.71,7.31,-10.23,-13.77,-21.11
28,NASDAQ,AMAT,APPLIED MATERIALS INC,97482.6,2022-04-29,-21.98,-16.53,-18.97,-17.92,6.54
29,NASDAQ,JD,JDCOM INC,96153.6,2022-04-29,-1.71,-11.08,-21.23,-20.78,-6.81
30,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,91144.1,2022-04-29,-3.01,10.03,-1.89,17.98,2.18
31,NASDAQ,BKNG,BOOKING HOLDINGS INC,90374.1,2022-04-29,-6.81,-8.4,-8.69,-11.64,1.5
32,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,89235.4,2022-04-29,2.82,-2.38,7.32,8.2,-1.43
33,NASDAQ,ISRG,INTUITIVE SURGICAL INC,85898.3,2022-04-29,-20.76,-11.95,-33.74,-16.83,-4.87
34,NASDAQ,SBUX,STARBUCKS CORP,85858.4,2022-04-29,-18.19,-22.82,-28.96,-33.74,5.91
35,NASDAQ,NFLX,NETFLIX INC,84572.0,2022-04-29,-51.42,-50.47,-72.42,-62.6,3.72
36,NASDAQ,ADI,ANALOG DEVICES INC,80789.4,2022-04-29,-9.28,-2.22,-10.25,-0.63,9.58
37,NASDAQ,CME,CME GROUP INC,78829.9,2022-04-29,-8.95,-2.42,1.7,11.07,-9.35
38,NASDAQ,MU,MICRON TECHNOLOGY INC,76145.5,2022-04-29,-16.78,-13.86,-1.07,-22.26,8.29
39,NASDAQ,CSX,CSX CORP,74664.1,2022-04-29,-8.86,0.03,-4.53,2.95,-7.14
40,NASDAQ,GILD,GILEAD SCIENCES INC,74405.6,2022-04-29,-1.97,-12.74,-6.46,-2.98,9.29
41,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,71925.6,2022-04-29,-25.13,-27.43,-36.51,-36.04,18.31
42,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,71539.3,2022-04-29,-5.63,5.47,3.0,35.9,0.85
43,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,69555.4,2022-04-29,5.91,12.43,47.74,28.96,-1.67
44,NASDAQ,EQIX,EQUINIX INC,65452.0,2022-04-29,-5.56,2.07,-13.41,3.42,-3.99
45,NASDAQ,LRCX,LAM RESEARCH CORP,64607.9,2022-04-29,-18.13,-16.74,-16.92,-26.62,11.65
46,NASDAQ,FISV,FISERV INC,63294.9,2022-04-29,-4.93,-6.65,-0.58,-19.91,2.31
47,NASDAQ,NTES,NETEASE INC,62418.9,2022-04-29,1.5,-0.62,-1.63,-16.15,8.81
48,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,58910.2,2022-04-29,-5.82,-3.91,-2.74,-17.42,3.02
49,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,57926.7,2022-04-29,-0.45,11.38,10.94,17.54,-3.17
50,NASDAQ,TEAM,ATLASSIAN CORP,57044.5,2022-04-29,-27.86,-29.56,-50.92,-1.44,-21.13
51,NASDAQ,PANW,PALO ALTO NETWORKS INC,55277.5,2022-04-29,-8.96,13.12,10.25,58.04,-10.42
52,NASDAQ,PDD,PDD HOLDINGS INC,54482.4,2022-04-29,-2.73,-18.77,-51.54,-68.66,16.85
53,NASDAQ,MRNA,MODERNA INC,54150.2,2022-04-29,-25.59,-15.71,-61.06,-23.49,8.12
54,NASDAQ,SHOP,SHOPIFY INC,53735.4,2022-04-29,-42.63,-51.07,-70.9,-65.39,-12.11
55,NASDAQ,KDP,KEURIG DR PEPPER INC,53053.7,2022-04-29,-1.84,-0.15,4.67,6.25,-7.11
56,NASDAQ,KHC,KRAFT HEINZ CO,52177.1,2022-04-29,8.28,19.51,21.41,6.67,-10.3
57,NASDAQ,WDAY,WORKDAY INC,51881.7,2022-04-29,-16.06,-13.22,-28.72,-18.84,-24.38
58,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,50897.4,2022-04-29,0.43,10.92,19.13,16.49,3.75
59,NASDAQ,ROP,ROPER TECHNOLOGIES INC,49624.9,2022-04-29,-1.28,8.05,-3.43,5.93,-5.85
60,NASDAQ,MRVL,MARVELL TECHNOLOGY INC,49240.2,2022-04-29,-23.67,-12.35,-15.08,23.34,1.84
61,NASDAQ,MELI,MERCADOLIBRE INC,49089.4,2022-04-29,-22.51,-7.15,-34.26,-38.7,-19.28
62,NASDAQ,TRI,THOMSON REUTERS CORP,48589.9,2022-04-29,-7.44,-4.21,-16.27,9.02,-0.46
63,NASDAQ,KLAC,KLA CORP,47644.8,2022-04-29,-16.93,-12.68,-13.89,-1.04,14.64
64,NASDAQ,KMB,KIMBERLY CLARK CORP,46775.4,2022-04-29,11.91,0.83,9.08,8.33,-4.19
65,NASDAQ,ILMN,ILLUMINA INC,46574.1,2022-04-29,-16.99,-10.64,-28.53,-25.82,-19.27
66,NASDAQ,FTNT,FORTINET INC,46477.3,2022-04-29,-16.83,2.43,-14.07,47.85,1.78
67,NASDAQ,CRWD,CROWDSTRIKE HOLDINGS INC,45867.4,2022-04-29,-10.87,17.68,-29.47,-6.04,-19.51
68,NASDAQ,EXC,EXELON CORP,45850.8,2022-04-29,-0.45,14.26,24.02,49.4,5.84
69,NASDAQ,PAYX,PAYCHEX INC,45751.7,2022-04-29,-4.38,9.88,3.39,30.59,-1.64
70,NASDAQ,MNST,MONSTER BEVERAGE CORP,45355.5,2022-04-29,3.75,0.43,0.8,-12.52,4.01
