순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,546072.5,2012-06-29,2.05,-4.24,44.16,74.84,4.58
2,NASDAQ,AEHL,ANTELOPE ENTERPRISE HOLDINGS LTD,472441.1,2012-06-29,2.33,-21.48,10.43,-30.23,-9.77
3,NASDAQ,MSFT,MICROSOFT CORP,256982.5,2012-06-29,3.48,-4.13,19.12,22.66,-3.66
4,NASDAQ,WMT,WALMART INC,235900.5,2012-06-29,6.15,15.4,17.78,36.08,6.76
5,NASDAQ,GOOGL,ALPHABET INC,189292.4,2012-06-29,-2.4,-10.54,-9.7,16.58,9.12
6,NASDAQ,INTC,INTEL CORP,134076.1,2012-06-29,2.15,-4.66,10.21,28.82,-3.57
7,NASDAQ,PEP,PEPSICO INC,110509.8,2012-06-29,2.72,7.87,7.9,4.28,2.93
8,NASDAQ,AMZN,AMAZON COM INC,102882.0,2012-06-29,6.33,11.6,31.35,11.84,2.16
9,NASDAQ,SNY,SANOFI,101319.8,2012-06-29,9.48,2.99,8.44,0.7,7.57
10,NASDAQ,QCOM,QUALCOMM INC,95450.8,2012-06-29,-4.23,-17.68,2.31,2.09,7.19
11,NASDAQ,CSCO,CISCO SYSTEMS INC,91977.6,2012-06-29,3.49,-18.04,-5.25,13.63,-6.67
12,NASDAQ,CMCSA,COMCAST CORP,86196.6,2012-06-29,9.97,8.3,36.22,31.45,1.81
13,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,77788.9,2012-06-29,7.89,4.49,5.51,13.88,2.03
14,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,68472.8,2012-06-29,0.7,2.93,4.08,14.43,2.82
15,NASDAQ,META,META PLATFORMS INC,66494.4,2012-06-29,7.83,,,,-30.19
16,NASDAQ,AMGN,AMGEN INC,56702.7,2012-06-29,5.24,8.86,13.8,28.84,13.29
17,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,54534.2,2012-06-29,13.16,14.49,24.19,27.51,2.98
18,NASDAQ,EBAY,EBAY INC,54244.5,2012-06-29,1.25,13.57,38.38,36.13,5.45
19,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,44969.9,2012-06-29,4.14,5.02,25.91,3.37,3.78
20,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,43509.4,2012-06-29,-2.38,-7.41,3.22,-2.14,3.96
21,NASDAQ,COST,COSTCO WHOLESALE CORP,41072.8,2012-06-29,9.65,6.09,13.33,20.15,1.24
22,NASDAQ,SBUX,STARBUCKS CORP,40443.2,2012-06-29,-4.07,-4.03,15.55,37.16,-15.08
