순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,748247.1,2015-02-27,18.16,8.37,26.82,73.64,-3.14
2,NASDAQ,GOOGL,ALPHABET INC,382932.0,2015-02-27,7.95,2.72,-3.49,-7.8,-1.41
3,NASDAQ,MSFT,MICROSOFT CORP,359736.0,2015-02-27,3.52,-7.51,-0.95,18.93,-7.29
4,NASDAQ,WMT,WALMART INC,270525.6,2015-02-27,-4.12,-0.68,11.28,15.37,-1.4
5,NASDAQ,META,META PLATFORMS INC,221038.0,2015-02-27,4.21,1.74,5.81,14.55,4.12
6,NASDAQ,AMZN,AMAZON COM INC,176540.2,2015-02-27,23.93,13.97,10.78,5.56,-2.12
7,NASDAQ,INTC,INTEL CORP,157472.0,2015-02-27,-2.04,-9.25,-3.1,38.27,-5.96
8,NASDAQ,GILD,GILEAD SCIENCES INC,154197.8,2015-02-27,-1.43,3.22,-3.61,23.77,-5.22
9,NASDAQ,CMCSA,COMCAST CORP,150888.6,2015-02-27,5.37,4.85,9.73,18.22,-4.48
10,NASDAQ,CSCO,CISCO SYSTEMS INC,150640.8,2015-02-27,9.7,8.34,20.72,38.75,-6.01
11,NASDAQ,PEP,PEPSICO INC,146724.8,2015-02-27,2.34,0.29,8.8,28.75,-2.74
12,NASDAQ,SNY,SANOFI,129412.6,2015-02-27,4.85,1.6,-11.5,-1.69,1.19
13,NASDAQ,AMGN,AMGEN INC,119687.6,2015-02-27,-0.22,-3.75,15.45,30.63,1.35
14,NASDAQ,QCOM,QUALCOMM INC,119609.6,2015-02-27,1.03,0.35,-4.72,-1.49,-3.82
15,NASDAQ,CELG,CELGENE CORP,97295.8,2015-02-27,-0.68,7.92,28.28,50.34,-5.14
16,NASDAQ,BIIB,BIOGEN INC,96095.7,2015-02-27,14.45,34.33,19.29,19.12,3.09
17,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,91376.5,2015-02-27,-3.76,-3.06,1.66,-11.69,-5.44
18,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,80442.1,2015-02-27,2.37,4.25,8.66,11.11,1.49
19,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,78564.0,2015-02-27,11.35,21.86,38.54,24.2,1.93
20,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,72373.7,2015-02-27,3.2,-2.35,-1.92,6.76,-2.98
21,NASDAQ,BIDU,BAIDU INC,71374.4,2015-02-27,-10.45,-17.18,-5.43,13.88,2.28
22,NASDAQ,SBUX,STARBUCKS CORP,70094.3,2015-02-27,6.21,17.72,20.91,31.43,1.3
23,NASDAQ,EBAY,EBAY INC,70073.8,2015-02-27,5.89,6.12,3.56,-0.74,-0.4
24,NASDAQ,COST,COSTCO WHOLESALE CORP,64736.5,2015-02-27,7.99,8.95,25.91,32.15,3.09
25,NASDAQ,BKNG,BOOKING HOLDINGS INC,64273.5,2015-02-27,22.06,6.06,-1.85,-8.86,-5.93
26,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,61633.7,2015-02-27,1.34,2.98,13.48,13.72,2.34
27,NASDAQ,TXN,TEXAS INSTRUMENTS INC,61572.0,2015-02-27,7.92,8.91,24.71,34.8,-2.75
28,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,60923.6,2015-02-27,2.37,-4.91,2.77,10.89,-1.88
29,NASDAQ,SHPG,SHIRE PLC,48314.3,2015-02-27,9.46,12.59,-0.47,41.84,-0.84
