순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,500606.2,2012-12-31,-9.07,-19.85,-8.05,32.59,-14.41
2,NASDAQ,GOOGL,ALPHABET INC,231565.8,2012-12-31,1.29,-6.24,21.95,9.52,6.83
3,NASDAQ,WMT,WALMART INC,228242.2,2012-12-31,-4.74,-7.04,-1.07,16.97,2.53
4,NASDAQ,MSFT,MICROSOFT CORP,224803.7,2012-12-31,0.36,-9.49,-11.36,5.84,2.77
5,NASDAQ,SNY,SANOFI,127065.5,2012-12-31,6.19,10.03,25.41,35.7,2.74
6,NASDAQ,AMZN,AMAZON COM INC,113629.2,2012-12-31,-0.48,-1.36,9.85,44.92,5.84
7,NASDAQ,PEP,PEPSICO INC,105851.2,2012-12-31,-1.78,-2.56,-1.68,6.4,6.46
8,NASDAQ,QCOM,QUALCOMM INC,105411.2,2012-12-31,-2.38,-0.59,11.99,14.89,6.73
9,NASDAQ,CSCO,CISCO SYSTEMS INC,104321.4,2012-12-31,3.91,4.43,16.68,11.6,4.69
10,NASDAQ,INTC,INTEL CORP,102605.1,2012-12-31,5.39,-8.04,-21.16,-12.03,2.04
11,NASDAQ,CMCSA,COMCAST CORP,99275.3,2012-12-31,0.89,5.46,17.92,60.68,1.92
12,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,69535.1,2012-12-31,-2.37,-9.8,-8.77,-4.74,8.46
13,NASDAQ,AMGN,AMGEN INC,66146.0,2012-12-31,-2.93,2.7,19.24,36.8,-0.86
14,NASDAQ,EBAY,EBAY INC,65990.7,2012-12-31,-3.45,5.43,21.4,68.15,9.75
15,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,61520.5,2012-12-31,4.04,5.85,16.93,45.46,7.62
16,NASDAQ,META,META PLATFORMS INC,57670.3,2012-12-31,-4.93,22.9,-14.4,,16.38
17,NASDAQ,GILD,GILEAD SCIENCES INC,55649.3,2012-12-31,-2.07,10.74,43.23,79.46,7.42
18,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,49720.6,2012-12-31,3.49,6.96,15.18,19.85,7.52
