순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NYSE,XOM,EXXON MOBIL CORP,401730.1,2013-06-28,90.35,53.307,-0.13,0.96,5.79,8.39,3.76
2,NASDAQ,AAPL,APPLE INC,372208.1,2013-06-28,14.162,12.125,-11.83,-9.82,-24.57,-30.64,14.13
3,NASDAQ,GOOGL,ALPHABET INC,292365.5,2013-06-28,22.031,21.837,1.05,10.85,24.46,51.77,0.84
4,NASDAQ,MSFT,MICROSOFT CORP,288489.0,2013-06-28,34.545,28.122,-1.02,21.6,31.29,16.38,-7.83
5,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,275916.8,2013-06-28,111.92,111.92,-1.88,7.41,24.77,34.31,3.53
6,NASDAQ,WMT,WALMART INC,244079.7,2013-06-28,24.83,19.338,-0.47,0.15,10.54,9.36,4.63
7,NYSE,JNJ,JOHNSON & JOHNSON,241171.0,2013-06-28,85.86,59.98,2.0,6.11,24.4,31.38,8.9
8,NYSE,GE,GE AEROSPACE,239787.4,2013-06-28,185.52,90.854,0.25,1.12,12.29,14.99,5.09
9,NYSE,CVX,CHEVRON CORP,229458.6,2013-06-28,118.34,68.811,-3.59,0.41,11.18,15.88,6.38
10,NYSE,WFC,WELLS FARGO & COMPANY,218581.9,2013-06-28,41.27,28.768,1.77,12.44,22.55,26.92,5.41
11,NYSE,IBM,INTERNATIONAL BUSINESS MACHINES CORP,211901.7,2013-06-28,191.11,110.176,-8.13,-9.99,0.66,-0.56,2.06
12,NYSE,PG,PROCTER & GAMBLE CO,211012.1,2013-06-28,76.99,53.243,0.3,0.69,15.21,29.85,5.08
13,NYSE,CHL,CHINA MOBILE LTD,208118.9,2013-06-28,51.77,37.41,-0.06,-0.41,-9.89,-1.27,2.22
14,NYSE,PTRCY,PETROCHINA CO LTD,202549.3,2013-06-28,110.67,76.267,-4.33,-14.55,-21.66,-11.04,5.34
15,NYSE,SHEL,SHELL PLC,201157.4,2013-06-28,63.8,32.749,-3.87,-0.78,-5.03,-0.43,7.13
16,NYSE,JPM,JPMORGAN CHASE & CO,199529.1,2013-06-28,52.79,37.271,-3.3,11.94,21.64,52.05,6.33
17,NYSE,PFE,PFIZER INC,198681.2,2013-06-28,28.01,15.329,2.87,-2.14,13.6,26.14,5.21
18,NYSE,HSBC,HSBC HOLDINGS PLC,191781.0,2013-06-28,51.9,24.414,-5.39,-1.85,0.3,22.97,9.34
19,NYSE,TM,TOYOTA MOTOR CORP,191091.0,2013-06-28,120.66,85.542,2.65,17.56,30.85,52.89,1.03
20,NYSE,T,AT&T INC,190452.0,2013-06-28,35.4,12.891,1.17,-2.36,7.66,4.24,0.89
21,NYSE,KO,COCA COLA CO,178640.1,2013-06-28,40.11,26.952,0.99,-0.13,12.23,5.47,-0.07
22,NYSE,NVS,NOVARTIS AG,171162.1,2013-06-28,70.71,38.578,-1.46,-0.74,15.94,31.29,1.27
23,NYSE,BHP,BHP GROUP LTD,154179.3,2013-06-28,57.66,24.504,-11.73,-15.74,-25.34,-8.72,8.79
24,NYSE,C,CITIGROUP INC,145967.2,2013-06-28,47.97,35.297,-7.73,8.46,21.32,75.21,8.69
25,NYSE,VZ,VERIZON COMMUNICATIONS INC,144028.7,2013-06-28,50.34,25.793,3.84,3.49,18.95,18.41,-0.72
26,NYSE,ORCL,ORACLE CORP,142212.1,2013-06-28,30.71,25.381,-9.09,-5.01,-7.83,4.4,5.74
27,NYSE,PM,PHILIP MORRIS INTERNATIONAL INC,141667.6,2013-06-28,86.62,46.273,-3.78,-5.65,5.55,3.21,2.96
28,NYSE,MRK,MERCK & CO INC,140261.0,2013-06-28,46.45,29.848,0.36,6.04,15.58,15.52,3.7
29,NYSE,BAC,BANK OF AMERICA CORP,138635.7,2013-06-28,12.86,10.012,-5.78,5.67,10.96,57.82,13.52
30,NASDAQ,SNY,SANOFI,138141.5,2013-06-28,51.51,31.5,-2.98,4.38,12.53,41.13,-0.06
31,NYSE,BP,BP PLC,133012.4,2013-06-28,41.74,19.781,-2.72,-0.22,2.77,8.14,-0.72
32,NASDAQ,CSCO,CISCO SYSTEMS INC,130054.4,2013-06-28,24.335,16.398,0.92,17.41,24.85,45.68,5.89
