순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,2066941.8,2022-12-30,-12.23,-5.83,-4.68,-26.66,11.05
2,NASDAQ,MSFT,MICROSOFT CORP,1787731.7,2022-12-30,-6.0,3.26,-6.16,-28.65,3.33
3,NASDAQ,GOOGL,ALPHABET INC,1141960.9,2022-12-30,-12.63,-7.76,-19.03,-39.65,12.03
4,NASDAQ,AMZN,AMAZON COM INC,856939.0,2022-12-30,-12.99,-25.66,-20.91,-50.19,22.77
5,NASDAQ,TSLA,TESLA INC,388971.9,2022-12-30,-36.73,-53.56,-45.12,-65.47,40.62
6,NASDAQ,WMT,WALMART INC,382376.6,2022-12-30,-6.62,9.73,17.57,0.59,1.47
7,NASDAQ,NVDA,NVIDIA CORP,359504.4,2022-12-30,-13.64,20.41,-3.55,-50.56,33.69
8,NASDAQ,META,META PLATFORMS INC,319087.4,2022-12-30,1.9,-11.31,-25.37,-65.05,23.79
9,NASDAQ,PEP,PEPSICO INC,248896.9,2022-12-30,-2.01,11.34,9.8,7.41,-5.34
10,NASDAQ,AVGO,BROADCOM INC,233652.7,2022-12-30,2.32,26.98,17.04,-13.22,4.63
11,NASDAQ,ASML,ASML HOLDING NV,216483.7,2022-12-30,-10.15,31.95,15.44,-30.84,20.94
12,NASDAQ,COST,COSTCO WHOLESALE CORP,202562.3,2022-12-30,-15.35,-3.16,-4.42,-18.51,11.97
13,NASDAQ,CSCO,CISCO SYSTEMS INC,195710.0,2022-12-30,-4.18,20.18,13.76,-22.76,2.98
14,NASDAQ,TMUS,T-MOBILE US INC,174181.6,2022-12-30,-7.57,4.35,4.06,20.16,6.65
15,NASDAQ,LIN,LINDE PLC,161256.7,2022-12-30,-2.72,21.41,14.31,-3.81,1.46
16,NASDAQ,ADBE,ADOBE INC,156452.8,2022-12-30,-2.44,22.29,-8.07,-41.01,10.05
17,NASDAQ,CMCSA,COMCAST CORP,151189.6,2022-12-30,-4.56,20.27,-9.49,-29.05,13.38
18,NASDAQ,TXN,TEXAS INSTRUMENTS INC,149949.0,2022-12-30,-8.45,7.57,9.05,-10.35,8.03
19,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,144078.7,2022-12-30,-2.39,28.96,24.5,5.58,-2.72
20,NASDAQ,AMGN,AMGEN INC,140139.2,2022-12-30,-8.3,17.32,9.53,19.63,-3.9
21,NASDAQ,NFLX,NETFLIX INC,131227.6,2022-12-30,-3.49,25.25,68.63,-51.82,20.0
22,NASDAQ,QCOM,QUALCOMM INC,123242.7,2022-12-30,-13.08,-2.11,-12.93,-38.56,21.17
23,NASDAQ,SNY,SANOFI,122388.5,2022-12-30,6.79,27.38,-3.2,-0.13,1.47
24,NASDAQ,SBUX,STARBUCKS CORP,113861.8,2022-12-30,-2.94,18.41,31.34,-12.63,10.02
25,NASDAQ,INTU,INTUIT INC,109341.8,2022-12-30,-4.51,0.68,1.34,-39.13,8.81
26,NASDAQ,INTC,INTEL CORP,109076.6,2022-12-30,-12.11,3.89,-27.7,-46.9,6.93
27,NASDAQ,GILD,GILEAD SCIENCES INC,107676.8,2022-12-30,-1.45,40.31,41.61,22.34,-2.22
28,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,104432.3,2022-12-30,-16.57,2.23,-15.3,-55.38,16.03
29,NASDAQ,PDD,PDD HOLDINGS INC,102982.5,2022-12-30,-0.6,30.31,31.96,37.17,20.15
30,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,99085.8,2022-12-30,-9.14,6.11,14.76,-0.88,-5.46
31,NASDAQ,ISRG,INTUITIVE SURGICAL INC,93770.6,2022-12-30,-1.86,41.57,32.21,-26.96,-7.41
32,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,91018.5,2022-12-30,-0.85,22.26,8.69,3.8,-1.82
33,NASDAQ,JD,JDCOM INC,87871.5,2022-12-30,-1.84,11.59,-12.6,-18.37,6.06
34,NASDAQ,ADI,ANALOG DEVICES INC,83539.8,2022-12-30,-4.15,18.25,13.34,-4.38,4.54
35,NASDAQ,AMAT,APPLIED MATERIALS INC,82202.3,2022-12-30,-11.15,19.15,7.57,-37.79,14.49
36,NASDAQ,PYPL,PAYPAL HOLDINGS INC,81192.8,2022-12-30,-9.17,-17.25,1.98,-62.88,14.42
37,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,78571.7,2022-12-30,-4.02,4.74,22.05,12.29,5.13
38,NASDAQ,BKNG,BOOKING HOLDINGS INC,78171.3,2022-12-30,-3.09,22.64,15.23,-15.89,20.78
39,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,74127.4,2022-12-30,-8.73,-0.26,2.48,29.82,11.88
40,NASDAQ,MRNA,MODERNA INC,69006.5,2022-12-30,2.11,51.9,25.74,-28.61,-1.98
41,NASDAQ,CSX,CSX CORP,65132.6,2022-12-30,-5.23,16.65,7.28,-15.96,-0.19
42,NASDAQ,FISV,FISERV INC,64182.3,2022-12-30,-3.15,8.02,13.6,-3.3,5.55
43,NASDAQ,EQIX,EQUINIX INC,60615.2,2022-12-30,-5.16,15.7,0.6,-21.11,12.69
44,NASDAQ,CME,CME GROUP INC,60491.6,2022-12-30,-1.62,-1.97,-14.75,-22.96,5.05
45,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,59910.0,2022-12-30,3.52,2.97,-1.68,14.1,0.03
46,NASDAQ,LRCX,LAM RESEARCH CORP,57320.2,2022-12-30,-10.7,15.25,-0.61,-40.66,18.99
47,NASDAQ,TRI,THOMSON REUTERS CORP,55107.6,2022-12-30,-3.1,11.6,10.32,-2.2,4.3
48,NASDAQ,ABNB,AIRBNB INC,54923.2,2022-12-30,-16.29,-18.6,-4.02,-49.34,29.95
49,NASDAQ,MU,MICRON TECHNOLOGY INC,54537.0,2022-12-30,-13.1,0.21,-9.01,-46.29,20.65
50,NASDAQ,KLAC,KLA CORP,53432.1,2022-12-30,-4.1,25.01,18.97,-10.58,4.1
51,NASDAQ,MNST,MONSTER BEVERAGE CORP,52972.6,2022-12-30,-1.29,16.75,9.53,6.44,2.51
52,NASDAQ,ORLY,O REILLY AUTOMOTIVE INC,52815.3,2022-12-30,-2.37,20.0,33.6,20.27,-6.12
53,NASDAQ,CHTR,CHARTER COMMUNICATIONS INC,52788.5,2022-12-30,-13.34,11.79,-27.62,-48.4,13.33
54,NASDAQ,KDP,KEURIG DR PEPPER INC,50503.5,2022-12-30,-7.78,-0.45,1.32,-0.74,-0.5
55,NASDAQ,KHC,KRAFT HEINZ CO,49866.9,2022-12-30,3.46,23.32,8.95,19.05,-0.44
56,NASDAQ,AEP,AMERICAN ELECTRIC POWER CO INC,48791.4,2022-12-30,-1.91,10.87,0.68,10.72,-1.04
57,NASDAQ,SNPS,SYNOPSYS INC,48665.3,2022-12-30,-5.96,4.51,5.13,-13.89,10.79
58,NASDAQ,NTES,NETEASE INC,47398.2,2022-12-30,2.77,-3.32,-21.39,-28.69,22.0
59,NASDAQ,MAR,MARRIOTT INTERNATIONAL INC,47129.6,2022-12-30,-9.96,6.5,9.94,-9.14,16.99
60,NASDAQ,CTAS,CINTAS CORP,45859.9,2022-12-30,-2.2,16.64,21.54,3.81,-1.74
61,NASDAQ,ROP,ROPER TECHNOLOGIES INC,45824.0,2022-12-30,-1.55,20.34,9.83,-11.15,-1.08
62,NASDAQ,KMB,KIMBERLY CLARK CORP,45814.6,2022-12-30,0.94,21.65,2.23,-0.6,-4.23
63,NASDAQ,SHOP,SHOPIFY INC,44151.7,2022-12-30,-15.09,28.84,11.11,-75.18,41.95
64,NASDAQ,CDNS,CADENCE DESIGN SYSTEMS INC,44066.1,2022-12-30,-6.63,-1.71,7.07,-14.67,13.81
65,NASDAQ,DXCM,DEXCOM INC,43739.9,2022-12-30,-2.61,40.6,51.94,-16.32,-5.43
66,NASDAQ,WDAY,WORKDAY INC,43003.8,2022-12-30,-0.34,9.93,19.88,-39.48,8.43
67,NASDAQ,EXC,EXELON CORP,42959.5,2022-12-30,4.5,16.42,-3.06,8.06,-2.41
68,NASDAQ,MELI,MERCADOLIBRE INC,42561.6,2022-12-30,-9.1,2.23,32.87,-37.61,39.64
69,NASDAQ,PANW,PALO ALTO NETWORKS INC,42190.9,2022-12-30,-17.87,-14.81,-15.25,-25.44,13.69
70,NASDAQ,PAYX,PAYCHEX INC,41655.5,2022-12-30,-6.83,3.68,2.78,-13.16,0.26
71,NASDAQ,NXPI,NXP SEMICONDUCTORS NV,40951.1,2022-12-30,-9.69,7.66,7.85,-29.47,16.63
72,NASDAQ,ADSK,AUTODESK INC,40320.5,2022-12-30,-7.47,0.04,8.67,-33.67,15.14
73,NASDAQ,ROST,ROSS STORES INC,39971.1,2022-12-30,-1.1,38.1,66.3,2.97,1.83
74,NASDAQ,BIDU,BAIDU INC,39890.0,2022-12-30,5.32,-2.65,-23.1,-24.06,17.75
75,NASDAQ,BIIB,BIOGEN INC,39876.9,2022-12-30,-9.26,3.72,35.79,15.38,5.05
76,NASDAQ,LULU,LULULEMON ATHLETICA INC,39214.1,2022-12-30,-15.76,14.6,17.52,-19.64,-4.21
77,NASDAQ,MCHP,MICROCHIP TECHNOLOGY INC,38638.1,2022-12-30,-11.29,15.63,22.01,-18.0,10.49
78,NASDAQ,XEL,XCEL ENERGY INC,38367.6,2022-12-30,0.53,10.3,0.41,5.64,-1.91
