순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,3050896.3,2023-06-30,9.4,19.64,49.72,42.72,1.28
2,NASDAQ,MSFT,MICROSOFT CORP,2532080.9,2023-06-30,2.82,20.15,42.66,33.88,-1.36
3,NASDAQ,GOOGL,ALPHABET INC,1519830.9,2023-06-30,-3.21,18.64,35.67,9.85,10.88
4,NASDAQ,AMZN,AMAZON COM INC,1337539.7,2023-06-30,7.15,27.8,55.19,22.74,2.55
5,NASDAQ,NVDA,NVIDIA CORP,1044859.4,2023-06-30,5.47,54.5,189.54,179.28,10.47
6,NASDAQ,TSLA,TESLA INC,829681.1,2023-06-30,30.13,34.05,112.51,16.62,2.16
7,NASDAQ,META,META PLATFORMS INC,735452.8,2023-06-30,9.32,38.08,138.47,77.97,11.02
8,NASDAQ,WMT,WALMART INC,423257.1,2023-06-30,7.61,8.31,11.73,31.36,1.71
9,NASDAQ,AVGO,BROADCOM INC,357975.7,2023-06-30,8.56,37.62,57.11,83.89,3.6
10,NASDAQ,ASML,ASML HOLDING NV,285913.9,2023-06-30,-0.48,7.41,33.32,53.91,-1.15
11,NASDAQ,PEP,PEPSICO INC,255176.3,2023-06-30,2.7,3.14,3.92,14.1,1.21
12,NASDAQ,COST,COSTCO WHOLESALE CORP,238582.3,2023-06-30,5.97,9.77,18.39,13.15,4.14
13,NASDAQ,ADBE,ADOBE INC,222881.6,2023-06-30,17.2,28.04,45.3,33.58,11.69
14,NASDAQ,CSCO,CISCO SYSTEMS INC,210843.5,2023-06-30,3.13,1.36,10.3,25.48,1.34
15,NASDAQ,NFLX,NETFLIX INC,195814.0,2023-06-30,12.09,30.16,49.38,151.9,-0.35
16,NASDAQ,LIN,LINDE PLC,186825.2,2023-06-30,7.76,8.79,17.7,34.54,2.52
17,NASDAQ,AMD,ADVANCED MICRO DEVICES INC,183436.3,2023-06-30,-9.07,16.38,75.87,48.96,0.43
18,NASDAQ,CMCSA,COMCAST CORP,173214.8,2023-06-30,6.1,12.7,20.64,9.18,9.69
19,NASDAQ,TMUS,T-MOBILE US INC,166665.1,2023-06-30,2.8,-3.92,-0.79,3.24,-0.81
20,NASDAQ,TXN,TEXAS INSTRUMENTS INC,163395.8,2023-06-30,1.97,-1.56,10.56,20.57,0.68
21,NASDAQ,INTC,INTEL CORP,139478.2,2023-06-30,11.5,4.62,28.65,-6.99,6.97
22,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,138127.9,2023-06-30,6.66,10.3,-2.14,21.83,-6.44
23,NASDAQ,SNY,SANOFI,135918.1,2023-06-30,6.84,3.64,15.49,11.8,-0.98
24,NASDAQ,QCOM,QUALCOMM INC,132610.6,2023-06-30,3.34,-5.9,9.7,-4.49,11.03
25,NASDAQ,INTU,INTUIT INC,128320.6,2023-06-30,12.83,4.29,18.16,19.74,11.87
26,NASDAQ,AMAT,APPLIED MATERIALS INC,121377.1,2023-06-30,5.84,18.68,49.17,60.46,4.88
27,NASDAQ,ISRG,INTUITIVE SURGICAL INC,119815.1,2023-06-30,11.36,36.07,28.86,70.37,-5.13
28,NASDAQ,AMGN,AMGEN INC,118631.2,2023-06-30,1.6,-7.2,-13.91,-5.71,5.46
29,NASDAQ,SBUX,STARBUCKS CORP,113562.4,2023-06-30,1.34,-1.74,0.86,32.48,2.53
30,NASDAQ,BKNG,BOOKING HOLDINGS INC,99732.9,2023-06-30,6.78,3.47,33.99,54.39,10.02
31,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,99333.6,2023-06-30,1.33,5.39,10.63,20.25,1.63
32,NASDAQ,ADI,ANALOG DEVICES INC,97681.3,2023-06-30,10.32,0.79,19.89,35.89,2.42
33,NASDAQ,GILD,GILEAD SCIENCES INC,96133.5,2023-06-30,1.94,-4.47,-8.51,29.55,-1.21
34,NASDAQ,PDD,PDD HOLDINGS INC,91311.8,2023-06-30,2.23,-9.55,-15.22,11.88,29.91
35,NASDAQ,ADP,AUTOMATIC DATA PROCESSING INC,90800.3,2023-06-30,5.21,0.72,-6.92,6.82,12.5
36,NASDAQ,VRTX,VERTEX PHARMACEUTICALS INC,90635.0,2023-06-30,8.18,12.73,21.86,24.88,0.12
37,NASDAQ,LRCX,LAM RESEARCH CORP,86362.1,2023-06-30,2.33,21.32,53.91,52.97,11.76
38,NASDAQ,SHOP,SHOPIFY INC,82618.0,2023-06-30,11.02,38.89,86.11,106.79,4.61
39,NASDAQ,ABNB,AIRBNB INC,81952.5,2023-06-30,19.56,4.81,49.89,43.87,18.75
40,NASDAQ,REGN,REGENERON PHARMACEUTICALS INC,78831.2,2023-06-30,-1.38,-11.46,-0.41,21.55,3.25
41,NASDAQ,PANW,PALO ALTO NETWORKS INC,78149.0,2023-06-30,20.25,32.0,83.11,55.19,-2.17
42,NASDAQ,FISV,FISERV INC,77873.6,2023-06-30,11.68,11.64,24.81,41.79,0.05
43,NASDAQ,PYPL,PAYPAL HOLDINGS INC,74451.6,2023-06-30,7.54,-10.3,-6.3,-4.45,13.62
44,NASDAQ,EQIX,EQUINIX INC,73316.6,2023-06-30,6.73,12.22,20.85,21.58,3.31
45,NASDAQ,CSX,CSX CORP,69327.2,2023-06-30,10.11,16.01,10.86,18.92,-2.29
46,NASDAQ,MU,MICRON TECHNOLOGY INC,69124.5,2023-06-30,-11.97,0.23,26.52,15.12,13.33
47,NASDAQ,CME,CME GROUP INC,66651.7,2023-06-30,4.6,-1.35,11.53,-4.92,7.38
48,NASDAQ,KLAC,KLA CORP,66544.2,2023-06-30,5.73,22.88,29.5,54.07,5.96
49,NASDAQ,ATVI,ACTIVISION BLIZZARD INC,66273.2,2023-06-30,5.35,-0.7,10.12,8.27,10.04
50,NASDAQ,SNPS,SYNOPSYS INC,66251.8,2023-06-30,-6.33,15.82,36.37,43.37,3.76
51,NASDAQ,CDNS,CADENCE DESIGN SYSTEMS INC,63949.9,2023-06-30,-0.1,13.29,45.99,56.32,-0.22
52,NASDAQ,NTES,NETEASE INC,62289.3,2023-06-30,14.37,9.69,34.23,5.52,12.46
53,NASDAQ,TRI,THOMSON REUTERS CORP,61539.3,2023-06-30,7.71,4.62,18.96,31.23,0.22
54,NASDAQ,MNST,MONSTER BEVERAGE CORP,60123.1,2023-06-30,-0.54,9.43,13.15,23.93,0.09
55,NASDAQ,MELI,MERCADOLIBRE INC,59475.9,2023-06-30,-5.21,-6.49,39.98,86.0,4.51
