순위,거래소,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AEHL,ANTELOPE ENTERPRISE HOLDINGS LTD,949498.9,2011-03-31,-15.36,-21.2,14.26,-31.44,-10.86
2,NASDAQ,AAPL,APPLE INC,321080.1,2011-03-31,-1.33,8.04,22.82,48.29,0.47
3,NASDAQ,MSFT,MICROSOFT CORP,213336.5,2011-03-31,-4.48,-8.49,4.94,-11.39,2.09
4,NASDAQ,GOOGL,ALPHABET INC,188849.2,2011-03-31,-4.34,-1.21,11.59,3.46,-7.27
5,NASDAQ,WMT,WALMART INC,181716.9,2011-03-31,0.83,-2.82,-1.53,-4.09,5.62
6,NASDAQ,INTC,INTEL CORP,110747.8,2011-03-31,-6.01,-3.24,6.8,-6.65,14.72
7,NASDAQ,PEP,PEPSICO INC,102186.7,2011-03-31,2.33,-0.66,-1.6,0.3,6.96
8,NASDAQ,CSCO,CISCO SYSTEMS INC,94805.1,2011-03-31,-7.28,-14.93,-21.42,-33.89,2.16
9,NASDAQ,SNY,SANOFI,92346.7,2011-03-31,1.85,9.28,5.93,-2.27,12.21
10,NASDAQ,QCOM,QUALCOMM INC,90126.6,2011-03-31,-7.97,11.16,22.38,33.0,4.12
11,NASDAQ,VOD,VODAFONE GROUP PUBLIC LTD CO,84185.4,2011-03-31,0.46,8.74,17.91,30.58,1.29
12,NASDAQ,AMZN,AMAZON COM INC,81234.8,2011-03-31,3.94,0.07,14.68,32.66,8.71
13,NASDAQ,CMCSA,COMCAST CORP,68635.1,2011-03-31,-4.04,13.0,38.04,33.92,6.51
14,NASDAQ,MDLZ,MONDELEZ INTERNATIONAL INC,54846.4,2011-03-31,-0.6,0.44,3.51,7.67,7.11
15,NASDAQ,APA,APA CORP,50109.9,2011-03-31,5.06,9.94,34.28,29.73,2.0
16,NASDAQ,AMGN,AMGEN INC,49839.6,2011-03-31,4.13,-2.64,-3.01,-10.67,6.36
17,NASDAQ,TFCF,TWENTY-FIRST CENTURY FOX INC,48877.1,2011-03-31,1.62,13.88,24.16,10.48,1.5
18,NASDAQ,BIDU,BAIDU INC,48026.3,2011-03-31,13.74,42.76,34.29,130.84,7.77
19,NASDAQ,HON,HONEYWELL INTERNATIONAL INC,46819.9,2011-03-31,3.11,12.98,37.53,35.36,2.54
20,NASDAQ,ERIC,ERICSSON LM TELEPHONE CO,42095.3,2011-03-31,0.15,11.52,17.23,25.35,21.71
21,NASDAQ,TXN,TEXAS INSTRUMENTS INC,40506.1,2011-03-31,-2.95,6.73,28.38,43.72,3.18
22,NASDAQ,EBAY,EBAY INC,40301.4,2011-03-31,-7.36,11.54,27.21,15.1,10.8
23,NASDAQ,WBA,WALGREENS BOOTS ALLIANCE INC,37025.8,2011-03-31,-7.38,3.46,20.92,10.32,6.43
24,NASDAQ,DTV1,DIRECTV,37008.6,2011-03-31,1.81,17.21,12.42,38.42,3.82
25,NASDAQ,GILD,GILEAD SCIENCES INC,33774.9,2011-03-31,8.95,17.19,19.26,-6.6,-8.54
26,NASDAQ,MITSY,MITSUI & CO LTD,32764.7,2011-03-31,0.79,12.05,22.08,11.36,-3.37
27,NASDAQ,COST,COSTCO WHOLESALE CORP,32030.5,2011-03-31,-1.97,1.81,14.38,24.39,10.33
28,NASDAQ,TRI,THOMSON REUTERS CORP,29692.0,2011-03-31,-0.53,6.11,6.2,11.56,3.13
29,NASDAQ,ESRX,EXPRESS SCRIPTS HOLDING CO,29377.9,2011-03-31,-1.09,2.89,14.19,9.3,2.03
30,NASDAQ,CSX,CSX CORP,29110.3,2011-03-31,5.28,22.1,43.2,57.13,0.1
31,NASDAQ,VIAB,VIACOM INC,27771.0,2011-03-31,4.16,17.85,29.49,37.53,9.97
32,NASDAQ,SBUX,STARBUCKS CORP,27564.7,2011-03-31,12.03,15.46,45.84,54.95,-2.03
33,NASDAQ,DELL1,DELL INC,27407.6,2011-03-31,-8.34,7.08,11.87,-3.4,6.62
34,NASDAQ,EXC,EXELON CORP,27295.2,2011-03-31,-1.25,0.27,-0.67,-1.01,2.26
35,NASDAQ,CELG,CELGENE CORP,26767.0,2011-03-31,8.43,-2.64,-0.06,-7.08,2.26
