순위,거래소,종목코드,종목명,시가총액,종목선정일,종가,수정종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,NASDAQ,AAPL,APPLE INC,838531.4,2018-04-30,41.315,38.788,-1.5,-0.9,-1.49,16.87,13.51
2,NASDAQ,AMZN,AMAZON COM INC,759923.6,2018-04-30,78.306,78.306,8.21,7.94,41.69,69.31,4.05
3,NASDAQ,MSFT,MICROSOFT CORP,718532.6,2018-04-30,93.52,86.011,2.46,-1.11,13.52,39.44,6.15
4,NASDAQ,GOOGL,ALPHABET INC,707453.5,2018-04-30,50.929,50.479,-1.79,-13.84,-1.4,10.18,7.99
5,NASDAQ,META,META PLATFORMS INC,497876.0,2018-04-30,172.0,170.674,7.64,-7.97,-4.48,14.48,11.5
6,NYSE,BRK.B,BERKSHIRE HATHAWAY INC,478168.9,2018-04-30,193.73,193.73,-2.88,-9.63,3.63,17.26,-1.14
7,NYSE,BABA,ALIBABA GROUP HOLDING LTD,451592.7,2018-04-30,178.54,169.481,-2.72,-12.6,-3.43,54.58,10.91
8,NYSE,JPM,JPMORGAN CHASE & CO,373328.4,2018-04-30,108.78,87.405,-0.59,-5.49,9.22,27.72,-1.63
9,NYSE,JNJ,JOHNSON & JOHNSON,339360.2,2018-04-30,126.49,100.699,-1.29,-7.88,-8.13,5.07,-4.73
10,NYSE,XOM,EXXON MOBIL CORP,329462.7,2018-04-30,77.75,53.725,4.21,-10.04,-4.9,-1.05,5.54
11,NYSE,BAC,BANK OF AMERICA CORP,303369.5,2018-04-30,29.92,24.616,-0.23,-6.14,10.12,30.31,-2.54
12,NYSE,SHEL,SHELL PLC,290531.1,2018-04-30,69.9,48.332,9.54,0.96,14.23,42.63,0.86
13,NYSE,V,VISA INC,283449.7,2018-04-30,126.88,119.748,6.07,2.31,15.77,40.05,3.19
14,NASDAQ,WMT,WALMART INC,262055.2,2018-04-30,29.487,25.992,-0.57,-16.53,2.45,20.52,-6.11
15,NYSE,WFC,WELLS FARGO & COMPANY,253448.1,2018-04-30,51.96,41.398,-0.86,-20.54,-6.25,-0.85,4.69
16,NASDAQ,INTC,INTEL CORP,240549.2,2018-04-30,51.62,43.634,-0.88,7.95,14.9,46.74,7.54
17,NYSE,CVX,CHEVRON CORP,238991.8,2018-04-30,125.11,87.809,9.71,0.8,10.06,21.99,0.21
18,NYSE,UNH,UNITEDHEALTH GROUP INC,228755.5,2018-04-30,236.4,207.103,10.47,0.17,13.2,37.16,2.16
19,NYSE,PFE,PFIZER INC,217934.4,2018-04-30,36.61,23.72,3.16,-0.25,6.34,12.06,-0.91
20,NYSE,HD,HOME DEPOT INC,213863.4,2018-04-30,184.8,150.836,3.68,-7.48,12.68,21.07,1.5
