날짜,종가
2026-06-30,5020
2026-05-31,5395
2026-04-30,5550
2026-03-31,5430
2026-02-28,5205
2026-01-31,5055
2025-12-31,5075
2025-11-30,5234
2025-10-31,5140
2025-09-30,5095
2025-08-31,5125
2025-07-31,5140
2025-06-30,5278
2025-05-31,5358
2025-04-30,5427
2025-03-31,5491
2025-02-28,5695
2025-01-31,5690
2024-12-31,5457
2024-11-30,5422
2024-10-31,5531
2024-09-30,5739
2024-08-31,5432
2024-07-31,5477
2024-06-30,5843
2024-05-31,6349
2024-04-30,6151
2024-03-31,6210
2024-02-29,6086
2024-01-31,6413
2023-12-31,6641
2023-11-30,6914
2023-10-31,6949
2023-09-30,6998
2023-08-31,7142
2023-07-31,7444
2023-06-30,7246
2023-05-31,6909
2023-04-30,7231
2023-03-31,7424
2023-02-28,7509
2023-01-31,7672
2022-12-31,7707
2022-11-30,7578
2022-10-31,7831
2022-09-30,7776
2022-08-31,7747
2022-07-31,7489
2022-06-30,7940
2022-05-31,8882
2022-04-30,8837
2022-03-31,8148
2022-02-28,7519
2022-01-31,6939
2021-12-31,6770
2021-11-30,6641
2021-10-31,6562
2021-09-30,6394
2021-08-31,6498
2021-07-31,6512
2021-06-30,6235
2021-05-31,6359
2021-04-30,6398
2021-03-31,5437
2021-02-28,5670
2021-01-31,5511
2020-12-31,5125
2020-11-30,4902
2020-10-31,4560
2020-09-30,4262
2020-08-31,4267
2020-07-31,4024
2020-06-30,3910
2020-05-31,3975
2020-04-30,3895
2020-03-31,4227
2020-02-29,4371
2020-01-31,4540
2019-12-31,4634
2019-11-30,4455
2019-10-31,4589
2019-09-30,4455
2019-08-31,4391
2019-07-31,4679
2019-06-30,4931
2019-05-31,4867
2019-04-30,4480
2019-03-31,4713
2019-02-28,4788
2019-01-31,4931
2018-12-31,4867
2018-11-30,4897
2018-10-31,4911
2018-09-30,4847
2018-08-31,4892
2018-07-31,5120
2018-06-30,4971
2018-05-31,5541
2018-04-30,5511
2018-03-31,5452
2018-02-28,5506
2018-01-31,5397
2017-12-31,5249
2017-11-30,5338
2017-10-31,5417
2017-09-30,5432
2017-08-31,5353
2017-07-31,5843
2017-06-30,5779
2017-05-31,5724
2017-04-30,5814
2017-03-31,5898
2017-02-28,6200
2017-01-31,6170
2016-12-31,5982
2016-11-30,6126
2016-10-31,6334
2016-09-30,6141
2016-08-31,5933
2016-07-31,6111
2016-06-30,6760
2016-05-31,6736
2016-04-30,6512
2016-03-31,6235
2016-02-29,6012
2016-01-31,6126
2015-12-31,6250
2015-11-30,6309
2015-10-31,6433
2015-09-30,6314
2015-08-31,6240
2015-07-31,6532
2015-06-30,6998
2015-05-31,6453
2015-04-30,6681
2015-03-31,6949
2015-02-28,7013
2015-01-31,6959
2014-12-31,7633
2014-11-30,7454
2014-10-31,7380
2014-09-30,6775
2014-08-31,7573
2014-07-31,7697
2014-06-30,8703
2014-05-31,8996
2014-04-30,9556
