순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,198000000000000.0,2014-03-31,-0.44,,,,0.0
2,005380,현대차,55300000000000.0,2014-03-31,2.45,,,,-8.37
3,012330,현대모비스,30700000000000.0,2014-03-31,0.48,,,,-6.35
4,005490,POSCO,25800000000000.0,2014-03-31,4.23,,,,3.89
5,000660,SK하이닉스,25600000000000.0,2014-03-31,-7.1,,,,11.53
6,035420,NAVER,25500000000000.0,2014-03-31,-5.26,,,,-4.65
7,000270,기아차,24000000000000.0,2014-03-31,7.04,,,,-3.37
8,015760,한국전력,23400000000000.0,2014-03-31,-1.49,,,,8.37
9,055550,신한지주,22300000000000.0,2014-03-31,5.74,,,,-4.26
10,032830,삼성생명,20100000000000.0,2014-03-31,-0.5,,,,-4.38
11,017670,SK텔레콤,17400000000000.0,2014-03-31,-0.46,,,,-0.93
12,051910,LG화학,16800000000000.0,2014-03-31,-0.2,,,,3.54
13,009540,현대중공업,16000000000000.0,2014-03-31,-3.87,,,,-8.29
14,105560,KB금융,14400000000000.0,2014-03-31,-6.64,,,,-5.5
15,000810,삼성화재,11300000000000.0,2014-03-31,1.7,,,,2.3
16,096770,SK이노베이션,11300000000000.0,2014-03-31,-8.61,,,,-3.28
17,086790,하나금융지주,11300000000000.0,2014-03-31,-6.71,,,,-6.56
18,033780,KT&G,11000000000000.0,2014-03-31,2.3,,,,3.5
19,066570,LG전자,10600000000000.0,2014-03-31,6.57,,,,5.86
20,023530,롯데쇼핑,10500000000000.0,2014-03-31,-0.74,,,,-4.48
21,003550,LG,9990000000000.0,2014-03-31,3.39,,,,-0.69
22,053000,우리금융,9750000000000.0,2014-03-31,0.42,-9.02,-3.2,-4.72,-3.72
23,000830,삼성물산,9640000000000.0,2014-03-31,-1.91,1.82,-1.28,-9.93,5.02
24,034220,LG디스플레이,9540000000000.0,2014-03-31,9.45,,,,3.0
25,003600,SK,9060000000000.0,2014-03-31,0.26,1.05,-0.52,13.2,-5.18
26,086280,현대글로비스,9060000000000.0,2014-03-31,2.98,,,,0.83
27,004020,현대제철,8020000000000.0,2014-03-31,1.18,,,,-1.89
28,030200,KT,7720000000000.0,2014-03-31,-2.64,,,,11.0
29,161390,한국타이어,7480000000000.0,2014-03-31,-2.89,,,,-1.16
30,034730,SK C&C,7480000000000.0,2014-03-31,3.1,,,,-5.35
31,024110,기업은행,7460000000000.0,2014-03-31,-0.74,,,,-5.93
32,090430,아모레퍼시픽,7370000000000.0,2014-03-31,7.33,,,,5.95
33,010140,삼성중공업,7350000000000.0,2014-03-31,-0.16,,,,-11.46
34,006400,삼성SDI,7330000000000.0,2014-03-31,7.69,,,,-6.21
35,051900,LG생활건강,7180000000000.0,2014-03-31,0.55,,,,2.72
36,010950,S-Oil,6940000000000.0,2014-03-31,-5.81,,,,-1.95
37,139480,이마트,6800000000000.0,2014-03-31,-3.94,,,,-3.28
38,035250,강원랜드,6630000000000.0,2014-03-31,-2.82,,,,-3.71
39,011170,롯데케미칼,6440000000000.0,2014-03-31,-7.39,,,,-13.3
40,010130,고려아연,6240000000000.0,2014-03-31,-3.08,,,,3.03
41,000720,현대건설,6240000000000.0,2014-03-31,-4.11,,,,-0.36
42,042660,대우조선해양,6120000000000.0,2014-03-31,-2.59,,,,-6.56
43,088350,한화생명,6060000000000.0,2014-03-31,2.05,,,,-3.72
44,021240,코웨이,5760000000000.0,2014-03-31,9.37,,,,9.1
45,036460,한국가스공사,5740000000000.0,2014-03-31,-10.37,,,,-0.64
46,002380,KCC,5730000000000.0,2014-03-31,5.62,,,,-5.69
47,018880,한라비스테온공조,5190000000000.0,2014-03-31,22.28,,,,-11.32
48,009150,삼성전기,5180000000000.0,2014-03-31,2.21,,,,-4.47
49,001800,오리온,4890000000000.0,2014-03-31,-8.29,,,,-3.79
50,036570,엔씨소프트,4780000000000.0,2014-03-31,14.14,,,,-5.96
51,032640,LG유플러스,4560000000000.0,2014-03-31,0.0,,,,-2.87
52,078930,GS,4480000000000.0,2014-03-31,-2.72,,,,-0.21
53,047050,대우인터내셔널,4410000000000.0,2014-03-31,-7.86,,,,-6.33
54,011210,현대위아,4400000000000.0,2014-03-31,1.18,,,,-0.58
55,010060,OCI,4230000000000.0,2014-03-31,-14.25,,,,1.97
56,002790,아모레G,4090000000000.0,2014-03-31,2.4,,,,4.3
57,029780,삼성카드,4010000000000.0,2014-03-31,3.12,,,,8.08
58,001040,CJ,3950000000000.0,2014-03-31,6.67,,,,-8.09
59,005830,동부화재,3910000000000.0,2014-03-31,7.6,,,,3.26
60,001300,제일모직,3760000000000.0,2014-03-31,4.06,-18.98,-21.81,-18.34,-8.09
61,097950,CJ제일제당,3760000000000.0,2014-03-31,4.55,,,,8.01
62,034020,두산중공업,3730000000000.0,2014-03-31,-2.9,,,,-0.99
63,012750,에스원,3380000000000.0,2014-03-31,9.34,,,,-11.8
64,008770,호텔신라,3380000000000.0,2014-03-31,3.36,,,,0.93
65,069960,현대백화점,3320000000000.0,2014-03-31,0.35,,,,-6.34
66,047810,한국항공우주,3310000000000.0,2014-03-31,8.12,,,,-2.95
67,047040,대우건설,3300000000000.0,2014-03-31,-2.33,,,,7.67
68,010620,현대미포조선,3100000000000.0,2014-03-31,-1.9,-12.92,-1.27,,-9.36
69,012450,삼성테크윈,3080000000000.0,2014-03-31,9.87,,,,0.0
70,051600,한전KPS,3050000000000.0,2014-03-31,4.79,,,,-0.88
71,000210,대림산업,3020000000000.0,2014-03-31,-1.59,,,,-3.0
72,016360,삼성증권,2980000000000.0,2014-03-31,-1.39,,,,0.77
73,138930,BS금융지주,2910000000000.0,2014-03-31,-5.35,,,,4.99
74,000150,두산,2890000000000.0,2014-03-31,0.36,,,,-3.97
75,028050,삼성엔지니어링,2870000000000.0,2014-03-31,-4.53,,,,7.81
76,042670,두산인프라코어,2840000000000.0,2014-03-31,1.85,8.73,,,-9.12
