순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,246000000000000.0,2016-11-30,8.18,6.14,36.41,35.98,3.21
2,000660,SK하이닉스,31200000000000.0,2016-11-30,1.06,18.18,47.93,35.76,4.2
3,015760,한국전력,29900000000000.0,2016-11-30,-6.16,-19.27,-26.19,-5.01,-5.27
4,005380,현대차,29300000000000.0,2016-11-30,-5.34,0.38,-2.56,-9.83,9.77
5,035420,NAVER,26300000000000.0,2016-11-30,-7.21,-2.8,12.39,26.47,-2.88
6,028260,삼성물산,24300000000000.0,2016-11-30,-22.42,-16.07,6.22,-12.33,-1.95
7,012330,현대모비스,24200000000000.0,2016-11-30,-5.86,-4.23,-2.16,-0.2,6.02
8,032830,삼성생명,22800000000000.0,2016-11-30,3.64,8.57,10.68,10.68,-1.32
9,005490,POSCO,21800000000000.0,2016-11-30,5.94,8.71,19.95,47.63,3.21
10,055550,신한지주,20900000000000.0,2016-11-30,1.15,8.22,11.93,6.39,2.61
11,090430,아모레퍼시픽,19200000000000.0,2016-11-30,-8.89,-15.46,-21.53,-18.71,-1.98
12,017670,SK텔레콤,18200000000000.0,2016-11-30,0.67,2.49,2.73,-3.42,-0.88
13,105560,KB금융,17600000000000.0,2016-11-30,0.36,8.65,26.24,19.43,1.66
14,034730,SK,16300000000000.0,2016-11-30,4.04,9.46,0.0,-14.26,-0.86
15,000270,기아차,15200000000000.0,2016-11-30,-9.11,-10.42,-18.25,-28.76,4.95
16,051910,LG화학,15000000000000.0,2016-11-30,-6.21,-14.2,-17.03,-28.77,15.23
17,033780,KT&G,14400000000000.0,2016-11-30,-7.08,-10.64,-17.0,-1.87,-3.81
18,096770,SK이노베이션,14100000000000.0,2016-11-30,-1.93,7.39,-7.3,19.61,-3.93
19,000810,삼성화재,13900000000000.0,2016-11-30,-0.17,8.92,6.93,-4.4,-8.36
20,051900,LG생활건강,12300000000000.0,2016-11-30,-8.28,-16.63,-23.52,-21.92,8.89
21,011170,롯데케미칼,11000000000000.0,2016-11-30,7.53,18.85,13.6,33.68,14.77
22,009540,현대중공업,10800000000000.0,2016-11-30,-2.41,8.81,35.24,56.73,2.46
23,018260,삼성에스디에스,10400000000000.0,2016-11-30,-15.09,-16.41,-26.43,-48.28,3.33
24,002790,아모레G,10300000000000.0,2016-11-30,-15.13,-12.25,-22.52,-15.96,3.1
25,207940,삼성바이오로직스,10200000000000.0,2016-11-30,,,,,-1.95
26,034220,LG디스플레이,10000000000000.0,2016-11-30,-1.06,-10.26,8.95,10.24,12.32
