순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,354000000000000.0,2025-06-30,6.41,-0.66,12.41,-26.63,21.4
2,000660,SK하이닉스,213000000000000.0,2025-06-30,42.79,46.51,67.91,23.47,-9.76
3,207940,삼성바이오로직스,70600000000000.0,2025-06-30,-3.88,-5.43,4.53,36.45,10.69
4,373220,LG에너지솔루션,69500000000000.0,2025-06-30,3.85,-16.57,-14.66,-9.04,32.32
5,034020,두산에너빌리티,43800000000000.0,2025-06-30,69.52,180.9,289.74,240.3,-6.87
6,105560,KB금융,42300000000000.0,2025-06-30,6.33,40.91,33.78,41.27,1.71
7,005380,현대차,41700000000000.0,2025-06-30,9.82,-0.73,-4.01,-31.02,9.58
8,035420,NAVER,41600000000000.0,2025-06-30,40.0,34.82,31.98,57.28,-10.86
9,012450,한화에어로스페이스,40100000000000.0,2025-06-30,4.56,36.69,163.76,233.65,15.21
10,000270,기아,38500000000000.0,2025-06-30,8.39,1.68,-3.77,-25.06,13.93
11,329180,HD현대중공업,38000000000000.0,2025-06-30,5.67,53.04,49.04,175.21,9.92
12,068270,셀트리온,35500000000000.0,2025-06-30,2.92,-6.44,-11.63,-0.47,12.84
13,055550,신한지주,30400000000000.0,2025-06-30,5.68,28.45,28.86,27.52,12.21
14,028260,삼성물산,27400000000000.0,2025-06-30,7.74,34.61,40.59,13.66,8.74
15,035720,카카오,26500000000000.0,2025-06-30,40.52,45.81,57.07,47.6,-6.17
16,012330,현대모비스,26300000000000.0,2025-06-30,13.44,7.29,21.35,14.12,6.79
17,009540,HD한국조선해양,25900000000000.0,2025-06-30,15.64,82.09,60.53,130.48,-3.14
18,032830,삼성생명,25500000000000.0,2025-06-30,28.82,49.36,34.39,43.95,-0.08
19,015760,한국전력,25200000000000.0,2025-06-30,29.49,77.83,96.01,100.82,-1.02
20,086790,하나금융지주,24600000000000.0,2025-06-30,18.71,40.78,51.94,42.17,-0.35
21,042660,한화오션,24300000000000.0,2025-06-30,1.79,18.51,112.58,159.9,24.69
22,402340,SK스퀘어,24300000000000.0,2025-06-30,59.41,90.62,130.77,83.0,-19.13
23,011200,HMM,23100000000000.0,2025-06-30,5.63,14.39,27.41,14.62,5.11
24,064350,현대로템,21400000000000.0,2025-06-30,34.22,93.22,295.37,381.62,1.02
25,005490,POSCO홀딩스,21100000000000.0,2025-06-30,4.4,-10.62,2.96,-28.1,19.92
26,138040,메리츠금융지주,20300000000000.0,2025-06-30,0.72,-8.54,8.17,42.23,3.73
27,000810,삼성화재,20000000000000.0,2025-06-30,7.29,21.57,21.06,11.57,2.3
28,096770,SK이노베이션,18500000000000.0,2025-06-30,36.76,1.16,9.29,5.43,-4.25
29,267260,HD현대일렉트릭,18300000000000.0,2025-06-30,33.77,66.23,32.72,63.55,-1.97
30,259960,크래프톤,17200000000000.0,2025-06-30,-1.63,1.11,16.16,28.95,-10.06
31,316140,우리금융지주,16700000000000.0,2025-06-30,16.5,34.83,46.06,52.83,11.36
32,010130,고려아연,16400000000000.0,2025-06-30,12.04,6.92,-18.59,59.03,1.71
33,033780,KT&G,15600000000000.0,2025-06-30,6.24,24.34,19.23,44.78,2.98
34,051910,LG화학,14900000000000.0,2025-06-30,7.2,-18.34,-15.4,-38.78,44.68
