순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,200000000000000.0,2015-02-27,-3.07,7.36,10.33,1.19,4.72
2,005380,현대차,35400000000000.0,2015-02-27,-2.13,-11.08,-29.61,-34.09,4.36
3,000660,SK하이닉스,33900000000000.0,2015-02-27,-5.19,-2.61,2.76,17.97,-1.72
4,015760,한국전력,28700000000000.0,2015-02-27,6.05,0.45,6.56,18.88,0.67
5,012330,현대모비스,24300000000000.0,2015-02-27,-3.48,0.2,-13.22,-18.99,-1.4
6,005490,POSCO,23300000000000.0,2015-02-27,0.56,-11.13,-20.03,-6.79,-5.98
7,017670,SK텔레콤,23100000000000.0,2015-02-27,-0.52,2.14,4.18,34.51,-2.1
8,018260,삼성에스디에스,22400000000000.0,2015-02-27,19.63,-23.41,,,-6.39
9,028260,제일모직,21900000000000.0,2015-02-27,20.0,,,,-8.95
10,035420,NAVER,21800000000000.0,2015-02-27,-13.48,-11.28,-15.26,-16.54,1.66
11,055550,신한지주,20700000000000.0,2015-02-27,-6.32,-11.9,-15.8,-1.69,-3.2
12,032830,삼성생명,19900000000000.0,2015-02-27,-15.59,-19.02,-9.04,-1.87,-3.71
13,000270,기아차,18400000000000.0,2015-02-27,0.22,-18.6,-23.91,-18.31,-0.22
14,090430,아모레퍼시픽,16700000000000.0,2015-02-27,6.65,17.73,31.75,151.32,14.19
15,051910,LG화학,15200000000000.0,2015-02-27,15.58,9.79,-16.36,-10.68,-1.52
16,105560,KB금융,15100000000000.0,2015-02-27,3.17,-0.51,-7.14,-1.27,-1.79
17,034220,LG디스플레이,12200000000000.0,2015-02-27,-6.85,0.29,-3.41,41.08,-5.0
18,000810,삼성화재,12100000000000.0,2015-02-27,-17.87,-18.4,-11.3,9.68,3.92
19,033780,KT&G,11000000000000.0,2015-02-27,1.01,-15.79,-17.18,2.7,8.62
20,003550,LG,11000000000000.0,2015-02-27,2.75,-2.15,-12.15,15.01,-4.56
21,034730,SK C&C,10900000000000.0,2015-02-27,-8.25,-0.23,-3.12,52.28,7.83
22,002790,아모레G,10700000000000.0,2015-02-27,9.51,17.09,25.92,171.54,4.57
23,051900,LG생활건강,10500000000000.0,2015-02-27,7.03,11.67,26.89,47.9,17.61
24,066570,LG전자,10100000000000.0,2015-02-27,-3.89,-3.59,-17.16,1.48,-4.69
25,096770,SK이노베이션,9570000000000.0,2015-02-27,8.72,12.75,9.52,-23.33,-8.5
26,000830,삼성물산,9470000000000.0,2015-02-27,16.76,-15.83,-17.33,-4.72,-2.81
27,006400,삼성SDI,9390000000000.0,2015-02-27,7.06,1.11,-7.14,-11.65,2.2
28,009540,현대중공업,9120000000000.0,2015-02-27,13.21,-6.98,-12.41,-46.43,2.5
29,086280,현대글로비스,8940000000000.0,2015-02-27,0.0,-14.21,-25.47,1.06,-3.15
30,003600,SK,8730000000000.0,2015-02-27,8.14,8.14,13.07,-3.12,-8.06
31,086790,하나금융지주,8730000000000.0,2015-02-27,-11.08,-11.86,-30.32,-26.41,-4.98
32,030200,KT,7990000000000.0,2015-02-27,0.99,-6.71,-11.94,2.17,-3.76
33,023530,롯데쇼핑,7870000000000.0,2015-02-27,3.73,-15.68,-25.37,-27.01,-5.8
34,004020,현대제철,7810000000000.0,2015-02-27,4.2,3.4,-12.99,-4.42,12.84
35,010130,고려아연,7730000000000.0,2015-02-27,-6.51,-2.96,-5.1,20.44,5.49
36,024110,기업은행,7510000000000.0,2015-02-27,1.89,-12.05,-23.73,0.37,-1.11
37,010950,S-Oil,7300000000000.0,2015-02-27,11.34,45.62,39.06,-0.92,-1.54
38,035250,강원랜드,7270000000000.0,2015-02-27,3.34,2.41,-5.82,8.45,0.59
39,088350,한화생명,6780000000000.0,2015-02-27,-0.13,-9.29,10.47,12.54,-4.87
40,021240,코웨이,6650000000000.0,2015-02-27,-2.71,1.17,0.58,23.5,6.96
41,011170,롯데케미칼,6530000000000.0,2015-02-27,10.76,8.55,16.87,-6.39,6.3
42,000030,우리은행,6410000000000.0,2015-02-27,6.4,-11.81,,,-0.95
43,002380,KCC,6220000000000.0,2015-02-27,10.88,11.3,-14.72,11.51,-6.43
44,139480,이마트,5980000000000.0,2015-02-27,-2.94,-1.83,-12.98,-18.9,12.12
45,161390,한국타이어,5950000000000.0,2015-02-27,-9.26,-10.78,-9.94,-21.95,-7.92
46,001800,오리온,5760000000000.0,2015-02-27,-10.33,1.47,8.31,7.35,17.53
