순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,270000000000000.0,2017-02-28,-3.66,14.61,19.23,63.99,7.91
2,000660,SK하이닉스,34000000000000.0,2017-02-28,-12.38,9.62,28.83,51.62,8.78
3,005380,현대차,32900000000000.0,2017-02-28,4.91,10.74,10.33,1.7,7.02
4,015760,한국전력,28000000000000.0,2017-02-28,0.81,-8.4,-26.23,-28.05,7.11
5,035420,NAVER,25600000000000.0,2017-02-28,3.05,-3.96,-3.6,33.79,9.92
6,012330,현대모비스,24800000000000.0,2017-02-28,-4.14,1.39,-1.35,-0.78,-4.71
7,005490,POSCO,24700000000000.0,2017-02-28,2.72,9.67,27.42,45.01,-2.82
8,028260,삼성물산,23300000000000.0,2017-02-28,-2.77,-11.51,-17.73,-21.66,2.85
9,055550,신한지주,22100000000000.0,2017-02-28,0.97,6.99,16.6,20.21,2.36
10,032830,삼성생명,21400000000000.0,2017-02-28,-2.73,-8.15,3.38,-4.89,0.93
11,051910,LG화학,20000000000000.0,2017-02-28,4.81,26.06,5.4,-3.58,3.36
12,105560,KB금융,19600000000000.0,2017-02-28,-0.64,11.8,25.57,56.33,5.33
13,017670,SK텔레콤,18700000000000.0,2017-02-28,4.05,4.05,4.05,1.76,12.53
14,090430,아모레퍼시픽,17600000000000.0,2017-02-28,-5.49,-6.96,-21.0,-18.87,-3.49
15,000270,기아차,15500000000000.0,2017-02-28,1.32,3.24,-9.68,-18.79,-4.31
16,034730,SK,15300000000000.0,2017-02-28,-0.46,-6.64,2.35,-12.63,8.72
17,096770,SK이노베이션,14300000000000.0,2017-02-28,-4.63,0.0,7.67,6.55,5.5
18,033780,KT&G,14100000000000.0,2017-02-28,1.99,-3.3,-12.77,-4.21,-5.95
19,051900,LG생활건강,13700000000000.0,2017-02-28,2.21,11.99,-7.19,1.5,-6.49
20,009540,현대중공업,12500000000000.0,2017-02-28,20.51,11.53,27.03,54.46,2.43
