순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,469000000000000.0,2023-12-28,7.98,14.77,7.98,38.69,-6.5
2,000660,SK하이닉스,103000000000000.0,2023-12-28,7.69,23.37,23.8,86.18,-3.89
3,373220,LG에너지솔루션,100000000000000.0,2023-12-28,-1.72,-10.28,-21.85,-2.06,-10.88
4,207940,삼성바이오로직스,54100000000000.0,2023-12-28,4.54,11.6,2.43,-8.43,1.71
5,005380,현대차,43000000000000.0,2023-12-28,9.59,6.49,-1.21,32.14,-7.96
6,005490,POSCO홀딩스,42200000000000.0,2023-12-28,4.5,-6.64,28.24,71.65,-17.42
7,000270,기아,40200000000000.0,2023-12-28,18.2,22.85,15.74,64.2,-5.6
8,035420,NAVER,36400000000000.0,2023-12-28,7.95,11.17,21.21,24.44,-3.35
9,051910,LG화학,35200000000000.0,2023-12-28,-0.99,0.5,-24.62,-17.11,-16.53
10,006400,삼성SDI,32500000000000.0,2023-12-28,3.74,-7.81,-28.16,-21.72,-23.62
11,068270,셀트리온,29500000000000.0,2023-12-28,22.12,44.76,32.74,21.75,-9.58
12,003670,포스코퓨처엠,27800000000000.0,2023-12-28,17.9,-0.14,2.72,100.56,-25.63
13,035720,카카오,24100000000000.0,2023-12-28,6.26,23.55,10.82,1.31,4.24
14,028260,삼성물산,24000000000000.0,2023-12-28,8.82,20.35,23.1,9.75,-7.1
15,012330,현대모비스,22200000000000.0,2023-12-28,1.5,-1.46,2.6,14.49,-13.92
16,105560,KB금융,21800000000000.0,2023-12-28,3.24,-2.17,12.36,9.4,-0.55
17,055550,신한지주,20700000000000.0,2023-12-28,8.51,12.78,15.71,11.84,-0.87
18,066570,LG전자,16700000000000.0,2023-12-28,-2.58,0.89,-17.1,13.87,-8.15
19,096770,SK이노베이션,14100000000000.0,2023-12-28,-0.71,-5.71,-11.27,-8.89,-17.46
20,032830,삼성생명,13800000000000.0,2023-12-28,-1.85,-1.71,3.91,-4.03,-7.67
21,323410,카카오뱅크,13600000000000.0,2023-12-28,8.37,22.06,18.01,13.77,2.11
22,003550,LG,13500000000000.0,2023-12-28,3.49,2.51,-2.61,8.05,-14.2
23,011200,HMM,13500000000000.0,2023-12-28,26.57,20.42,3.93,-2.59,0.51
24,018260,삼성에스디에스,13200000000000.0,2023-12-28,7.05,25.74,39.34,35.46,-7.18
25,034730,SK,13000000000000.0,2023-12-28,6.84,21.75,16.26,-9.41,-10.0
26,450080,에코프로머티,13000000000000.0,2023-12-28,41.73,,,,-15.28
27,086790,하나금융지주,12700000000000.0,2023-12-28,4.33,2.24,7.83,2.97,3.34
28,000810,삼성화재,12500000000000.0,2023-12-28,-2.95,0.96,14.85,27.67,-8.37
29,015760,한국전력,12100000000000.0,2023-12-28,-0.42,4.88,-4.5,-15.81,1.59
30,138040,메리츠금융지주,12000000000000.0,2023-12-28,7.45,7.07,41.9,39.88,6.6
31,033780,KT&G,11600000000000.0,2023-12-28,-4.08,0.7,3.45,-4.92,1.15
32,329180,HD현대중공업,11500000000000.0,2023-12-28,3.2,6.44,0.39,7.05,-7.05
