순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,175000000000000.0,2015-07-31,-6.55,-15.96,-13.19,-11.76,-8.1
2,005380,현대차,32800000000000.0,2015-07-31,9.56,-11.83,-12.09,-39.31,0.0
3,015760,한국전력,32700000000000.0,2015-07-31,11.14,8.64,17.82,19.91,-5.7
4,000660,SK하이닉스,27000000000000.0,2015-07-31,-12.29,-19.61,-22.14,-18.37,-3.5
5,090430,아모레퍼시픽,24000000000000.0,2015-07-31,-1.67,5.79,55.0,132.14,-7.91
6,018260,삼성에스디에스,22700000000000.0,2015-07-31,12.91,14.45,10.78,,-12.46
7,028260,제일모직,22600000000000.0,2015-07-31,-5.63,5.68,23.16,,6.27
8,032830,삼성생명,21400000000000.0,2015-07-31,-0.47,1.9,-4.89,1.9,-8.13
9,012330,현대모비스,20800000000000.0,2015-07-31,0.71,-9.73,-13.91,-30.91,-3.28
10,017670,SK텔레콤,20100000000000.0,2015-07-31,-0.2,-13.07,-13.67,-5.49,-2.2
11,055550,신한지주,19900000000000.0,2015-07-31,1.08,-4.98,-6.67,-17.97,-5.83
12,000270,기아차,17800000000000.0,2015-07-31,-3.09,-11.49,-4.57,-27.91,10.93
13,035420,NAVER,17200000000000.0,2015-07-31,-17.51,-19.54,-26.96,-30.17,-5.26
14,005490,POSCO,17100000000000.0,2015-07-31,-12.28,-22.02,-22.18,-41.78,-3.31
15,051910,LG화학,16600000000000.0,2015-07-31,-10.23,-8.42,25.94,-14.09,-6.4
16,002790,아모레G,15500000000000.0,2015-07-31,4.01,19.32,55.23,119.53,-11.57
17,033780,KT&G,15100000000000.0,2015-07-31,15.91,15.67,37.16,10.44,0.45
18,105560,KB금융,14200000000000.0,2015-07-31,-0.27,-10.13,0.0,-8.46,-2.72
19,034730,SK C&C,13500000000000.0,2015-07-31,10.67,20.24,30.21,81.6,-11.76
20,051900,LG생활건강,13400000000000.0,2015-07-31,10.72,8.76,24.56,77.8,-6.42
