순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,423000000000000.0,2025-07-31,19.4,28.65,36.26,-14.9,-2.38
2,000660,SK하이닉스,199000000000000.0,2025-07-31,-6.34,54.08,37.3,40.54,-1.65
3,373220,LG에너지솔루션,89500000000000.0,2025-07-31,28.79,17.87,8.66,18.06,-7.97
4,207940,삼성바이오로직스,75900000000000.0,2025-07-31,7.56,1.43,-1.3,13.75,-6.19
5,012450,한화에어로스페이스,51400000000000.0,2025-07-31,17.45,26.91,152.87,239.5,-11.24
6,005380,현대차,43600000000000.0,2025-07-31,4.67,11.75,3.4,-14.46,3.29
7,329180,HD현대중공업,43500000000000.0,2025-07-31,14.47,22.01,57.72,132.46,6.01
8,105560,KB금융,42300000000000.0,2025-07-31,0.0,22.95,20.94,26.17,-2.43
9,034020,두산에너빌리티,42000000000000.0,2025-07-31,-4.09,126.6,174.48,248.38,-5.95
10,068270,셀트리온,41300000000000.0,2025-07-31,12.09,15.15,3.36,-4.91,-6.32
11,000270,기아,40700000000000.0,2025-07-31,5.57,13.16,0.29,-8.74,3.42
12,035420,NAVER,37200000000000.0,2025-07-31,-10.48,17.21,8.55,35.06,-8.72
13,042660,한화오션,34400000000000.0,2025-07-31,41.44,43.06,96.33,267.59,-0.27
14,055550,신한지주,33000000000000.0,2025-07-31,10.75,32.3,33.07,13.71,-3.97
15,028260,삼성물산,28600000000000.0,2025-07-31,4.4,37.66,40.53,8.5,-0.42
16,012330,현대모비스,27000000000000.0,2025-07-31,2.61,10.09,11.76,33.56,8.15
17,035720,카카오,25600000000000.0,2025-07-31,-3.33,51.63,51.24,47.96,7.76
18,009540,HD한국조선해양,25400000000000.0,2025-07-31,-1.91,31.99,54.74,73.43,13.23
19,032830,삼성생명,25200000000000.0,2025-07-31,-1.18,46.06,41.3,30.47,13.66
20,005490,POSCO홀딩스,25000000000000.0,2025-07-31,18.2,18.43,18.43,-12.23,-7.46
21,015760,한국전력,24700000000000.0,2025-07-31,-1.91,50.29,83.14,95.19,-5.71
22,086790,하나금융지주,24300000000000.0,2025-07-31,-1.04,32.4,41.16,31.99,-3.75
23,011200,HMM,24000000000000.0,2025-07-31,4.22,28.42,23.16,28.85,-5.76
24,064350,현대로템,22000000000000.0,2025-07-31,2.8,80.04,241.22,313.09,-4.9
25,051910,LG화학,21300000000000.0,2025-07-31,42.55,39.58,26.95,-1.31,-7.96
26,138040,메리츠금융지주,20800000000000.0,2025-07-31,2.93,-6.69,1.4,37.2,9.24
27,000810,삼성화재,20300000000000.0,2025-07-31,1.5,17.62,15.47,18.26,0.79
28,402340,SK스퀘어,20200000000000.0,2025-07-31,-16.89,71.09,61.64,76.45,-2.04
29,316140,우리금융지주,18300000000000.0,2025-07-31,10.02,39.47,53.42,56.93,0.4
30,267260,HD현대일렉트릭,18100000000000.0,2025-07-31,-1.18,62.93,22.2,61.61,-1.7
31,010140,삼성중공업,16800000000000.0,2025-07-31,13.6,30.68,46.35,62.6,11.87
32,096770,SK이노베이션,16300000000000.0,2025-07-31,-11.85,14.3,-15.37,3.55,-6.49
33,006400,삼성SDI,16200000000000.0,2025-07-31,16.32,14.2,-7.52,-35.74,2.99
34,010130,고려아연,16000000000000.0,2025-07-31,-2.32,0.25,-2.91,65.29,2.63
35,033780,KT&G,16000000000000.0,2025-07-31,2.35,13.95,18.17,40.09,3.06
36,259960,크래프톤,15600000000000.0,2025-07-31,-9.5,-11.57,-9.75,11.73,-0.3
37,024110,기업은행,15500000000000.0,2025-07-31,6.35,26.6,25.05,38.71,-2.06
38,034730,SK,14700000000000.0,2025-07-31,-0.73,53.32,37.07,35.42,1.97
39,030200,KT,13900000000000.0,2025-07-31,-0.9,6.56,15.0,38.52,-1.99
40,079550,LIG넥스원,13800000000000.0,2025-07-31,16.3,95.94,177.26,214.0,-22.05
