순위,종목코드,종목명,시가총액,종목선정일,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
1,005930,삼성전자,431000000000000.0,2023-06-30,-0.14,14.24,30.56,26.67,-2.22
2,373220,LG에너지솔루션,129000000000000.0,2023-06-30,-4.66,-5.95,26.98,49.06,-1.99
3,000660,SK하이닉스,83900000000000.0,2023-06-30,4.44,29.73,53.6,26.59,11.11
4,207940,삼성바이오로직스,53000000000000.0,2023-06-30,-4.37,-4.86,-9.38,-5.82,5.38
5,051910,LG화학,47100000000000.0,2023-06-30,-4.99,-4.17,11.17,29.26,-2.55
6,006400,삼성SDI,46000000000000.0,2023-06-30,-6.82,-7.21,13.2,25.75,-0.9
7,005380,현대차,43700000000000.0,2023-06-30,2.99,13.96,36.75,14.4,-4.7
8,000270,기아,35600000000000.0,2023-06-30,3.39,11.46,49.24,14.49,-4.86
9,005490,POSCO홀딩스,32800000000000.0,2023-06-30,6.89,14.29,40.33,68.33,59.54
10,035420,NAVER,30000000000000.0,2023-06-30,-9.28,-9.05,2.99,-23.83,15.43
11,003670,포스코퓨처엠,27300000000000.0,2023-06-30,3.37,34.99,96.11,229.91,44.48
12,068270,셀트리온,22400000000000.0,2023-06-30,-11.26,2.89,-4.74,-11.08,-5.95
13,012330,현대모비스,21900000000000.0,2023-06-30,4.03,9.15,15.96,16.83,0.0
14,035720,카카오,21800000000000.0,2023-06-30,-13.56,-18.3,-7.53,-29.76,3.05
15,066570,LG전자,20700000000000.0,2023-06-30,1.44,12.02,46.47,43.49,-12.71
16,028260,삼성물산,19600000000000.0,2023-06-30,-5.03,-2.58,-6.87,-14.07,-2.65
17,105560,KB금융,19300000000000.0,2023-06-30,-1.24,1.17,-1.55,-0.83,7.02
18,055550,신한지주,17600000000000.0,2023-06-30,-3.41,-3.13,-3.41,-8.23,2.65
19,096770,SK이노베이션,14700000000000.0,2023-06-30,-17.4,-15.33,2.92,-17.45,19.56
20,003550,LG,13800000000000.0,2023-06-30,-0.11,7.84,12.68,12.97,-4.89
21,032830,삼성생명,13500000000000.0,2023-06-30,1.51,7.51,-5.21,7.51,2.67
22,015760,한국전력,13200000000000.0,2023-06-30,11.29,9.05,-5.5,-8.65,-5.92
23,352820,하이브,11700000000000.0,2023-06-30,1.99,49.73,62.25,93.47,-8.17
24,329180,HD현대중공업,11700000000000.0,2023-06-30,10.39,32.76,13.53,-7.9,3.04
25,034020,두산에너빌리티,11600000000000.0,2023-06-30,12.76,10.76,17.6,-6.65,-3.48
26,086790,하나금융지주,11600000000000.0,2023-06-30,-4.97,-2.73,-6.78,-0.38,1.28
27,033780,KT&G,11400000000000.0,2023-06-30,-0.84,-1.66,-9.51,0.73,0.72
28,323410,카카오뱅크,11300000000000.0,2023-06-30,-8.48,-0.84,-2.26,-21.49,6.53
29,000810,삼성화재,10900000000000.0,2023-06-30,2.0,11.11,15.0,14.43,5.43
30,034730,SK,10900000000000.0,2023-06-30,-13.9,-13.95,-21.32,-30.84,1.34
31,009150,삼성전기,10800000000000.0,2023-06-30,-2.82,-5.56,10.73,10.73,-0.07
32,017670,SK텔레콤,10200000000000.0,2023-06-30,-6.8,-2.51,-1.69,-10.38,-1.72
33,010130,고려아연,9680000000000.0,2023-06-30,2.63,-8.54,-13.56,0.0,0.51
34,018260,삼성에스디에스,9510000000000.0,2023-06-30,-1.6,4.24,-0.08,-5.46,-0.16
35,259960,크래프톤,9420000000000.0,2023-06-30,3.07,8.77,15.95,-11.05,-13.35
36,011200,HMM,9220000000000.0,2023-06-30,7.71,-5.75,-3.58,-23.37,-6.58
37,003490,대한항공,8970000000000.0,2023-06-30,10.18,4.06,6.1,-3.37,0.82
38,138040,메리츠금융지주,8640000000000.0,2023-06-30,-7.78,4.14,-2.81,60.54,16.14
39,316140,우리금융지주,8580000000000.0,2023-06-30,-1.42,5.46,2.08,-2.56,-2.63
